spp,CommonName,Source,PrimerNote,Country,Site,lat_deg,lat_min,lat_sec,lon_deg,lon_min,lon_sec,CollectionYear,NumMarkers,MarkerName,CrossSpp,n,Repeat,He,Hese,Notes
Chrysophrys auratus,Australasian snapper,Le Port et al. (2017) Proc. R. Soc. B 284:20171300,0,New Zealand,Non-CROP MPA,-36,21,,174,44,,2011-2012,1,PaurGT4,1,1034,2,0.87,,
Chrysophrys auratus,Australasian snapper,Le Port et al. (2017) Proc. R. Soc. B 284:20171300,0,New Zealand,Non-CROP MPA,-36,21,,174,44,,2011-2012,1,PaurGA2A,1,1034,2,0.829,,
Chrysophrys auratus,Australasian snapper,Le Port et al. (2017) Proc. R. Soc. B 284:20171300,0,New Zealand,Non-CROP MPA,-36,21,,174,44,,2011-2012,1,Sal10,1,1034,2,0.71,,
Chrysophrys auratus,Australasian snapper,Le Port et al. (2017) Proc. R. Soc. B 284:20171300,0,New Zealand,Non-CROP MPA,-36,21,,174,44,,2011-2012,1,Pma22-99,1,1034,2,0.571,,
Chrysophrys auratus,Australasian snapper,Le Port et al. (2017) Proc. R. Soc. B 284:20171300,0,New Zealand,Non-CROP MPA,-36,21,,174,44,,2011-2012,1,CM3195,1,1034,2,0.748,,
Chrysophrys auratus,Australasian snapper,Le Port et al. (2017) Proc. R. Soc. B 284:20171300,0,New Zealand,Non-CROP MPA,-36,21,,174,44,,2011-2012,1,Sal19,1,1034,2,0.704,,
Chrysophrys auratus,Australasian snapper,Le Port et al. (2017) Proc. R. Soc. B 284:20171300,0,New Zealand,Non-CROP MPA,-36,21,,174,44,,2011-2012,1,CM278,1,1034,2,0.526,,
Chrysophrys auratus,Australasian snapper,Le Port et al. (2017) Proc. R. Soc. B 284:20171300,0,New Zealand,Non-CROP MPA,-36,21,,174,44,,2011-2012,1,PaurGT2,1,1034,2,0.7,,
Larimichthys polyactis,Small yellow croaker,Li et al. (2013) Biochemical Systematics and Ecology 50:331-338,0,China,BLA,40,15,,121,45,,2007,1,LYC0008,1,24,2,0.934,,
Larimichthys polyactis,Small yellow croaker,Li et al. (2013) Biochemical Systematics and Ecology 50:331-338,0,China,BLA,40,15,,121,45,,2007,1,LYC0010,1,24,2,0.93,,
Larimichthys polyactis,Small yellow croaker,Li et al. (2013) Biochemical Systematics and Ecology 50:331-338,0,China,BLA,40,15,,121,45,,2007,1,LYC0013,1,24,2,0.965,,
Larimichthys polyactis,Small yellow croaker,Li et al. (2013) Biochemical Systematics and Ecology 50:331-338,0,China,BLA,40,15,,121,45,,2007,1,LYC0024,1,24,2,0.868,,
Larimichthys polyactis,Small yellow croaker,Li et al. (2013) Biochemical Systematics and Ecology 50:331-338,0,China,BLA,40,15,,121,45,,2007,1,LYC0406,1,24,2,0.842,,
Larimichthys polyactis,Small yellow croaker,Li et al. (2013) Biochemical Systematics and Ecology 50:331-338,0,China,BLB,39,45,,120,45,,2007,1,LYC0008,1,24,2,0.926,,
Larimichthys polyactis,Small yellow croaker,Li et al. (2013) Biochemical Systematics and Ecology 50:331-338,0,China,BLB,39,45,,120,45,,2007,1,LYC0010,1,24,2,0.846,,
Larimichthys polyactis,Small yellow croaker,Li et al. (2013) Biochemical Systematics and Ecology 50:331-338,0,China,BLB,39,45,,120,45,,2007,1,LYC0013,1,24,2,0.857,,
Larimichthys polyactis,Small yellow croaker,Li et al. (2013) Biochemical Systematics and Ecology 50:331-338,0,China,BLB,39,45,,120,45,,2007,1,LYC0024,1,24,2,0.873,,
Larimichthys polyactis,Small yellow croaker,Li et al. (2013) Biochemical Systematics and Ecology 50:331-338,0,China,BLB,39,45,,120,45,,2007,1,LYC0406,1,24,2,0.817,,
Larimichthys polyactis,Small yellow croaker,Li et al. (2013) Biochemical Systematics and Ecology 50:331-338,0,China,DY,37,45,,119,15,,2009,1,LYC0008,1,16,2,0.949,,
Larimichthys polyactis,Small yellow croaker,Li et al. (2013) Biochemical Systematics and Ecology 50:331-338,0,China,DY,37,45,,119,15,,2009,1,LYC0010,1,16,2,0.958,,
Larimichthys polyactis,Small yellow croaker,Li et al. (2013) Biochemical Systematics and Ecology 50:331-338,0,China,DY,37,45,,119,15,,2009,1,LYC0013,1,16,2,0.946,,
Larimichthys polyactis,Small yellow croaker,Li et al. (2013) Biochemical Systematics and Ecology 50:331-338,0,China,DY,37,45,,119,15,,2009,1,LYC0024,1,16,2,0.863,,
Larimichthys polyactis,Small yellow croaker,Li et al. (2013) Biochemical Systematics and Ecology 50:331-338,0,China,DY,37,45,,119,15,,2009,1,LYC0406,1,16,2,0.76,,
Larimichthys polyactis,Small yellow croaker,Li et al. (2013) Biochemical Systematics and Ecology 50:331-338,0,China,WH,37,20,,123,20,,2009,1,LYC0008,1,24,2,0.924,,
Larimichthys polyactis,Small yellow croaker,Li et al. (2013) Biochemical Systematics and Ecology 50:331-338,0,China,WH,37,20,,123,20,,2009,1,LYC0010,1,24,2,0.91,,
Larimichthys polyactis,Small yellow croaker,Li et al. (2013) Biochemical Systematics and Ecology 50:331-338,0,China,WH,37,20,,123,20,,2009,1,LYC0013,1,24,2,0.943,,
Larimichthys polyactis,Small yellow croaker,Li et al. (2013) Biochemical Systematics and Ecology 50:331-338,0,China,WH,37,20,,123,20,,2009,1,LYC0024,1,24,2,0.874,,
Larimichthys polyactis,Small yellow croaker,Li et al. (2013) Biochemical Systematics and Ecology 50:331-338,0,China,WH,37,20,,123,20,,2009,1,LYC0406,1,24,2,0.779,,
Larimichthys polyactis,Small yellow croaker,Li et al. (2013) Biochemical Systematics and Ecology 50:331-338,0,China,QD,36,,,120,30,,2009,1,LYC0008,1,20,2,0.91,,
Larimichthys polyactis,Small yellow croaker,Li et al. (2013) Biochemical Systematics and Ecology 50:331-338,0,China,QD,36,,,120,30,,2009,1,LYC0010,1,20,2,0.962,,
Larimichthys polyactis,Small yellow croaker,Li et al. (2013) Biochemical Systematics and Ecology 50:331-338,0,China,QD,36,,,120,30,,2009,1,LYC0013,1,20,2,0.92,,
Larimichthys polyactis,Small yellow croaker,Li et al. (2013) Biochemical Systematics and Ecology 50:331-338,0,China,QD,36,,,120,30,,2009,1,LYC0024,1,20,2,0.814,,
Larimichthys polyactis,Small yellow croaker,Li et al. (2013) Biochemical Systematics and Ecology 50:331-338,0,China,QD,36,,,120,30,,2009,1,LYC0406,1,20,2,0.843,,
Larimichthys polyactis,Small yellow croaker,Li et al. (2013) Biochemical Systematics and Ecology 50:331-338,0,China,SYA,31,45,,124,5,,2005,1,LYC0008,1,24,2,0.935,,
Larimichthys polyactis,Small yellow croaker,Li et al. (2013) Biochemical Systematics and Ecology 50:331-338,0,China,SYA,31,45,,124,5,,2005,1,LYC0010,1,24,2,0.962,,
Larimichthys polyactis,Small yellow croaker,Li et al. (2013) Biochemical Systematics and Ecology 50:331-338,0,China,SYA,31,45,,124,5,,2005,1,LYC0013,1,24,2,0.948,,
Larimichthys polyactis,Small yellow croaker,Li et al. (2013) Biochemical Systematics and Ecology 50:331-338,0,China,SYA,31,45,,124,5,,2005,1,LYC0024,1,24,2,0.832,,
Larimichthys polyactis,Small yellow croaker,Li et al. (2013) Biochemical Systematics and Ecology 50:331-338,0,China,SYA,31,45,,124,5,,2005,1,LYC0406,1,24,2,0.793,,
Larimichthys polyactis,Small yellow croaker,Li et al. (2013) Biochemical Systematics and Ecology 50:331-338,0,China,SYB,33,58,,123,30,,2007,1,LYC0008,1,24,2,0.93,,
Larimichthys polyactis,Small yellow croaker,Li et al. (2013) Biochemical Systematics and Ecology 50:331-338,0,China,SYB,33,58,,123,30,,2007,1,LYC0010,1,24,2,0.941,,
Larimichthys polyactis,Small yellow croaker,Li et al. (2013) Biochemical Systematics and Ecology 50:331-338,0,China,SYB,33,58,,123,30,,2007,1,LYC0013,1,24,2,0.956,,
Larimichthys polyactis,Small yellow croaker,Li et al. (2013) Biochemical Systematics and Ecology 50:331-338,0,China,SYB,33,58,,123,30,,2007,1,LYC0024,1,24,2,0.799,,
Larimichthys polyactis,Small yellow croaker,Li et al. (2013) Biochemical Systematics and Ecology 50:331-338,0,China,SYB,33,58,,123,30,,2007,1,LYC0406,1,24,2,0.866,,
Larimichthys polyactis,Small yellow croaker,Li et al. (2013) Biochemical Systematics and Ecology 50:331-338,0,China,SYC,31,45,,124,5,,2005,1,LYC0008,1,23,2,0.94,,
Larimichthys polyactis,Small yellow croaker,Li et al. (2013) Biochemical Systematics and Ecology 50:331-338,0,China,SYC,31,45,,124,5,,2005,1,LYC0010,1,23,2,0.952,,
Larimichthys polyactis,Small yellow croaker,Li et al. (2013) Biochemical Systematics and Ecology 50:331-338,0,China,SYC,31,45,,124,5,,2005,1,LYC0013,1,23,2,0.959,,
Larimichthys polyactis,Small yellow croaker,Li et al. (2013) Biochemical Systematics and Ecology 50:331-338,0,China,SYC,31,45,,124,5,,2005,1,LYC0024,1,23,2,0.818,,
Larimichthys polyactis,Small yellow croaker,Li et al. (2013) Biochemical Systematics and Ecology 50:331-338,0,China,SYC,31,45,,124,5,,2005,1,LYC0406,1,23,2,0.867,,
Larimichthys polyactis,Small yellow croaker,Li et al. (2013) Biochemical Systematics and Ecology 50:331-338,0,China,NEA,28,30,,122,30,,2007,1,LYC0008,1,23,2,0.937,,
Larimichthys polyactis,Small yellow croaker,Li et al. (2013) Biochemical Systematics and Ecology 50:331-338,0,China,NEA,28,30,,122,30,,2007,1,LYC0010,1,23,2,0.948,,
Larimichthys polyactis,Small yellow croaker,Li et al. (2013) Biochemical Systematics and Ecology 50:331-338,0,China,NEA,28,30,,122,30,,2007,1,LYC0013,1,23,2,0.854,,
Larimichthys polyactis,Small yellow croaker,Li et al. (2013) Biochemical Systematics and Ecology 50:331-338,0,China,NEA,28,30,,122,30,,2007,1,LYC0024,1,23,2,0.912,,
Larimichthys polyactis,Small yellow croaker,Li et al. (2013) Biochemical Systematics and Ecology 50:331-338,0,China,NEA,28,30,,122,30,,2007,1,LYC0406,1,23,2,0.829,,
Larimichthys polyactis,Small yellow croaker,Li et al. (2013) Biochemical Systematics and Ecology 50:331-338,0,China,NEB,28,30,,123,,,2007,1,LYC0008,1,23,2,0.921,,
Larimichthys polyactis,Small yellow croaker,Li et al. (2013) Biochemical Systematics and Ecology 50:331-338,0,China,NEB,28,30,,123,,,2007,1,LYC0010,1,23,2,0.97,,
Larimichthys polyactis,Small yellow croaker,Li et al. (2013) Biochemical Systematics and Ecology 50:331-338,0,China,NEB,28,30,,123,,,2007,1,LYC0013,1,23,2,0.946,,
Larimichthys polyactis,Small yellow croaker,Li et al. (2013) Biochemical Systematics and Ecology 50:331-338,0,China,NEB,28,30,,123,,,2007,1,LYC0024,1,23,2,0.884,,
Larimichthys polyactis,Small yellow croaker,Li et al. (2013) Biochemical Systematics and Ecology 50:331-338,0,China,NEB,28,30,,123,,,2007,1,LYC0406,1,23,2,0.814,,
Siganus fuscescens,Mottled spinefish,Li et al. Genet. Mol. Res. 12:2751-2754,1,China,Xiamen,24.456634,,,118.066621,,,,1,Sf1-27-2,0,32,2,0.587,,geo coordinates pulled from place name
Siganus fuscescens,Mottled spinefish,Li et al. Genet. Mol. Res. 12:2751-2754,1,China,Xiamen,24.456634,,,118.066621,,,,1,Sf1-27-3,0,32,2,0.576,,geo coordinates pulled from place name
Siganus fuscescens,Mottled spinefish,Li et al. Genet. Mol. Res. 12:2751-2754,1,China,Xiamen,24.456634,,,118.066621,,,,1,Sf1-27-3_2,0,32,2,0.853,,geo coordinates pulled from place name
Siganus fuscescens,Mottled spinefish,Li et al. Genet. Mol. Res. 12:2751-2754,1,China,Xiamen,24.456634,,,118.066621,,,,1,Sf1-35,0,32,2,0.433,,geo coordinates pulled from place name
Siganus fuscescens,Mottled spinefish,Li et al. Genet. Mol. Res. 12:2751-2754,1,China,Xiamen,24.456634,,,118.066621,,,,1,Sf3-12-1,0,32,3,0.669,,geo coordinates pulled from place name
Siganus fuscescens,Mottled spinefish,Li et al. Genet. Mol. Res. 12:2751-2754,1,China,Xiamen,24.456634,,,118.066621,,,,1,Sf3-14,0,32,2,0.693,,geo coordinates pulled from place name
Siganus fuscescens,Mottled spinefish,Li et al. Genet. Mol. Res. 12:2751-2754,1,China,Xiamen,24.456634,,,118.066621,,,,1,Sf3-15,0,32,2,0.649,,geo coordinates pulled from place name
Siganus fuscescens,Mottled spinefish,Li et al. Genet. Mol. Res. 12:2751-2754,1,China,Xiamen,24.456634,,,118.066621,,,,1,Sf3-33,0,32,2,0.225,,geo coordinates pulled from place name
Siganus fuscescens,Mottled spinefish,Li et al. Genet. Mol. Res. 12:2751-2754,1,China,Xiamen,24.456634,,,118.066621,,,,1,Sf3-36,0,32,2,0.79,,geo coordinates pulled from place name
Siganus fuscescens,Mottled spinefish,Li et al. Genet. Mol. Res. 12:2751-2754,1,China,Xiamen,24.456634,,,118.066621,,,,1,Sf3-39,0,32,2,0.843,,geo coordinates pulled from place name
Siganus fuscescens,Mottled spinefish,Li et al. Genet. Mol. Res. 12:2751-2754,1,China,Xiamen,24.456634,,,118.066621,,,,1,Sf3-44,0,32,2,0.615,,geo coordinates pulled from place name
Siganus fuscescens,Mottled spinefish,Li et al. Genet. Mol. Res. 12:2751-2754,1,China,Xiamen,24.456634,,,118.066621,,,,1,Sf3-63,0,32,2,0.225,,geo coordinates pulled from place name
Siganus fuscescens,Mottled spinefish,Li et al. Genet. Mol. Res. 12:2751-2754,1,China,Xiamen,24.456634,,,118.066621,,,,1,Sf3-66,0,32,2,0.324,,geo coordinates pulled from place name
Sebastiscus marmoratus,False kelpfish,Li et al. (2014) Conservation Genet. Resour. 6:53-55,1,China,Xiamen,24.456634,,,118.066621,,,,1,Sm1-11-2,0,32,4,0.604,,geo coordinates pulled from place name
Sebastiscus marmoratus,False kelpfish,Li et al. (2014) Conservation Genet. Resour. 6:53-55,1,China,Xiamen,24.456634,,,118.066621,,,,1,Sm1-15,0,32,2,0.654,,geo coordinates pulled from place name
Sebastiscus marmoratus,False kelpfish,Li et al. (2014) Conservation Genet. Resour. 6:53-55,1,China,Xiamen,24.456634,,,118.066621,,,,1,Sm1-42,0,32,1,0.74,,geo coordinates pulled from place name
Sebastiscus marmoratus,False kelpfish,Li et al. (2014) Conservation Genet. Resour. 6:53-55,1,China,Xiamen,24.456634,,,118.066621,,,,1,Sm1-44,0,32,2,0.305,,geo coordinates pulled from place name
Sebastiscus marmoratus,False kelpfish,Li et al. (2014) Conservation Genet. Resour. 6:53-55,1,China,Xiamen,24.456634,,,118.066621,,,,1,Sm3-31,0,32,2,0.588,,geo coordinates pulled from place name
Sebastiscus marmoratus,False kelpfish,Li et al. (2014) Conservation Genet. Resour. 6:53-55,1,China,Xiamen,24.456634,,,118.066621,,,,1,Sm3-48,0,32,2,0.603,,geo coordinates pulled from place name
Sebastiscus marmoratus,False kelpfish,Li et al. (2014) Conservation Genet. Resour. 6:53-55,1,China,Xiamen,24.456634,,,118.066621,,,,1,Sm3-52,0,32,2,0.782,,geo coordinates pulled from place name
Sebastiscus marmoratus,False kelpfish,Li et al. (2014) Conservation Genet. Resour. 6:53-55,1,China,Xiamen,24.456634,,,118.066621,,,,1,Sm3-57,0,32,2,0.67,,geo coordinates pulled from place name
Sebastiscus marmoratus,False kelpfish,Li et al. (2014) Conservation Genet. Resour. 6:53-55,1,China,Xiamen,24.456634,,,118.066621,,,,1,Sm3-71,0,32,5,0.242,,geo coordinates pulled from place name
Sebastiscus marmoratus,False kelpfish,Li et al. (2014) Conservation Genet. Resour. 6:53-55,1,China,Xiamen,24.456634,,,118.066621,,,,1,Sm3-83,0,32,2,0.17,,geo coordinates pulled from place name
Pampus chinensis,Chinese silver pomfret,Li et al. (2019) Aquat. Living Resour. 32:8,0,Pakistan,Sonmiani,25.365506,,,66.513447,,,2011-2014,1,par03,1,17,2,0.789,,geo coordinates pulled from place name
Pampus chinensis,Chinese silver pomfret,Li et al. (2019) Aquat. Living Resour. 32:8,0,Pakistan,Sonmiani,25.365506,,,66.513447,,,2011-2014,1,par08,1,17,2,0.737,,geo coordinates pulled from place name
Pampus chinensis,Chinese silver pomfret,Li et al. (2019) Aquat. Living Resour. 32:8,0,Pakistan,Sonmiani,25.365506,,,66.513447,,,2011-2014,1,par05,1,17,2,0.579,,geo coordinates pulled from place name
Pampus chinensis,Chinese silver pomfret,Li et al. (2019) Aquat. Living Resour. 32:8,0,Pakistan,Sonmiani,25.365506,,,66.513447,,,2011-2014,1,par18,1,17,2,0.211,,geo coordinates pulled from place name
Pampus chinensis,Chinese silver pomfret,Li et al. (2019) Aquat. Living Resour. 32:8,0,Pakistan,Sonmiani,25.365506,,,66.513447,,,2011-2014,1,par17,1,17,2,1,,geo coordinates pulled from place name
Pampus chinensis,Chinese silver pomfret,Li et al. (2019) Aquat. Living Resour. 32:8,0,Pakistan,Ormara,25.23844,,,64.580665,,,2011-2014,1,par03,1,20,2,0.706,,geo coordinates pulled from place name
Pampus chinensis,Chinese silver pomfret,Li et al. (2019) Aquat. Living Resour. 32:8,0,Pakistan,Ormara,25.23844,,,64.580665,,,2011-2014,1,par08,1,20,2,0.647,,geo coordinates pulled from place name
Pampus chinensis,Chinese silver pomfret,Li et al. (2019) Aquat. Living Resour. 32:8,0,Pakistan,Ormara,25.23844,,,64.580665,,,2011-2014,1,par05,1,20,2,0.706,,geo coordinates pulled from place name
Pampus chinensis,Chinese silver pomfret,Li et al. (2019) Aquat. Living Resour. 32:8,0,Pakistan,Ormara,25.23844,,,64.580665,,,2011-2014,1,par18,1,20,2,0.294,,geo coordinates pulled from place name
Pampus chinensis,Chinese silver pomfret,Li et al. (2019) Aquat. Living Resour. 32:8,0,Pakistan,Ormara,25.23844,,,64.580665,,,2011-2014,1,par17,1,20,2,0.647,,geo coordinates pulled from place name
Pampus chinensis,Chinese silver pomfret,Li et al. (2019) Aquat. Living Resour. 32:8,0,China,Beihai,21.520872,,,109.081184,,,2011-2014,1,par03,1,23,2,0.768,,geo coordinates pulled from place name
Pampus chinensis,Chinese silver pomfret,Li et al. (2019) Aquat. Living Resour. 32:8,0,China,Beihai,21.520872,,,109.081184,,,2011-2014,1,par08,1,23,2,0.385,,geo coordinates pulled from place name
Pampus chinensis,Chinese silver pomfret,Li et al. (2019) Aquat. Living Resour. 32:8,0,China,Beihai,21.520872,,,109.081184,,,2011-2014,1,par20,1,23,2,0.548,,geo coordinates pulled from place name
Pampus chinensis,Chinese silver pomfret,Li et al. (2019) Aquat. Living Resour. 32:8,0,China,Beihai,21.520872,,,109.081184,,,2011-2014,1,par05,1,23,2,0.621,,geo coordinates pulled from place name
Pampus chinensis,Chinese silver pomfret,Li et al. (2019) Aquat. Living Resour. 32:8,0,China,Beihai,21.520872,,,109.081184,,,2011-2014,1,par18,1,23,2,0.847,,geo coordinates pulled from place name
Pampus chinensis,Chinese silver pomfret,Li et al. (2019) Aquat. Living Resour. 32:8,0,China,Beihai,21.520872,,,109.081184,,,2011-2014,1,par17,1,23,2,0.786,,geo coordinates pulled from place name
Pampus chinensis,Chinese silver pomfret,Li et al. (2019) Aquat. Living Resour. 32:8,0,China,Xiamen,24.42699,,,118.105429,,,2011-2014,1,par03,1,24,2,0.773,,geo coordinates pulled from place name
Pampus chinensis,Chinese silver pomfret,Li et al. (2019) Aquat. Living Resour. 32:8,0,China,Xiamen,24.42699,,,118.105429,,,2011-2014,1,par08,1,24,2,0.676,,geo coordinates pulled from place name
Pampus chinensis,Chinese silver pomfret,Li et al. (2019) Aquat. Living Resour. 32:8,0,China,Xiamen,24.42699,,,118.105429,,,2011-2014,1,par20,1,24,2,0.267,,geo coordinates pulled from place name
Pampus chinensis,Chinese silver pomfret,Li et al. (2019) Aquat. Living Resour. 32:8,0,China,Xiamen,24.42699,,,118.105429,,,2011-2014,1,par05,1,24,2,0.604,,geo coordinates pulled from place name
Pampus chinensis,Chinese silver pomfret,Li et al. (2019) Aquat. Living Resour. 32:8,0,China,Xiamen,24.42699,,,118.105429,,,2011-2014,1,par12,1,24,2,0.042,,geo coordinates pulled from place name
Pampus chinensis,Chinese silver pomfret,Li et al. (2019) Aquat. Living Resour. 32:8,0,China,Xiamen,24.42699,,,118.105429,,,2011-2014,1,par18,1,24,2,0.816,,geo coordinates pulled from place name
Pampus chinensis,Chinese silver pomfret,Li et al. (2019) Aquat. Living Resour. 32:8,0,China,Xiamen,24.42699,,,118.105429,,,2011-2014,1,par17,1,24,2,0.733,,geo coordinates pulled from place name
Sprattus sprattus,European sprat,Limborg et al. (2012) Heredity 109:96-107,0,Sweden,Eastern Skagerrak,58.12,,,11.52,,,2008,1,Spsp47D,0,100,2,0.86,,
Sprattus sprattus,European sprat,Limborg et al. (2012) Heredity 109:96-107,0,Sweden,Eastern Skagerrak,58.12,,,11.52,,,2008,1,Spsp77C,0,100,2,0.917,,
Sprattus sprattus,European sprat,Limborg et al. (2012) Heredity 109:96-107,0,Sweden,Eastern Skagerrak,58.12,,,11.52,,,2008,1,Spsp170,0,100,2,0.921,,
Sprattus sprattus,European sprat,Limborg et al. (2012) Heredity 109:96-107,0,Sweden,Eastern Skagerrak,58.12,,,11.52,,,2008,1,Spsp202,0,100,2,0.658,,
Sprattus sprattus,European sprat,Limborg et al. (2012) Heredity 109:96-107,0,Sweden,Eastern Skagerrak,58.12,,,11.52,,,2008,1,Spsp219,0,100,2,0.945,,
Sprattus sprattus,European sprat,Limborg et al. (2012) Heredity 109:96-107,0,Sweden,Eastern Skagerrak,58.12,,,11.52,,,2008,1,Spsp256,0,99,2,0.878,,
Sprattus sprattus,European sprat,Limborg et al. (2012) Heredity 109:96-107,0,Sweden,Eastern Skagerrak,58.12,,,11.52,,,2008,1,Spsp275,0,98,2,0.848,,
Sprattus sprattus,European sprat,Limborg et al. (2012) Heredity 109:96-107,0,England,English Channel,51.14,,,1.57,,,2009,1,Spsp47D,0,87,2,0.904,,
Sprattus sprattus,European sprat,Limborg et al. (2012) Heredity 109:96-107,0,England,English Channel,51.14,,,1.57,,,2009,1,Spsp77C,0,87,2,0.927,,
Sprattus sprattus,European sprat,Limborg et al. (2012) Heredity 109:96-107,0,England,English Channel,51.14,,,1.57,,,2009,1,Spsp170,0,83,2,0.949,,
Sprattus sprattus,European sprat,Limborg et al. (2012) Heredity 109:96-107,0,England,English Channel,51.14,,,1.57,,,2009,1,Spsp202,0,87,2,0.782,,
Sprattus sprattus,European sprat,Limborg et al. (2012) Heredity 109:96-107,0,England,English Channel,51.14,,,1.57,,,2009,1,Spsp219,0,87,2,0.956,,
Sprattus sprattus,European sprat,Limborg et al. (2012) Heredity 109:96-107,0,England,English Channel,51.14,,,1.57,,,2009,1,Spsp256,0,87,2,0.835,,
Sprattus sprattus,European sprat,Limborg et al. (2012) Heredity 109:96-107,0,England,English Channel,51.14,,,1.57,,,2009,1,Spsp275,0,87,2,0.92,,
Sprattus sprattus,European sprat,Limborg et al. (2012) Heredity 109:96-107,0,France,Bay of Biscay,47.4,,,-2.38,,,2008,1,Spsp47D,0,91,2,0.869,,
Sprattus sprattus,European sprat,Limborg et al. (2012) Heredity 109:96-107,0,France,Bay of Biscay,47.4,,,-2.38,,,2008,1,Spsp77C,0,94,2,0.926,,
Sprattus sprattus,European sprat,Limborg et al. (2012) Heredity 109:96-107,0,France,Bay of Biscay,47.4,,,-2.38,,,2008,1,Spsp170,0,91,2,0.953,,
Sprattus sprattus,European sprat,Limborg et al. (2012) Heredity 109:96-107,0,France,Bay of Biscay,47.4,,,-2.38,,,2008,1,Spsp202,0,91,2,0.813,,
Sprattus sprattus,European sprat,Limborg et al. (2012) Heredity 109:96-107,0,France,Bay of Biscay,47.4,,,-2.38,,,2008,1,Spsp219,0,91,2,0.954,,
Sprattus sprattus,European sprat,Limborg et al. (2012) Heredity 109:96-107,0,France,Bay of Biscay,47.4,,,-2.38,,,2008,1,Spsp256,0,90,2,0.872,,
Sprattus sprattus,European sprat,Limborg et al. (2012) Heredity 109:96-107,0,France,Bay of Biscay,47.4,,,-2.38,,,2008,1,Spsp275,0,91,2,0.922,,
Sprattus sprattus,European sprat,Limborg et al. (2012) Heredity 109:96-107,0,France,Gulf of Lion,43.27,,,3.49,,,2006,1,Spsp47D,0,96,2,0.813,,
Sprattus sprattus,European sprat,Limborg et al. (2012) Heredity 109:96-107,0,France,Gulf of Lion,43.27,,,3.49,,,2006,1,Spsp77C,0,95,2,0.932,,
Sprattus sprattus,European sprat,Limborg et al. (2012) Heredity 109:96-107,0,France,Gulf of Lion,43.27,,,3.49,,,2006,1,Spsp133,0,96,2,0.726,,
Sprattus sprattus,European sprat,Limborg et al. (2012) Heredity 109:96-107,0,France,Gulf of Lion,43.27,,,3.49,,,2006,1,Spsp170,0,96,2,0.818,,
Sprattus sprattus,European sprat,Limborg et al. (2012) Heredity 109:96-107,0,France,Gulf of Lion,43.27,,,3.49,,,2006,1,Spsp202,0,95,2,0.917,,
Sprattus sprattus,European sprat,Limborg et al. (2012) Heredity 109:96-107,0,France,Gulf of Lion,43.27,,,3.49,,,2006,1,Spsp219,0,95,2,0.941,,
Sprattus sprattus,European sprat,Limborg et al. (2012) Heredity 109:96-107,0,France,Gulf of Lion,43.27,,,3.49,,,2006,1,Spsp256,0,96,2,0.815,,
Dascyllus aruanus,Humbug damselfish,Liu et al. (2014) Biological Journal of the Linnean Society 113:931-942,0,Saudi Arabia,Gulf of Aquaba,28.462585,,,34.676125,,,2007-2011,1,Da304,0,15,2,0.887,,geo coordinates pulled from place name
Dascyllus aruanus,Humbug damselfish,Liu et al. (2014) Biological Journal of the Linnean Society 113:931-942,0,Saudi Arabia,Gulf of Aquaba,28.462585,,,34.676125,,,2007-2011,1,Da593,0,15,2,0.954,,geo coordinates pulled from place name
Dascyllus aruanus,Humbug damselfish,Liu et al. (2014) Biological Journal of the Linnean Society 113:931-942,0,Saudi Arabia,Gulf of Aquaba,28.462585,,,34.676125,,,2007-2011,1,Da494,0,15,2,0.907,,geo coordinates pulled from place name
Dascyllus aruanus,Humbug damselfish,Liu et al. (2014) Biological Journal of the Linnean Society 113:931-942,0,Saudi Arabia,Gulf of Aquaba,28.462585,,,34.676125,,,2007-2011,1,Da360,0,15,2,0.897,,geo coordinates pulled from place name
Dascyllus aruanus,Humbug damselfish,Liu et al. (2014) Biological Journal of the Linnean Society 113:931-942,0,Saudi Arabia,Gulf of Aquaba,28.462585,,,34.676125,,,2007-2011,1,Da590,0,15,2,0.837,,geo coordinates pulled from place name
Dascyllus aruanus,Humbug damselfish,Liu et al. (2014) Biological Journal of the Linnean Society 113:931-942,0,Saudi Arabia,Gulf of Aquaba,28.462585,,,34.676125,,,2007-2011,1,Da523,0,15,2,0.924,,geo coordinates pulled from place name
Dascyllus aruanus,Humbug damselfish,Liu et al. (2014) Biological Journal of the Linnean Society 113:931-942,0,Saudi Arabia,Gulf of Aquaba,28.462585,,,34.676125,,,2007-2011,1,Da589,0,15,2,0.908,,geo coordinates pulled from place name
Dascyllus aruanus,Humbug damselfish,Liu et al. (2014) Biological Journal of the Linnean Society 113:931-942,0,Mozambique Channel,Europa,-22.373853,,,40.342227,,,2007-2011,1,Da304,0,15,2,0.924,,geo coordinates pulled from place name
Dascyllus aruanus,Humbug damselfish,Liu et al. (2014) Biological Journal of the Linnean Society 113:931-942,0,Mozambique Channel,Europa,-22.373853,,,40.342227,,,2007-2011,1,Da593,0,15,2,0.959,,geo coordinates pulled from place name
Dascyllus aruanus,Humbug damselfish,Liu et al. (2014) Biological Journal of the Linnean Society 113:931-942,0,Mozambique Channel,Europa,-22.373853,,,40.342227,,,2007-2011,1,Da494,0,15,2,0.977,,geo coordinates pulled from place name
