spp,CommonName,Source,PrimerNote,Country,Site,lat_deg,lat_min,lat_sec,lon_deg,lon_min,lon_sec,CollectionYear,NumMarkers,MarkerName,CrossSpp,n,Repeat,He,Hese,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68
Larimichthys polyactis,Yellow croaker,Ma et al. 2011 Gen & Mol Res 10:1455-1460,0,China,Zhejiang Province,28.9358645,,,122.438836,,,,1,Lap7,0,30,2,0.5098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Larimichthys polyactis,Yellow croaker,Ma et al. 2011 Gen & Mol Res 10:1455-1460,0,China,Zhejiang Province,28.9358645,,,122.438836,,,,1,Lap8,0,30,2,0.7994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Larimichthys polyactis,Yellow croaker,Ma et al. 2011 Gen & Mol Res 10:1455-1460,0,China,Zhejiang Province,28.9358645,,,122.438836,,,,1,Lap9,0,30,3,0.7647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Larimichthys polyactis,Yellow croaker,Ma et al. 2011 Gen & Mol Res 10:1455-1460,0,China,Zhejiang Province,28.9358645,,,122.438836,,,,1,Lap10,0,30,2,0.5442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Larimichthys polyactis,Yellow croaker,Ma et al. 2011 Gen & Mol Res 10:1455-1460,0,China,Zhejiang Province,28.9358645,,,122.438836,,,,1,Lap11,0,30,2,0.8567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Larimichthys polyactis,Yellow croaker,Ma et al. 2011 Gen & Mol Res 10:1455-1460,0,China,Zhejiang Province,28.9358645,,,122.438836,,,,1,Lap12,0,30,2,0.4088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Larimichthys polyactis,Yellow croaker,Ma et al. 2011 Gen & Mol Res 10:1455-1460,0,China,Zhejiang Province,28.9358645,,,122.438836,,,,1,Lap13,0,30,2,0.8379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nibea albiflora,Yellow drum,Ma et al. 2011 Fish Sci 77:707-711,0,China,Zhejiang Province,28.9358645,,,122.438836,,,,1,Niba1,0,30,2,0.8348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nibea albiflora,Yellow drum,Ma et al. 2011 Fish Sci 77:707-711,0,China,Zhejiang Province,28.9358645,,,122.438836,,,,1,Niba2,0,30,3,0.6522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nibea albiflora,Yellow drum,Ma et al. 2011 Fish Sci 77:707-711,0,China,Zhejiang Province,28.9358645,,,122.438836,,,,1,Niba3,0,30,2,0.5625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nibea albiflora,Yellow drum,Ma et al. 2011 Fish Sci 77:707-711,0,China,Zhejiang Province,28.9358645,,,122.438836,,,,1,Niba4,0,30,2,0.6786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nibea albiflora,Yellow drum,Ma et al. 2011 Fish Sci 77:707-711,0,China,Zhejiang Province,28.9358645,,,122.438836,,,,1,Niba5,0,30,2,0.7172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nibea albiflora,Yellow drum,Ma et al. 2011 Fish Sci 77:707-711,0,China,Zhejiang Province,28.9358645,,,122.438836,,,,1,Niba6,0,30,2,0.8421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nibea albiflora,Yellow drum,Ma et al. 2011 Fish Sci 77:707-711,0,China,Zhejiang Province,28.9358645,,,122.438836,,,,1,Niba7,0,30,2,0.6835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nibea albiflora,Yellow drum,Ma et al. 2011 Fish Sci 77:707-711,0,China,Zhejiang Province,28.9358645,,,122.438836,,,,1,Niba8,0,30,2,0.5818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nibea albiflora,Yellow drum,Ma et al. 2011 Fish Sci 77:707-711,0,China,Zhejiang Province,28.9358645,,,122.438836,,,,1,Niba9,0,30,2,0.5402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nibea albiflora,Yellow drum,Ma et al. 2011 Fish Sci 77:707-711,0,China,Zhejiang Province,28.9358645,,,122.438836,,,,1,Niba10,0,30,2,0.5625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nibea albiflora,Yellow drum,Ma et al. 2011 Fish Sci 77:707-711,0,China,Zhejiang Province,28.9358645,,,122.438836,,,,1,Niba11,0,30,2,0.6782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nibea albiflora,Yellow drum,Ma et al. 2011 Fish Sci 77:707-711,0,China,Zhejiang Province,28.9358645,,,122.438836,,,,1,Niba12,0,30,2,0.3452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nibea albiflora,Yellow drum,Ma et al. 2011 Fish Sci 77:707-711,0,China,Zhejiang Province,28.9358645,,,122.438836,,,,1,Niba13,0,30,2,0.6848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nibea albiflora,Yellow drum,Ma et al. 2011 Fish Sci 77:707-711,0,China,Zhejiang Province,28.9358645,,,122.438836,,,,1,Niba14,0,30,2,0.7227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nibea albiflora,Yellow drum,Ma et al. 2011 Fish Sci 77:707-711,0,China,Zhejiang Province,28.9358645,,,122.438836,,,,1,Niba15,0,30,2,0.8092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nibea albiflora,Yellow drum,Ma et al. 2011 Fish Sci 77:707-711,0,China,Zhejiang Province,28.9358645,,,122.438836,,,,1,Niba16,0,30,2,0.6519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hexanchus griseus,Bluntnose sixgill shark,Larson et al. 2011 Cons Gen 12:679-690,0,USA,"Puget Sound, WA",47,35,,122,22,,2003-2007,1,sg05,0,324,3,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hexanchus griseus,Bluntnose sixgill shark,Larson et al. 2011 Cons Gen 12:679-690,0,USA,"Puget Sound, WA",47,35,,122,22,,2003-2007,1,sg10,0,324,2,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hexanchus griseus,Bluntnose sixgill shark,Larson et al. 2011 Cons Gen 12:679-690,0,USA,"Puget Sound, WA",47,35,,122,22,,2003-2007,1,sg24,0,324,3,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hexanchus griseus,Bluntnose sixgill shark,Larson et al. 2011 Cons Gen 12:679-690,0,USA,"Puget Sound, WA",47,35,,122,22,,2003-2007,1,sg25,0,324,2,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hexanchus griseus,Bluntnose sixgill shark,Larson et al. 2011 Cons Gen 12:679-690,0,USA,"Puget Sound, WA",47,35,,122,22,,2003-2007,1,sg27,0,324,2,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Larsson et al. 2010 Heredity 104:40-51,0,Sweden,Flatbrotten,58,20,,11,15,,1979,9,,0.555555556,96,4,0.834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Larsson et al. 2010 Heredity 104:40-51,0,Sweden,Flatbrotten,58,20,,11,15,,2002,9,,0.555555556,100,4,0.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Larsson et al. 2010 Heredity 104:40-51,0,Sweden,Flatbrotten,58,20,,11,15,,2003,9,,0.555555556,100,4,0.835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Larsson et al. 2010 Heredity 104:40-51,0,Sweden,Maseskar,58,5,,11,19,,1979,9,,0.555555556,99,4,0.836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Larsson et al. 2010 Heredity 104:40-51,0,Sweden,Maseskar,58,5,,11,19,,2002,9,,0.555555556,100,4,0.841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Larsson et al. 2010 Heredity 104:40-51,0,Sweden,Maseskar,58,5,,11,19,,2003,9,,0.555555556,100,4,0.835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Larsson et al. 2010 Heredity 104:40-51,0,Sweden,Himmerfjarden,59,4,,17,45,,1979-1980,9,,0.555555556,98,4,0.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Larsson et al. 2010 Heredity 104:40-51,0,Sweden,Himmerfjarden,59,4,,17,45,,2003,9,,0.555555556,100,4,0.826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Larsson et al. 2010 Heredity 104:40-51,0,Sweden,Kalix,65,48,,22,43,,1980,9,,0.555555556,100,4,0.835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Larsson et al. 2010 Heredity 104:40-51,0,Sweden,Kalix,65,48,,22,43,,2002,9,,0.555555556,100,4,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Larsson et al. 2010 Heredity 104:40-51,0,Sweden,Kalix,65,48,,22,43,,2003,9,,0.555555556,96,4,0.827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Larsson et al. 2010 Heredity 104:40-51,0,Sweden,Vaxholm,59,26,,18,18,,1979,9,,0.555555556,100,4,0.814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clupea harengus,Atlantic herring,Larsson et al. 2010 Heredity 104:40-51,0,Sweden,Vaxholm,59,26,,18,18,,2002,9,,0.555555556,96,4,0.813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chaetodon trifascialis,Chevron butterflyfish,Lawton et al. 2010 Cons Gen Res 2:209-213,1,Australia,Lizard Island,-14,40,,145,28,,,1,Tri08,0,20,4,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chaetodon trifascialis,Chevron butterflyfish,Lawton et al. 2010 Cons Gen Res 2:209-213,1,Australia,Lizard Island,-14,40,,145,28,,,1,Tri10,0,20,2,0.903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chaetodon trifascialis,Chevron butterflyfish,Lawton et al. 2010 Cons Gen Res 2:209-213,1,Australia,Lizard Island,-14,40,,145,28,,,1,Tri13,0,20,2,0.802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chaetodon trifascialis,Chevron butterflyfish,Lawton et al. 2010 Cons Gen Res 2:209-213,1,Australia,Lizard Island,-14,40,,145,28,,,1,Tri14,0,20,2,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chaetodon trifascialis,Chevron butterflyfish,Lawton et al. 2010 Cons Gen Res 2:209-213,1,Australia,Lizard Island,-14,40,,145,28,,,1,Tri22,0,20,2,0.804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chaetodon trifascialis,Chevron butterflyfish,Lawton et al. 2010 Cons Gen Res 2:209-213,1,Australia,Lizard Island,-14,40,,145,28,,,1,Tri25,0,20,4,0.859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chaetodon trifascialis,Chevron butterflyfish,Lawton et al. 2010 Cons Gen Res 2:209-213,1,Australia,Lizard Island,-14,40,,145,28,,,1,Tri28,0,20,4,0.906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chaetodon trifascialis,Chevron butterflyfish,Lawton et al. 2010 Cons Gen Res 2:209-213,1,Australia,Lizard Island,-14,40,,145,28,,,1,Tri42,0,20,2,0.628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chaetodon trifascialis,Chevron butterflyfish,Lawton et al. 2010 Cons Gen Res 2:209-213,1,Australia,Lizard Island,-14,40,,145,28,,,1,Tri44,0,20,3,0.361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chaetodon trifascialis,Chevron butterflyfish,Lawton et al. 2010 Cons Gen Res 2:209-213,1,Australia,Lizard Island,-14,40,,145,28,,,1,Tri45,0,20,3,0.043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chaetodon trifascialis,Chevron butterflyfish,Lawton et al. 2010 Cons Gen Res 2:209-213,1,Australia,Lizard Island,-14,40,,145,28,,,1,Tri46,0,20,4,0.668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chaetodon lunulatus,Oval butterflyfish,Lawton et al. 2010 Cons Gen Res 2:209-213,1,Australia,Lizard Island,-14,40,,145,28,,,1,Lun01,0,20,3,0.774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chaetodon lunulatus,Oval butterflyfish,Lawton et al. 2010 Cons Gen Res 2:209-213,1,Australia,Lizard Island,-14,40,,145,28,,,1,Lun03,0,20,2,0.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chaetodon lunulatus,Oval butterflyfish,Lawton et al. 2010 Cons Gen Res 2:209-213,1,Australia,Lizard Island,-14,40,,145,28,,,1,Lun05,0,20,3,0.818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chaetodon lunulatus,Oval butterflyfish,Lawton et al. 2010 Cons Gen Res 2:209-213,1,Australia,Lizard Island,-14,40,,145,28,,,1,Lun07,0,20,2,0.807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chaetodon lunulatus,Oval butterflyfish,Lawton et al. 2010 Cons Gen Res 2:209-213,1,Australia,Lizard Island,-14,40,,145,28,,,1,Lun08,0,20,2,0.905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chaetodon lunulatus,Oval butterflyfish,Lawton et al. 2010 Cons Gen Res 2:209-213,1,Australia,Lizard Island,-14,40,,145,28,,,1,Lun09,0,20,2,0.484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chaetodon lunulatus,Oval butterflyfish,Lawton et al. 2010 Cons Gen Res 2:209-213,1,Australia,Lizard Island,-14,40,,145,28,,,1,Lun10,0,20,2,0.905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chaetodon lunulatus,Oval butterflyfish,Lawton et al. 2010 Cons Gen Res 2:209-213,1,Australia,Lizard Island,-14,40,,145,28,,,1,Lun19,0,20,3,0.933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chaetodon lunulatus,Oval butterflyfish,Lawton et al. 2010 Cons Gen Res 2:209-213,1,Australia,Lizard Island,-14,40,,145,28,,,1,Lun21,0,20,4,0.893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chaetodon lunulatus,Oval butterflyfish,Lawton et al. 2010 Cons Gen Res 2:209-213,1,Australia,Lizard Island,-14,40,,145,28,,,1,Lun22,0,20,3,0.864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chaetodon lunulatus,Oval butterflyfish,Lawton et al. 2010 Cons Gen Res 2:209-213,1,Australia,Lizard Island,-14,40,,145,28,,,1,Lun36,0,20,2,0.931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eucyclogobius newberryi,Tidewater goby,McCraney et al. 2010 Mol Ecol 19:3315-3327,0,USA,"McDaniel Slough, CA",40.858487,,,-124.104857,,,2006,9,,0,32,3.333333333,0.18,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eucyclogobius newberryi,Tidewater goby,McCraney et al. 2010 Mol Ecol 19:3315-3327,0,USA,"Gannon Slough, CA",40.856409,,,-124.100222,,,2006,9,,0,52,3.333333333,0.22,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eucyclogobius newberryi,Tidewater goby,McCraney et al. 2010 Mol Ecol 19:3315-3327,0,USA,"Gannon Pond, CA",40.853812,,,-124.097475,,,2006,9,,0,17,3.333333333,0.21,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eucyclogobius newberryi,Tidewater goby,McCraney et al. 2010 Mol Ecol 19:3315-3327,0,USA,"Jacoby Creek, CA",40.849268,,,-124.094214,,,2006,9,,0,52,3.333333333,0.15,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eucyclogobius newberryi,Tidewater goby,McCraney et al. 2010 Mol Ecol 19:3315-3327,0,USA,"Wood Creek, CA",40.791979,,,-124.111994,,,2006,9,,0,52,3.333333333,0.12,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eucyclogobius newberryi,Tidewater goby,McCraney et al. 2010 Mol Ecol 19:3315-3327,0,USA,"Elk River, CA",40.749496,,,-124.182273,,,2006,9,,0,51,3.333333333,0.27,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eucyclogobius newberryi,Tidewater goby,McCraney et al. 2010 Mol Ecol 19:3315-3327,0,USA,"Salmon Creek, CA",40.700422,,,-124.219359,,,2006,9,,0,52,3.333333333,0.24,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eucyclogobius newberryi,Tidewater goby,McCraney et al. 2010 Mol Ecol 19:3315-3327,0,USA,"Eel River, CA",40.63357,,,-124.311755,,,2006,9,,0,52,3.333333333,0.31,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eucyclogobius newberryi,Tidewater goby,McCraney et al. 2010 Mol Ecol 19:3315-3327,0,USA,"Lake Earl, CA",41.829026,,,-124.191319,,,2006,9,,0,52,3.333333333,0.27,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eucyclogobius newberryi,Tidewater goby,McCraney et al. 2010 Mol Ecol 19:3315-3327,0,USA,"Stone Lagoon, CA",41.243546,,,-124.093818,,,2006,9,,0,53,3.333333333,0.52,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eucyclogobius newberryi,Tidewater goby,McCraney et al. 2010 Mol Ecol 19:3315-3327,0,USA,"Big Lagoon, CA",41.174132,,,-124.117394,,,2006,9,,0,52,3.333333333,0.56,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eucyclogobius newberryi,Tidewater goby,McCraney et al. 2010 Mol Ecol 19:3315-3327,0,USA,"Virgin Creek, CA",39.576056,,,-123.798848,,,2006,9,,0,52,3.333333333,0.57,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eucyclogobius newberryi,Tidewater goby,McCraney et al. 2010 Mol Ecol 19:3315-3327,0,USA,"Pudding Creek, CA",39.567588,,,-123.794728,,,2006,9,,0,52,3.333333333,0.43,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anarhichas lupus,Atlantic wolffish,McCusker & Bentzen 2010 Mol Ecol 19:4228-4241,0,Canada,Scotian Shelf,45.460131,,,-59.264404,,,2002,1,Alu9,0,75,4,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anarhichas lupus,Atlantic wolffish,McCusker & Bentzen 2010 Mol Ecol 19:4228-4241,0,Canada,Scotian Shelf,45.460131,,,-59.264404,,,2002,1,Alu10,0,75,4,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anarhichas lupus,Atlantic wolffish,McCusker & Bentzen 2010 Mol Ecol 19:4228-4241,0,Canada,Scotian Shelf,45.460131,,,-59.264404,,,2002,1,Alu11,0,75,4,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anarhichas lupus,Atlantic wolffish,McCusker & Bentzen 2010 Mol Ecol 19:4228-4241,0,Canada,Scotian Shelf,45.460131,,,-59.264404,,,2002,1,Alu14,0,75,4,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anarhichas lupus,Atlantic wolffish,McCusker & Bentzen 2010 Mol Ecol 19:4228-4241,0,Canada,Scotian Shelf,45.460131,,,-59.264404,,,2002,1,Alu22,0,75,2,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anarhichas lupus,Atlantic wolffish,McCusker & Bentzen 2010 Mol Ecol 19:4228-4241,0,Canada,Scotian Shelf,45.460131,,,-59.264404,,,2002,1,Alu23,0,75,4,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anarhichas lupus,Atlantic wolffish,McCusker & Bentzen 2010 Mol Ecol 19:4228-4241,0,Canada,Scotian Shelf,45.460131,,,-59.264404,,,2002,1,Alu24,0,75,2,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anarhichas lupus,Atlantic wolffish,McCusker & Bentzen 2010 Mol Ecol 19:4228-4241,0,Canada,Scotian Shelf,45.460131,,,-59.264404,,,2002,1,Alu25,0,75,4,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anarhichas lupus,Atlantic wolffish,McCusker & Bentzen 2010 Mol Ecol 19:4228-4241,0,Canada,Scotian Shelf,45.460131,,,-59.264404,,,2002,1,Alu26,0,75,2,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
