spp,CommonName,Source,PrimerNote,Country,Site,lat_deg,lat_min,lat_sec,lon_deg,lon_min,lon_sec,CollectionYear,NumMarkers,MarkerName,CrossSpp,n,Repeat,He,Hese,Notes
Oblada melanura,Saddled sea bream,Calò et al. (2016) Fisheries Research 176:30-38,0,Spain,Cabo Cope,37.423106,,,-1.494022,,,2013,1,Dvul33,1,25-32,2,0.499,,geo coordinates pulled from place name
Oblada melanura,Saddled sea bream,Calò et al. (2016) Fisheries Research 176:30-38,0,Spain,Cabo Cope,37.423106,,,-1.494022,,,2013,1,Dvul4,1,25-32,2,0.794,,geo coordinates pulled from place name
Oblada melanura,Saddled sea bream,Calò et al. (2016) Fisheries Research 176:30-38,0,Spain,Cabo Cope,37.423106,,,-1.494022,,,2013,1,Dvul84,1,25-32,2,0.933,,geo coordinates pulled from place name
Oblada melanura,Saddled sea bream,Calò et al. (2016) Fisheries Research 176:30-38,0,Spain,Cabo Cope,37.423106,,,-1.494022,,,2013,1,Omel02,0,25-32,2,0.906,,geo coordinates pulled from place name
Oblada melanura,Saddled sea bream,Calò et al. (2016) Fisheries Research 176:30-38,0,Spain,Cabo Cope,37.423106,,,-1.494022,,,2013,1,Omel20,0,25-32,2,0.311,,geo coordinates pulled from place name
Oblada melanura,Saddled sea bream,Calò et al. (2016) Fisheries Research 176:30-38,0,Spain,Cabo Cope,37.423106,,,-1.494022,,,2013,1,Omel27,0,25-32,2,0.931,,geo coordinates pulled from place name
Oblada melanura,Saddled sea bream,Calò et al. (2016) Fisheries Research 176:30-38,0,Spain,Cabo Cope,37.423106,,,-1.494022,,,2013,1,Omel38,0,25-32,2,0.781,,geo coordinates pulled from place name
Oblada melanura,Saddled sea bream,Calò et al. (2016) Fisheries Research 176:30-38,0,Spain,Cabo Cope,37.423106,,,-1.494022,,,2013,1,Omel54,0,25-32,2,0.916,,geo coordinates pulled from place name
Oblada melanura,Saddled sea bream,Calò et al. (2016) Fisheries Research 176:30-38,0,Spain,Cabo Cope,37.423106,,,-1.494022,,,2013,1,Omel58,0,25-32,2,0.814,,geo coordinates pulled from place name
Oblada melanura,Saddled sea bream,Calò et al. (2016) Fisheries Research 176:30-38,0,Spain,Cabo Cope,37.423106,,,-1.494022,,,2013,1,Omel61,0,25-32,2,0.923,,geo coordinates pulled from place name
Sprattus fuegensis,Falkland sprat,Canales-Aguirre et al. (2016) PLoS ONE 11:e0160670,0,Chile,Zone_A,-41.793,,,-73.286,,,,1,Spfu_6,0,32,4,0.864,,
Sprattus fuegensis,Falkland sprat,Canales-Aguirre et al. (2016) PLoS ONE 11:e0160670,0,Chile,Zone_A,-41.793,,,-73.286,,,,1,Spfu_42,0,32,4,0.905,,
Sprattus fuegensis,Falkland sprat,Canales-Aguirre et al. (2016) PLoS ONE 11:e0160670,0,Chile,Zone_B,-42.063,,,-72.86,,,,1,Spfu_6,0,28,4,0.879,,
Sprattus fuegensis,Falkland sprat,Canales-Aguirre et al. (2016) PLoS ONE 11:e0160670,0,Chile,Zone_B,-42.063,,,-72.86,,,,1,Spfu_9,0,28,4,0.821,,
Sprattus fuegensis,Falkland sprat,Canales-Aguirre et al. (2016) PLoS ONE 11:e0160670,0,Chile,Zone_B,-42.063,,,-72.86,,,,1,Spfu_30,0,28,4,0.909,,
Sprattus fuegensis,Falkland sprat,Canales-Aguirre et al. (2016) PLoS ONE 11:e0160670,0,Chile,Zone_B,-42.063,,,-72.86,,,,1,Spfu_42,0,28,4,0.899,,
Sprattus fuegensis,Falkland sprat,Canales-Aguirre et al. (2016) PLoS ONE 11:e0160670,0,Chile,Zone_B,-42.063,,,-72.86,,,,1,Spfu_45,0,28,4,0.889,,
Sprattus fuegensis,Falkland sprat,Canales-Aguirre et al. (2016) PLoS ONE 11:e0160670,0,Chile,Zone_B,-42.063,,,-72.86,,,,1,Spfu_48,0,28,4,0.851,,
Sprattus fuegensis,Falkland sprat,Canales-Aguirre et al. (2016) PLoS ONE 11:e0160670,0,Chile,Zone_D,-43.86,,,-72.968,,,,1,Spfu_6,0,28,4,0.636,,
Sprattus fuegensis,Falkland sprat,Canales-Aguirre et al. (2016) PLoS ONE 11:e0160670,0,Chile,Zone_D,-43.86,,,-72.968,,,,1,Spfu_9,0,28,4,0.767,,
Sprattus fuegensis,Falkland sprat,Canales-Aguirre et al. (2016) PLoS ONE 11:e0160670,0,Chile,Zone_D,-43.86,,,-72.968,,,,1,Spfu_42,0,28,4,0.861,,
Sprattus fuegensis,Falkland sprat,Canales-Aguirre et al. (2016) PLoS ONE 11:e0160670,0,Chile,Zone_D,-43.86,,,-72.968,,,,1,Spfu_44,0,28,4,0.855,,
Sprattus fuegensis,Falkland sprat,Canales-Aguirre et al. (2016) PLoS ONE 11:e0160670,0,Chile,Zone_D,-43.86,,,-72.968,,,,1,Spfu_45,0,28,4,0.785,,
Sprattus fuegensis,Falkland sprat,Canales-Aguirre et al. (2016) PLoS ONE 11:e0160670,0,Chile,Zone_D,-43.86,,,-72.968,,,,1,Spfu_48,0,28,4,0.862,,
Sprattus fuegensis,Falkland sprat,Canales-Aguirre et al. (2016) PLoS ONE 11:e0160670,0,Chile,Zone_E,-43.095,,,-73.675,,,,1,Spfu_6,0,28,4,0.87,,
Sprattus fuegensis,Falkland sprat,Canales-Aguirre et al. (2016) PLoS ONE 11:e0160670,0,Chile,Zone_E,-43.095,,,-73.675,,,,1,Spfu_42,0,28,4,0.904,,
Sprattus fuegensis,Falkland sprat,Canales-Aguirre et al. (2016) PLoS ONE 11:e0160670,0,Chile,Zone_E,-43.095,,,-73.675,,,,1,Spfu_45,0,28,4,0.89,,
Sprattus fuegensis,Falkland sprat,Canales-Aguirre et al. (2016) PLoS ONE 11:e0160670,0,Chile,Zone_E,-43.095,,,-73.675,,,,1,Spfu_48,0,28,4,0.888,,
Sprattus fuegensis,Falkland sprat,Canales-Aguirre et al. (2016) PLoS ONE 11:e0160670,0,Chile,Zone_H,-44.091,,,-73.796,,,,1,Spfu_6,0,24,4,0.887,,
Sprattus fuegensis,Falkland sprat,Canales-Aguirre et al. (2016) PLoS ONE 11:e0160670,0,Chile,Zone_H,-44.091,,,-73.796,,,,1,Spfu_9,0,24,4,0.879,,
Sprattus fuegensis,Falkland sprat,Canales-Aguirre et al. (2016) PLoS ONE 11:e0160670,0,Chile,Zone_H,-44.091,,,-73.796,,,,1,Spfu_29,0,24,4,0.665,,
Sprattus fuegensis,Falkland sprat,Canales-Aguirre et al. (2016) PLoS ONE 11:e0160670,0,Chile,Zone_H,-44.091,,,-73.796,,,,1,Spfu_30,0,24,4,0.903,,
Sprattus fuegensis,Falkland sprat,Canales-Aguirre et al. (2016) PLoS ONE 11:e0160670,0,Chile,Zone_H,-44.091,,,-73.796,,,,1,Spfu_42,0,24,4,0.917,,
Sprattus fuegensis,Falkland sprat,Canales-Aguirre et al. (2016) PLoS ONE 11:e0160670,0,Chile,Zone_H,-44.091,,,-73.796,,,,1,Spfu_45,0,24,4,0.868,,
Sprattus fuegensis,Falkland sprat,Canales-Aguirre et al. (2016) PLoS ONE 11:e0160670,0,Chile,Zone_H,-44.091,,,-73.796,,,,1,Spfu_48,0,24,4,0.814,,
Sprattus fuegensis,Falkland sprat,Canales-Aguirre et al. (2016) PLoS ONE 11:e0160670,0,Chile,Zone_I,-44.688,,,-72.98,,,,1,Spfu_6,0,30,4,0.862,,
Sprattus fuegensis,Falkland sprat,Canales-Aguirre et al. (2016) PLoS ONE 11:e0160670,0,Chile,Zone_I,-44.688,,,-72.98,,,,1,Spfu_30,0,30,4,0.922,,
Sprattus fuegensis,Falkland sprat,Canales-Aguirre et al. (2016) PLoS ONE 11:e0160670,0,Chile,Zone_I,-44.688,,,-72.98,,,,1,Spfu_42,0,30,4,0.913,,
Sprattus fuegensis,Falkland sprat,Canales-Aguirre et al. (2016) PLoS ONE 11:e0160670,0,Chile,Zone_J,-45.306,,,-73.801,,,,1,Spfu_6,0,30,4,0.853,,
Sprattus fuegensis,Falkland sprat,Canales-Aguirre et al. (2016) PLoS ONE 11:e0160670,0,Chile,Zone_J,-45.306,,,-73.801,,,,1,Spfu_30,0,30,4,0.891,,
Sprattus fuegensis,Falkland sprat,Canales-Aguirre et al. (2016) PLoS ONE 11:e0160670,0,Chile,Zone_J,-45.306,,,-73.801,,,,1,Spfu_42,0,30,4,0.906,,
Sprattus fuegensis,Falkland sprat,Canales-Aguirre et al. (2016) PLoS ONE 11:e0160670,0,Chile,Zone_J,-45.306,,,-73.801,,,,1,Spfu_45,0,30,4,0.883,,
Sprattus fuegensis,Falkland sprat,Canales-Aguirre et al. (2016) PLoS ONE 11:e0160670,0,Chile,Zone_J,-45.306,,,-73.801,,,,1,Spfu_48,0,30,4,0.845,,
Sprattus fuegensis,Falkland sprat,Canales-Aguirre et al. (2016) PLoS ONE 11:e0160670,0,Chile,Zone_K,-45.767,,,-73.598,,,,1,Spfu_9,0,28,4,0.901,,
Sprattus fuegensis,Falkland sprat,Canales-Aguirre et al. (2016) PLoS ONE 11:e0160670,0,Chile,Zone_K,-45.767,,,-73.598,,,,1,Spfu_30,0,28,4,0.901,,
Sprattus fuegensis,Falkland sprat,Canales-Aguirre et al. (2016) PLoS ONE 11:e0160670,0,Chile,Zone_K,-45.767,,,-73.598,,,,1,Spfu_42,0,28,4,0.892,,
Sprattus fuegensis,Falkland sprat,Canales-Aguirre et al. (2016) PLoS ONE 11:e0160670,0,Chile,Zone_K,-45.767,,,-73.598,,,,1,Spfu_45,0,28,4,0.886,,
Sprattus fuegensis,Falkland sprat,Canales-Aguirre et al. (2016) PLoS ONE 11:e0160670,0,Chile,Zone_K,-45.767,,,-73.598,,,,1,Spfu_48,0,28,4,0.845,,
Sprattus fuegensis,Falkland sprat,Canales-Aguirre et al. (2016) PLoS ONE 11:e0160670,0,Chile,Zone_L,-45.181,,,-73.847,,,,1,Spfu_6,0,24,4,0.883,,
Sprattus fuegensis,Falkland sprat,Canales-Aguirre et al. (2016) PLoS ONE 11:e0160670,0,Chile,Zone_L,-45.181,,,-73.847,,,,1,Spfu_42,0,24,4,0.905,,
Sprattus fuegensis,Falkland sprat,Canales-Aguirre et al. (2016) PLoS ONE 11:e0160670,0,Chile,Zone_L,-45.181,,,-73.847,,,,1,Spfu_45,0,24,4,0.886,,
Sprattus fuegensis,Falkland sprat,Canales-Aguirre et al. (2016) PLoS ONE 11:e0160670,0,Chile,Zone_L,-45.181,,,-73.847,,,,1,Spfu_48,0,24,4,0.797,,
Sprattus fuegensis,Falkland sprat,Canales-Aguirre et al. (2016) PLoS ONE 11:e0160670,0,Chile,Zone_N,-53.613,,,-70.923,,,,1,Spfu_6,0,30,4,0.885,,
Sprattus fuegensis,Falkland sprat,Canales-Aguirre et al. (2016) PLoS ONE 11:e0160670,0,Chile,Zone_N,-53.613,,,-70.923,,,,1,Spfu_30,0,30,4,0.9,,
Sprattus fuegensis,Falkland sprat,Canales-Aguirre et al. (2016) PLoS ONE 11:e0160670,0,Chile,Zone_N,-53.613,,,-70.923,,,,1,Spfu_42,0,30,4,0.927,,
Hoplostethus atlanticus,Orange roughy,Carlsson et al. (2011) 58:627-636,0,Ireland,Flat 1,54,4,,-12,40,,2004-2005,1,Hat2a,0,37,4,0.779,,geo coordinates pulled from paper figure
Hoplostethus atlanticus,Orange roughy,Carlsson et al. (2011) 58:627-636,0,Ireland,Flat 1,54,4,,-12,40,,2004-2005,1,Hat6,0,38,4,0.257,,geo coordinates pulled from paper figure
Hoplostethus atlanticus,Orange roughy,Carlsson et al. (2011) 58:627-636,0,Ireland,Flat 1,54,4,,-12,40,,2004-2005,1,Hat14,0,36,4,0.85,,geo coordinates pulled from paper figure
Hoplostethus atlanticus,Orange roughy,Carlsson et al. (2011) 58:627-636,0,Ireland,Flat 1,54,4,,-12,40,,2004-2005,1,Hat16,0,37,4,0.884,,geo coordinates pulled from paper figure
Hoplostethus atlanticus,Orange roughy,Carlsson et al. (2011) 58:627-636,0,Ireland,Flat 1,54,4,,-12,40,,2004-2005,1,Hat23,0,36,4,0.871,,geo coordinates pulled from paper figure
Hoplostethus atlanticus,Orange roughy,Carlsson et al. (2011) 58:627-636,0,Ireland,Flat 1,54,4,,-12,40,,2004-2005,1,Hat25,0,36,4,0.881,,geo coordinates pulled from paper figure
Hoplostethus atlanticus,Orange roughy,Carlsson et al. (2011) 58:627-636,0,Ireland,Flat 1,54,4,,-12,40,,2004-2005,1,Hat58,0,37,4,0.926,,geo coordinates pulled from paper figure
Hoplostethus atlanticus,Orange roughy,Carlsson et al. (2011) 58:627-636,0,Ireland,Mound 1,53,50,,-15,,,2004,1,Hat2a,0,48,4,0.812,,geo coordinates pulled from paper figure
Hoplostethus atlanticus,Orange roughy,Carlsson et al. (2011) 58:627-636,0,Ireland,Mound 1,53,50,,-15,,,2004,1,Hat6,0,48,4,0.296,,geo coordinates pulled from paper figure
Hoplostethus atlanticus,Orange roughy,Carlsson et al. (2011) 58:627-636,0,Ireland,Mound 1,53,50,,-15,,,2004,1,Hat14,0,48,4,0.887,,geo coordinates pulled from paper figure
Hoplostethus atlanticus,Orange roughy,Carlsson et al. (2011) 58:627-636,0,Ireland,Mound 1,53,50,,-15,,,2004,1,Hat16,0,48,4,0.93,,geo coordinates pulled from paper figure
Hoplostethus atlanticus,Orange roughy,Carlsson et al. (2011) 58:627-636,0,Ireland,Mound 1,53,50,,-15,,,2004,1,Hat23,0,48,4,0.889,,geo coordinates pulled from paper figure
Hoplostethus atlanticus,Orange roughy,Carlsson et al. (2011) 58:627-636,0,Ireland,Mound 1,53,50,,-15,,,2004,1,Hat25,0,48,4,0.923,,geo coordinates pulled from paper figure
Hoplostethus atlanticus,Orange roughy,Carlsson et al. (2011) 58:627-636,0,Ireland,Mound 1,53,50,,-15,,,2004,1,Hat54,0,48,4,0.1,,geo coordinates pulled from paper figure
Hoplostethus atlanticus,Orange roughy,Carlsson et al. (2011) 58:627-636,0,Ireland,Mound 1,53,50,,-15,,,2004,1,Hat58,0,48,4,0.898,,geo coordinates pulled from paper figure
Hoplostethus atlanticus,Orange roughy,Carlsson et al. (2011) 58:627-636,0,Ireland,Mound 2,51,48,,-15,13,,2005,1,Hat2a,0,48,4,0.838,,geo coordinates pulled from paper figure
Hoplostethus atlanticus,Orange roughy,Carlsson et al. (2011) 58:627-636,0,Ireland,Mound 2,51,48,,-15,13,,2005,1,Hat6,0,48,4,0.328,,geo coordinates pulled from paper figure
Hoplostethus atlanticus,Orange roughy,Carlsson et al. (2011) 58:627-636,0,Ireland,Mound 2,51,48,,-15,13,,2005,1,Hat14,0,48,4,0.891,,geo coordinates pulled from paper figure
Hoplostethus atlanticus,Orange roughy,Carlsson et al. (2011) 58:627-636,0,Ireland,Mound 2,51,48,,-15,13,,2005,1,Hat23,0,48,4,0.896,,geo coordinates pulled from paper figure
Hoplostethus atlanticus,Orange roughy,Carlsson et al. (2011) 58:627-636,0,Ireland,Mound 2,51,48,,-15,13,,2005,1,Hat25,0,48,4,0.908,,geo coordinates pulled from paper figure
Hoplostethus atlanticus,Orange roughy,Carlsson et al. (2011) 58:627-636,0,Ireland,Mound 2,51,48,,-15,13,,2005,1,Hat58,0,48,4,0.924,,geo coordinates pulled from paper figure
Hoplostethus atlanticus,Orange roughy,Carlsson et al. (2011) 58:627-636,0,Ireland,Mound 3,51,,,-15,,,2004-2005,1,Hat2a,0,36,4,0.84,,geo coordinates pulled from paper figure
Hoplostethus atlanticus,Orange roughy,Carlsson et al. (2011) 58:627-636,0,Ireland,Mound 3,51,,,-15,,,2004-2005,1,Hat14,0,36,4,0.865,,geo coordinates pulled from paper figure
Hoplostethus atlanticus,Orange roughy,Carlsson et al. (2011) 58:627-636,0,Ireland,Mound 3,51,,,-15,,,2004-2005,1,Hat16,0,36,4,0.927,,geo coordinates pulled from paper figure
Hoplostethus atlanticus,Orange roughy,Carlsson et al. (2011) 58:627-636,0,Ireland,Mound 3,51,,,-15,,,2004-2005,1,Hat23,0,36,4,0.898,,geo coordinates pulled from paper figure
Hoplostethus atlanticus,Orange roughy,Carlsson et al. (2011) 58:627-636,0,Ireland,Mound 3,51,,,-15,,,2004-2005,1,Hat25,0,36,4,0.92,,geo coordinates pulled from paper figure
Hoplostethus atlanticus,Orange roughy,Carlsson et al. (2011) 58:627-636,0,Ireland,Mound 3,51,,,-15,,,2004-2005,1,Hat54,0,36,4,0.055,,geo coordinates pulled from paper figure
Hoplostethus atlanticus,Orange roughy,Carlsson et al. (2011) 58:627-636,0,Ireland,Mound 3,51,,,-15,,,2004-2005,1,Hat58,0,36,4,0.902,,geo coordinates pulled from paper figure
Hoplostethus atlanticus,Orange roughy,Carlsson et al. (2011) 58:627-636,0,Ireland,Mound 4,51,10,,-14,55,,2004-2005,1,Hat2a,0,46,4,0.833,,geo coordinates pulled from paper figure
Hoplostethus atlanticus,Orange roughy,Carlsson et al. (2011) 58:627-636,0,Ireland,Mound 4,51,10,,-14,55,,2004-2005,1,Hat6,0,46,4,0.375,,geo coordinates pulled from paper figure
Hoplostethus atlanticus,Orange roughy,Carlsson et al. (2011) 58:627-636,0,Ireland,Mound 4,51,10,,-14,55,,2004-2005,1,Hat14,0,46,4,0.896,,geo coordinates pulled from paper figure
Hoplostethus atlanticus,Orange roughy,Carlsson et al. (2011) 58:627-636,0,Ireland,Mound 4,51,10,,-14,55,,2004-2005,1,Hat16,0,46,4,0.936,,geo coordinates pulled from paper figure
Hoplostethus atlanticus,Orange roughy,Carlsson et al. (2011) 58:627-636,0,Ireland,Mound 4,51,10,,-14,55,,2004-2005,1,Hat23,0,46,4,0.892,,geo coordinates pulled from paper figure
Hoplostethus atlanticus,Orange roughy,Carlsson et al. (2011) 58:627-636,0,Ireland,Mound 4,51,10,,-14,55,,2004-2005,1,Hat25,0,46,4,0.903,,geo coordinates pulled from paper figure
Hoplostethus atlanticus,Orange roughy,Carlsson et al. (2011) 58:627-636,0,Ireland,Mound 4,51,10,,-14,55,,2004-2005,1,Hat58,0,46,4,0.863,,geo coordinates pulled from paper figure
Hoplostethus atlanticus,Orange roughy,Carlsson et al. (2011) 58:627-636,0,Ireland,Mound 5,50,50,,-14,45,,2004-2005,1,Hat2a,0,48,4,0.797,,geo coordinates pulled from paper figure
Hoplostethus atlanticus,Orange roughy,Carlsson et al. (2011) 58:627-636,0,Ireland,Mound 5,50,50,,-14,45,,2004-2005,1,Hat6,0,48,4,0.329,,geo coordinates pulled from paper figure
Hoplostethus atlanticus,Orange roughy,Carlsson et al. (2011) 58:627-636,0,Ireland,Mound 5,50,50,,-14,45,,2004-2005,1,Hat14,0,48,4,0.86,,geo coordinates pulled from paper figure
Hoplostethus atlanticus,Orange roughy,Carlsson et al. (2011) 58:627-636,0,Ireland,Mound 5,50,50,,-14,45,,2004-2005,1,Hat16,0,48,4,0.948,,geo coordinates pulled from paper figure
Hoplostethus atlanticus,Orange roughy,Carlsson et al. (2011) 58:627-636,0,Ireland,Mound 5,50,50,,-14,45,,2004-2005,1,Hat23,0,48,4,0.887,,geo coordinates pulled from paper figure
Hoplostethus atlanticus,Orange roughy,Carlsson et al. (2011) 58:627-636,0,Ireland,Mound 5,50,50,,-14,45,,2004-2005,1,Hat25,0,48,4,0.932,,geo coordinates pulled from paper figure
Hoplostethus atlanticus,Orange roughy,Carlsson et al. (2011) 58:627-636,0,Ireland,Mound 5,50,50,,-14,45,,2004-2005,1,Hat58,0,48,4,0.89,,geo coordinates pulled from paper figure
Hoplostethus atlanticus,Orange roughy,Carlsson et al. (2011) 58:627-636,0,Ireland,Mound 6,54,4,,-12,20,,2004-2005,1,Hat6,0,48,4,0.281,,geo coordinates pulled from paper figure
Hoplostethus atlanticus,Orange roughy,Carlsson et al. (2011) 58:627-636,0,Ireland,Mound 6,54,4,,-12,20,,2004-2005,1,Hat23,0,48,4,0.87,,geo coordinates pulled from paper figure
Hoplostethus atlanticus,Orange roughy,Carlsson et al. (2011) 58:627-636,0,Ireland,Mound 6,54,4,,-12,20,,2004-2005,1,Hat58,0,48,4,0.885,,geo coordinates pulled from paper figure
Lutjanus analis,Mutton snapper,Carson et al. (2011) Fishery Bulletin 109:416-428,0,US Virgin Islands,St. Croix,17.71147,,,-64.92009,,,2007-2009,1,Lan3,0,81,3,0.849,,geo coordinates pulled from place name
Lutjanus analis,Mutton snapper,Carson et al. (2011) Fishery Bulletin 109:416-428,0,US Virgin Islands,St. Croix,17.71147,,,-64.92009,,,2007-2009,1,Lan6,0,93,2,0.854,,geo coordinates pulled from place name
Lutjanus analis,Mutton snapper,Carson et al. (2011) Fishery Bulletin 109:416-428,0,US Virgin Islands,St. Croix,17.71147,,,-64.92009,,,2007-2009,1,Lan9,0,93,2,0.776,,geo coordinates pulled from place name
Lutjanus analis,Mutton snapper,Carson et al. (2011) Fishery Bulletin 109:416-428,0,US Virgin Islands,St. Croix,17.71147,,,-64.92009,,,2007-2009,1,Lan12,0,93,2,0.595,,geo coordinates pulled from place name
Lutjanus analis,Mutton snapper,Carson et al. (2011) Fishery Bulletin 109:416-428,0,US Virgin Islands,St. Croix,17.71147,,,-64.92009,,,2007-2009,1,Lan13,0,93,2,0.295,,geo coordinates pulled from place name
Lutjanus analis,Mutton snapper,Carson et al. (2011) Fishery Bulletin 109:416-428,0,US Virgin Islands,St. Croix,17.71147,,,-64.92009,,,2007-2009,1,Lca20,1,93,2,0.589,,geo coordinates pulled from place name
Lutjanus analis,Mutton snapper,Carson et al. (2011) Fishery Bulletin 109:416-428,0,US Virgin Islands,St. Croix,17.71147,,,-64.92009,,,2007-2009,1,Lca22,1,91,2,0.546,,geo coordinates pulled from place name
Lutjanus analis,Mutton snapper,Carson et al. (2011) Fishery Bulletin 109:416-428,0,US Virgin Islands,St. Croix,17.71147,,,-64.92009,,,2007-2009,1,Lys4,1,93,2,0.27,,geo coordinates pulled from place name
Lutjanus analis,Mutton snapper,Carson et al. (2011) Fishery Bulletin 109:416-428,0,US Virgin Islands,St. Croix,17.71147,,,-64.92009,,,2007-2009,1,Lys8,1,93,2,0.083,,geo coordinates pulled from place name
Lutjanus analis,Mutton snapper,Carson et al. (2011) Fishery Bulletin 109:416-428,0,US Virgin Islands,St. Croix,17.71147,,,-64.92009,,,2007-2009,1,Lys13,1,91,2,0.733,,geo coordinates pulled from place name
Lutjanus analis,Mutton snapper,Carson et al. (2011) Fishery Bulletin 109:416-428,0,US Virgin Islands,St. Croix,17.71147,,,-64.92009,,,2007-2009,1,Och4,1,93,2,0.559,,geo coordinates pulled from place name
Lutjanus analis,Mutton snapper,Carson et al. (2011) Fishery Bulletin 109:416-428,0,US Virgin Islands,St. Croix,17.71147,,,-64.92009,,,2007-2009,1,Prs248,1,80,2,0.86,,geo coordinates pulled from place name
Lutjanus analis,Mutton snapper,Carson et al. (2011) Fishery Bulletin 109:416-428,0,US Virgin Islands,St. Croix,17.71147,,,-64.92009,,,2007-2009,1,Ra1,1,93,,0.592,,geo coordinates pulled from place name
Lutjanus analis,Mutton snapper,Carson et al. (2011) Fishery Bulletin 109:416-428,0,US Virgin Islands,St. Croix,17.71147,,,-64.92009,,,2007-2009,1,Ra2,1,93,,0.78,,geo coordinates pulled from place name
Lutjanus analis,Mutton snapper,Carson et al. (2011) Fishery Bulletin 109:416-428,0,US Virgin Islands,St. Croix,17.71147,,,-64.92009,,,2007-2009,1,Ra6,1,93,,0.053,,geo coordinates pulled from place name
Lutjanus analis,Mutton snapper,Carson et al. (2011) Fishery Bulletin 109:416-428,0,US Virgin Islands,St. Thomas,18.298976,,,-64.971265,,,2007-2009,1,Lan3,0,97,3,0.857,,geo coordinates pulled from place name
Lutjanus analis,Mutton snapper,Carson et al. (2011) Fishery Bulletin 109:416-428,0,US Virgin Islands,St. Thomas,18.298976,,,-64.971265,,,2007-2009,1,Lan6,0,97,2,0.835,,geo coordinates pulled from place name
Lutjanus analis,Mutton snapper,Carson et al. (2011) Fishery Bulletin 109:416-428,0,US Virgin Islands,St. Thomas,18.298976,,,-64.971265,,,2007-2009,1,Lan9,0,97,2,0.774,,geo coordinates pulled from place name
Lutjanus analis,Mutton snapper,Carson et al. (2011) Fishery Bulletin 109:416-428,0,US Virgin Islands,St. Thomas,18.298976,,,-64.971265,,,2007-2009,1,Lan11,0,96,2,0.869,,geo coordinates pulled from place name
Lutjanus analis,Mutton snapper,Carson et al. (2011) Fishery Bulletin 109:416-428,0,US Virgin Islands,St. Thomas,18.298976,,,-64.971265,,,2007-2009,1,Lan12,0,97,2,0.646,,geo coordinates pulled from place name
Lutjanus analis,Mutton snapper,Carson et al. (2011) Fishery Bulletin 109:416-428,0,US Virgin Islands,St. Thomas,18.298976,,,-64.971265,,,2007-2009,1,Lan13,0,97,2,0.297,,geo coordinates pulled from place name
Lutjanus analis,Mutton snapper,Carson et al. (2011) Fishery Bulletin 109:416-428,0,US Virgin Islands,St. Thomas,18.298976,,,-64.971265,,,2007-2009,1,Lca20,1,96,2,0.646,,geo coordinates pulled from place name
Lutjanus analis,Mutton snapper,Carson et al. (2011) Fishery Bulletin 109:416-428,0,US Virgin Islands,St. Thomas,18.298976,,,-64.971265,,,2007-2009,1,Lca22,1,97,2,0.465,,geo coordinates pulled from place name
Lutjanus analis,Mutton snapper,Carson et al. (2011) Fishery Bulletin 109:416-428,0,US Virgin Islands,St. Thomas,18.298976,,,-64.971265,,,2007-2009,1,Lys4,1,95,2,0.331,,geo coordinates pulled from place name
Lutjanus analis,Mutton snapper,Carson et al. (2011) Fishery Bulletin 109:416-428,0,US Virgin Islands,St. Thomas,18.298976,,,-64.971265,,,2007-2009,1,Lys8,1,96,2,0.118,,geo coordinates pulled from place name
Lutjanus analis,Mutton snapper,Carson et al. (2011) Fishery Bulletin 109:416-428,0,US Virgin Islands,St. Thomas,18.298976,,,-64.971265,,,2007-2009,1,Lys13,1,96,2,0.716,,geo coordinates pulled from place name
Lutjanus analis,Mutton snapper,Carson et al. (2011) Fishery Bulletin 109:416-428,0,US Virgin Islands,St. Thomas,18.298976,,,-64.971265,,,2007-2009,1,Och4,1,97,2,0.576,,geo coordinates pulled from place name
Lutjanus analis,Mutton snapper,Carson et al. (2011) Fishery Bulletin 109:416-428,0,US Virgin Islands,St. Thomas,18.298976,,,-64.971265,,,2007-2009,1,Prs248,1,97,2,0.886,,geo coordinates pulled from place name
Lutjanus analis,Mutton snapper,Carson et al. (2011) Fishery Bulletin 109:416-428,0,US Virgin Islands,St. Thomas,18.298976,,,-64.971265,,,2007-2009,1,Ra1,1,97,,0.56,,geo coordinates pulled from place name
Lutjanus analis,Mutton snapper,Carson et al. (2011) Fishery Bulletin 109:416-428,0,US Virgin Islands,St. Thomas,18.298976,,,-64.971265,,,2007-2009,1,Ra2,1,94,,0.767,,geo coordinates pulled from place name
Lutjanus analis,Mutton snapper,Carson et al. (2011) Fishery Bulletin 109:416-428,0,US Virgin Islands,St. Thomas,18.298976,,,-64.971265,,,2007-2009,1,Ra6,1,97,,0.109,,geo coordinates pulled from place name
Lutjanus analis,Mutton snapper,Carson et al. (2011) Fishery Bulletin 109:416-428,0,Puerto Rico,Puerto Rico - East,18.295481,,,-65.56024,,,2007-2009,1,Lan3,0,96,3,0.829,,geo coordinates pulled from place name
Lutjanus analis,Mutton snapper,Carson et al. (2011) Fishery Bulletin 109:416-428,0,Puerto Rico,Puerto Rico - East,18.295481,,,-65.56024,,,2007-2009,1,Lan6,0,96,2,0.882,,geo coordinates pulled from place name
Lutjanus analis,Mutton snapper,Carson et al. (2011) Fishery Bulletin 109:416-428,0,Puerto Rico,Puerto Rico - East,18.295481,,,-65.56024,,,2007-2009,1,Lan9,0,96,2,0.781,,geo coordinates pulled from place name
