spp,CommonName,Source,PrimerNote,Country,Site,lat_deg,lat_min,lat_sec,lon_deg,lon_min,lon_sec,CollectionYear,NumMarkers,MarkerName,CrossSpp,n,Repeat,He,Hese,Notes
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,Japan,Ise Bay,34.676347,,,136.730197,,,2007-2008,1,SpHb17,0,18,3,0.84,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,Japan,Ise Bay,34.676347,,,136.730197,,,2007-2008,1,SpHb18,0,18,2,0.54,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,Japan,Ise Bay,34.676347,,,136.730197,,,2007-2008,1,SpHb23,0,18,2,0.73,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,Japan,Ise Bay,34.676347,,,136.730197,,,2007-2008,1,SpHb25B,0,18,3,0.48,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,Japan,Ise Bay,34.676347,,,136.730197,,,2007-2008,1,SpHb27,0,18,2,0.48,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,Japan,Ise Bay,34.676347,,,136.730197,,,2007-2008,1,SpHb28,0,18,2,0.68,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,Japan,Ise Bay,34.676347,,,136.730197,,,2007-2008,1,SpHb31,0,18,3,0.39,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,Japan,Ise Bay,34.676347,,,136.730197,,,2007-2008,1,SpHb34,0,18,3,0.75,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,Japan,Ise Bay,34.676347,,,136.730197,,,2007-2008,1,SpHb41,0,18,2,0.81,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,Japan,Ise Bay,34.676347,,,136.730197,,,2007-2008,1,SpHb42,0,18,2,0.87,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,Japan,Ise Bay,34.676347,,,136.730197,,,2007-2008,1,SpHb43,0,18,2,0.84,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,Japan,Ise Bay,34.676347,,,136.730197,,,2007-2008,1,SpHb51,0,18,2,0.8,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,Japan,Ise Bay,34.676347,,,136.730197,,,2007-2008,1,SpHb54,0,18,2,0.93,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,Japan,Ise Bay,34.676347,,,136.730197,,,2007-2008,1,SpHb55,0,18,3,0.83,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,Japan,Ise Bay,34.676347,,,136.730197,,,2007-2008,1,SpHb57,0,18,2,0.84,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,Japan,Ise Bay,34.676347,,,136.730197,,,2007-2008,1,SpHb58,0,18,2,0.91,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,Japan,Ise Bay,34.676347,,,136.730197,,,2007-2008,1,SpHb60,0,18,2,0.54,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,Japan,Ise Bay,34.676347,,,136.730197,,,2007-2008,1,SpHb61,0,18,2,0.77,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,Japan,Ise Bay,34.676347,,,136.730197,,,2007-2008,1,SpHb62,0,18,2,0.87,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,Japan,Ise Bay,34.676347,,,136.730197,,,2007-2008,1,SpHb63,0,18,2,0.8,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,Japan,Ise Bay,34.676347,,,136.730197,,,2007-2008,1,Vva7,0,18,,0.72,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,Japan,Ise Bay,34.676347,,,136.730197,,,2007-2008,1,Vva8,0,18,,0.78,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,Japan,Ise Bay,34.676347,,,136.730197,,,2007-2008,1,Vva11,0,18,,0.68,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,Japan,Ise Bay,34.676347,,,136.730197,,,2007-2008,1,Vva18,0,18,,0.63,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,Japan,Ise Bay,34.676347,,,136.730197,,,2007-2008,1,Vmo4,1,18,,0.36,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,Japan,Ise Bay,34.676347,,,136.730197,,,2007-2008,1,Vmo13,1,18,,0.9,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,Japan,Ise Bay,34.676347,,,136.730197,,,2007-2008,1,Vmo17,1,18,,0.89,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,China,Yellow Sea,37.788085,,,122.807604,,,2004-2006,1,SpHb3B,0,26,2,0.38,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,China,Yellow Sea,37.788085,,,122.807604,,,2004-2006,1,SpHb8,0,26,2,0.66,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,China,Yellow Sea,37.788085,,,122.807604,,,2004-2006,1,SpHb17,0,26,3,0.76,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,China,Yellow Sea,37.788085,,,122.807604,,,2004-2006,1,SpHb18,0,26,2,0.57,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,China,Yellow Sea,37.788085,,,122.807604,,,2004-2006,1,SpHb23,0,26,2,0.64,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,China,Yellow Sea,37.788085,,,122.807604,,,2004-2006,1,SpHb25B,0,26,3,0.38,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,China,Yellow Sea,37.788085,,,122.807604,,,2004-2006,1,SpHb27,0,26,2,0.47,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,China,Yellow Sea,37.788085,,,122.807604,,,2004-2006,1,SpHb28,0,26,2,0.83,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,China,Yellow Sea,37.788085,,,122.807604,,,2004-2006,1,SpHb31,0,26,3,0.52,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,China,Yellow Sea,37.788085,,,122.807604,,,2004-2006,1,SpHb34,0,26,3,0.74,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,China,Yellow Sea,37.788085,,,122.807604,,,2004-2006,1,SpHb41,0,26,2,0.8,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,China,Yellow Sea,37.788085,,,122.807604,,,2004-2006,1,SpHb42,0,26,2,0.95,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,China,Yellow Sea,37.788085,,,122.807604,,,2004-2006,1,SpHb43,0,26,2,0.88,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,China,Yellow Sea,37.788085,,,122.807604,,,2004-2006,1,SpHb51,0,26,2,0.87,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,China,Yellow Sea,37.788085,,,122.807604,,,2004-2006,1,SpHb54,0,26,2,0.93,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,China,Yellow Sea,37.788085,,,122.807604,,,2004-2006,1,SpHb55,0,26,3,0.83,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,China,Yellow Sea,37.788085,,,122.807604,,,2004-2006,1,SpHb57,0,26,2,0.83,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,China,Yellow Sea,37.788085,,,122.807604,,,2004-2006,1,SpHb58,0,26,2,0.87,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,China,Yellow Sea,37.788085,,,122.807604,,,2004-2006,1,SpHb60,0,26,2,0.73,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,China,Yellow Sea,37.788085,,,122.807604,,,2004-2006,1,SpHb61,0,26,2,0.9,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,China,Yellow Sea,37.788085,,,122.807604,,,2004-2006,1,SpHb62,0,26,2,0.86,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,China,Yellow Sea,37.788085,,,122.807604,,,2004-2006,1,SpHb63,0,26,2,0.86,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,China,Yellow Sea,37.788085,,,122.807604,,,2004-2006,1,Vva7,0,26,,0.81,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,China,Yellow Sea,37.788085,,,122.807604,,,2004-2006,1,Vva8,0,26,,0.63,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,China,Yellow Sea,37.788085,,,122.807604,,,2004-2006,1,Vva11,0,26,,0.76,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,China,Yellow Sea,37.788085,,,122.807604,,,2004-2006,1,Vva18,0,26,,0.69,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,China,Yellow Sea,37.788085,,,122.807604,,,2004-2006,1,Vmo4,1,26,,0.52,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,China,Yellow Sea,37.788085,,,122.807604,,,2004-2006,1,Vmo13,1,26,,0.91,,geo coordinates pulled from place name
Verasper variegatus,Spotted halibut,Sekino et al. (2011) Conserv. Genet. 12:139-159,0,China,Yellow Sea,37.788085,,,122.807604,,,2004-2006,1,Vmo17,1,26,,0.95,,geo coordinates pulled from place name
Clupea pallasii,Pacific herring,Semenova et al. (2015) Polar Biol. 38:951-965,0,Russia,Rugozero Inlet,66,33.3,,33,5.3,,2000,1,Cpa110,0,53,4,0.373,,
Clupea pallasii,Pacific herring,Semenova et al. (2015) Polar Biol. 38:951-965,0,Russia,Rugozero Inlet,66,33.3,,33,5.3,,2000,1,Cpa113,0,53,4,0.569,,
Clupea pallasii,Pacific herring,Semenova et al. (2015) Polar Biol. 38:951-965,0,Russia,Rugozero Inlet,66,33.3,,33,5.3,,2000,1,Cpa4,0,53,4,0.887,,
Clupea pallasii,Pacific herring,Semenova et al. (2015) Polar Biol. 38:951-965,0,Russia,Rugozero Inlet,66,33.3,,33,5.3,,2000,1,Cha1059,1,52,4,0.761,,
Clupea pallasii,Pacific herring,Semenova et al. (2015) Polar Biol. 38:951-965,0,Russia,Rugozero Inlet,66,33.3,,33,5.3,,2000,1,Cha1020,1,53,4,0.924,,
Clupea pallasii,Pacific herring,Semenova et al. (2015) Polar Biol. 38:951-965,0,Russia,Onega River,63,58.9,,37,57.9,,2006,1,Cpa110,0,50,4,0.578,,
Clupea pallasii,Pacific herring,Semenova et al. (2015) Polar Biol. 38:951-965,0,Russia,Onega River,63,58.9,,37,57.9,,2006,1,Cpa113,0,50,4,0.909,,
Clupea pallasii,Pacific herring,Semenova et al. (2015) Polar Biol. 38:951-965,0,Russia,Onega River,63,58.9,,37,57.9,,2006,1,Cpa4,0,50,4,0.907,,
Clupea pallasii,Pacific herring,Semenova et al. (2015) Polar Biol. 38:951-965,0,Russia,Onega River,63,58.9,,37,57.9,,2006,1,Cha1059,1,50,4,0.769,,
Clupea pallasii,Pacific herring,Semenova et al. (2015) Polar Biol. 38:951-965,0,Russia,Onega River,63,58.9,,37,57.9,,2006,1,Cha1020,1,50,4,0.901,,
Clupea pallasii,Pacific herring,Semenova et al. (2015) Polar Biol. 38:951-965,0,Russia,Chupa Inlet,66,19.2,,33,28.2,,2008,1,Cpa110,0,50,4,0.498,,
Clupea pallasii,Pacific herring,Semenova et al. (2015) Polar Biol. 38:951-965,0,Russia,Chupa Inlet,66,19.2,,33,28.2,,2008,1,Cpa113,0,48,4,0.884,,
Clupea pallasii,Pacific herring,Semenova et al. (2015) Polar Biol. 38:951-965,0,Russia,Chupa Inlet,66,19.2,,33,28.2,,2008,1,Cpa4,0,50,4,0.872,,
Clupea pallasii,Pacific herring,Semenova et al. (2015) Polar Biol. 38:951-965,0,Russia,Chupa Inlet,66,19.2,,33,28.2,,2008,1,Cha1020,1,50,4,0.944,,
Clupea pallasii,Pacific herring,Semenova et al. (2015) Polar Biol. 38:951-965,0,Russia,Sosnovaya Inlet,65,9.6,,35,36.3,,2007,1,Cpa110,0,30,4,0.209,,
Clupea pallasii,Pacific herring,Semenova et al. (2015) Polar Biol. 38:951-965,0,Russia,Sosnovaya Inlet,65,9.6,,35,36.3,,2007,1,Cpa113,0,30,4,0.854,,
Clupea pallasii,Pacific herring,Semenova et al. (2015) Polar Biol. 38:951-965,0,Russia,Sosnovaya Inlet,65,9.6,,35,36.3,,2007,1,Cpa4,0,30,4,0.884,,
Clupea pallasii,Pacific herring,Semenova et al. (2015) Polar Biol. 38:951-965,0,Russia,Sosnovaya Inlet,65,9.6,,35,36.3,,2007,1,Cha1059,1,29,4,0.762,,
Clupea pallasii,Pacific herring,Semenova et al. (2015) Polar Biol. 38:951-965,0,Russia,Sosnovaya Inlet,65,9.6,,35,36.3,,2007,1,Cha1020,1,30,4,0.939,,
Clupea pallasii,Pacific herring,Semenova et al. (2015) Polar Biol. 38:951-965,0,Russia,Blagopoluchiya Bay,65,7.9,,35,40.3,,2007,1,Cpa110,0,28,4,0.249,,
Clupea pallasii,Pacific herring,Semenova et al. (2015) Polar Biol. 38:951-965,0,Russia,Blagopoluchiya Bay,65,7.9,,35,40.3,,2007,1,Cpa113,0,22,4,0.891,,
Clupea pallasii,Pacific herring,Semenova et al. (2015) Polar Biol. 38:951-965,0,Russia,Blagopoluchiya Bay,65,7.9,,35,40.3,,2007,1,Cpa4,0,28,4,0.892,,
Clupea pallasii,Pacific herring,Semenova et al. (2015) Polar Biol. 38:951-965,0,Russia,Blagopoluchiya Bay,65,7.9,,35,40.3,,2007,1,Cha1059,1,27,4,0.703,,
Clupea pallasii,Pacific herring,Semenova et al. (2015) Polar Biol. 38:951-965,0,Russia,Blagopoluchiya Bay,65,7.9,,35,40.3,,2007,1,Cha1020,1,26,4,0.92,,
Clupea pallasii,Pacific herring,Semenova et al. (2015) Polar Biol. 38:951-965,0,Russia,Volonga River,67,9.5,,47,39.1,,2002,1,Cpa110,0,28,4,0.607,,
Clupea pallasii,Pacific herring,Semenova et al. (2015) Polar Biol. 38:951-965,0,Russia,Volonga River,67,9.5,,47,39.1,,2002,1,Cpa4,0,30,4,0.72,,
Clupea pallasii,Pacific herring,Semenova et al. (2015) Polar Biol. 38:951-965,0,Russia,Volonga River,67,9.5,,47,39.1,,2002,1,Cha1059,1,29,4,0.771,,
Clupea pallasii,Pacific herring,Semenova et al. (2015) Polar Biol. 38:951-965,0,Russia,Volonga River,67,9.5,,47,39.1,,2002,1,Cha1020,1,28,4,0.837,,
Clupea pallasii,Pacific herring,Semenova et al. (2015) Polar Biol. 38:951-965,0,Russia,Chesha Bay,67,40.2,,47,4.5,,2002,1,Cpa110,0,27,4,0.444,,
Clupea pallasii,Pacific herring,Semenova et al. (2015) Polar Biol. 38:951-965,0,Russia,Chesha Bay,67,40.2,,47,4.5,,2002,1,Cpa4,0,20,4,0.756,,
Clupea pallasii,Pacific herring,Semenova et al. (2015) Polar Biol. 38:951-965,0,Russia,Chesha Bay,67,40.2,,47,4.5,,2002,1,Cha1059,1,26,4,0.714,,
Clupea pallasii,Pacific herring,Semenova et al. (2015) Polar Biol. 38:951-965,0,Russia,Indiga Bay,67,47,,48,43.5,,2002,1,Cpa110,0,20,4,0.63,,
Clupea pallasii,Pacific herring,Semenova et al. (2015) Polar Biol. 38:951-965,0,Russia,Indiga Bay,67,47,,48,43.5,,2002,1,Cpa4,0,21,4,0.825,,
Clupea pallasii,Pacific herring,Semenova et al. (2015) Polar Biol. 38:951-965,0,Russia,Indiga Bay,67,47,,48,43.5,,2002,1,Cha1059,1,21,4,0.665,,
Clupea pallasii,Pacific herring,Semenova et al. (2015) Polar Biol. 38:951-965,0,Russia,Indiga Bay,67,47,,48,43.5,,2002,1,Cha1020,1,18,4,0.92,,
Clupea pallasii,Pacific herring,Semenova et al. (2015) Polar Biol. 38:951-965,0,Russia,Vaygach Island,69,30,,55,57.1,,2008,1,Cpa110,0,31,4,0.423,,
Clupea pallasii,Pacific herring,Semenova et al. (2015) Polar Biol. 38:951-965,0,Russia,Vaygach Island,69,30,,55,57.1,,2008,1,Cpa113,0,31,4,0.859,,
Clupea pallasii,Pacific herring,Semenova et al. (2015) Polar Biol. 38:951-965,0,Russia,Vaygach Island,69,30,,55,57.1,,2008,1,Cpa4,0,31,4,0.735,,
Clupea pallasii,Pacific herring,Semenova et al. (2015) Polar Biol. 38:951-965,0,Russia,Vaygach Island,69,30,,55,57.1,,2008,1,Cha1059,1,30,4,0.74,,
Clupea pallasii,Pacific herring,Semenova et al. (2015) Polar Biol. 38:951-965,0,Russia,Vaygach Island,69,30,,55,57.1,,2008,1,Cha1020,1,31,4,0.925,,
Clupea pallasii,Pacific herring,Semenova et al. (2015) Polar Biol. 38:951-965,0,Russia,Kara River,69,17.3,,65,30.2,,2008,1,Cpa110,0,11,4,0.415,,
Clupea pallasii,Pacific herring,Semenova et al. (2015) Polar Biol. 38:951-965,0,Russia,Kara River,69,17.3,,65,30.2,,2008,1,Cpa113,0,11,4,0.736,,
Clupea pallasii,Pacific herring,Semenova et al. (2015) Polar Biol. 38:951-965,0,Russia,Kara River,69,17.3,,65,30.2,,2008,1,Cpa4,0,11,4,0.731,,
Clupea pallasii,Pacific herring,Semenova et al. (2015) Polar Biol. 38:951-965,0,Russia,Kara River,69,17.3,,65,30.2,,2008,1,Cha1020,1,11,4,0.918,,
Clupea pallasii,Pacific herring,Semenova et al. (2018) Genetika 54:349-360,0,Russia,Taui Bay (Nyuklin Spit),59.466301,,,151.189388,,,2011,1,Cpa110,0,20,4,0.492,,geo coordinates pulled from place name
Clupea pallasii,Pacific herring,Semenova et al. (2018) Genetika 54:349-360,0,Russia,Taui Bay (Nyuklin Spit),59.466301,,,151.189388,,,2011,1,Cpa113,0,19,4,0.92,,geo coordinates pulled from place name
Clupea pallasii,Pacific herring,Semenova et al. (2018) Genetika 54:349-360,0,Russia,Taui Bay (Nyuklin Spit),59.466301,,,151.189388,,,2011,1,Cpa4,0,21,4,0.887,,geo coordinates pulled from place name
Clupea pallasii,Pacific herring,Semenova et al. (2018) Genetika 54:349-360,0,Russia,Taui Bay (Nyuklin Spit),59.466301,,,151.189388,,,2011,1,Cpa7,0,21,4,0.946,,geo coordinates pulled from place name
Clupea pallasii,Pacific herring,Semenova et al. (2018) Genetika 54:349-360,0,Russia,Taui Bay (Nyuklin Spit),59.466301,,,151.189388,,,2011,1,Cpa27,0,20,4,0.779,,geo coordinates pulled from place name
Clupea pallasii,Pacific herring,Semenova et al. (2018) Genetika 54:349-360,0,Russia,Taui Bay (Nyuklin Spit),59.466301,,,151.189388,,,2011,1,Cha1059,1,21,4,0.774,,geo coordinates pulled from place name
Clupea pallasii,Pacific herring,Semenova et al. (2018) Genetika 54:349-360,0,Russia,Taui Bay (Nyuklin Spit),59.466301,,,151.189388,,,2011,1,Cha1020,1,19,4,0.907,,geo coordinates pulled from place name
Clupea pallasii,Pacific herring,Semenova et al. (2018) Genetika 54:349-360,0,Russia,Taui Bay (Yanskii),59,22,,150,7,,2011,1,Cpa110,0,42,4,0.503,,
Clupea pallasii,Pacific herring,Semenova et al. (2018) Genetika 54:349-360,0,Russia,Taui Bay (Yanskii),59,22,,150,7,,2011,1,Cpa113,0,41,4,0.919,,
Clupea pallasii,Pacific herring,Semenova et al. (2018) Genetika 54:349-360,0,Russia,Taui Bay (Yanskii),59,22,,150,7,,2011,1,Cpa4,0,41,4,0.911,,
Clupea pallasii,Pacific herring,Semenova et al. (2018) Genetika 54:349-360,0,Russia,Taui Bay (Yanskii),59,22,,150,7,,2011,1,Cpa7,0,41,4,0.948,,
Clupea pallasii,Pacific herring,Semenova et al. (2018) Genetika 54:349-360,0,Russia,Taui Bay (Yanskii),59,22,,150,7,,2011,1,Cpa27,0,42,4,0.763,,
Clupea pallasii,Pacific herring,Semenova et al. (2018) Genetika 54:349-360,0,Russia,Taui Bay (Yanskii),59,22,,150,7,,2011,1,Cha1020,1,42,4,0.837,,
Clupea pallasii,Pacific herring,Semenova et al. (2018) Genetika 54:349-360,0,Russia,Tunguska Bay,59,13,,143,6,,2011,1,Cpa110,0,26,4,0.543,,
Clupea pallasii,Pacific herring,Semenova et al. (2018) Genetika 54:349-360,0,Russia,Tunguska Bay,59,13,,143,6,,2011,1,Cpa113,0,26,4,0.919,,
Clupea pallasii,Pacific herring,Semenova et al. (2018) Genetika 54:349-360,0,Russia,Tunguska Bay,59,13,,143,6,,2011,1,Cpa4,0,26,4,0.919,,
Clupea pallasii,Pacific herring,Semenova et al. (2018) Genetika 54:349-360,0,Russia,Tunguska Bay,59,13,,143,6,,2011,1,Cpa7,0,26,4,0.942,,
Clupea pallasii,Pacific herring,Semenova et al. (2018) Genetika 54:349-360,0,Russia,Tunguska Bay,59,13,,143,6,,2011,1,Cpa27,0,26,4,0.774,,
Clupea pallasii,Pacific herring,Semenova et al. (2018) Genetika 54:349-360,0,Russia,Tunguska Bay,59,13,,143,6,,2011,1,Cha1059,1,26,4,0.763,,
Clupea pallasii,Pacific herring,Semenova et al. (2018) Genetika 54:349-360,0,Russia,Tunguska Bay,59,13,,143,6,,2011,1,Cha1020,1,26,4,0.917,,
Clupea pallasii,Pacific herring,Semenova et al. (2018) Genetika 54:349-360,0,Russia,Gizhigin Bay,61.784798,,,159.093258,,,2011,1,Cpa110,0,24,4,0.488,,geo coordinates pulled from place name
Clupea pallasii,Pacific herring,Semenova et al. (2018) Genetika 54:349-360,0,Russia,Gizhigin Bay,61.784798,,,159.093258,,,2011,1,Cpa113,0,24,4,0.921,,geo coordinates pulled from place name
Clupea pallasii,Pacific herring,Semenova et al. (2018) Genetika 54:349-360,0,Russia,Gizhigin Bay,61.784798,,,159.093258,,,2011,1,Cpa4,0,22,4,0.898,,geo coordinates pulled from place name
Clupea pallasii,Pacific herring,Semenova et al. (2018) Genetika 54:349-360,0,Russia,Gizhigin Bay,61.784798,,,159.093258,,,2011,1,Cpa7,0,24,4,0.945,,geo coordinates pulled from place name
Clupea pallasii,Pacific herring,Semenova et al. (2018) Genetika 54:349-360,0,Russia,Gizhigin Bay,61.784798,,,159.093258,,,2011,1,Cpa27,0,24,4,0.794,,geo coordinates pulled from place name
Clupea pallasii,Pacific herring,Semenova et al. (2018) Genetika 54:349-360,0,Russia,Gizhigin Bay,61.784798,,,159.093258,,,2011,1,Cha1059,1,21,4,0.744,,geo coordinates pulled from place name
Clupea pallasii,Pacific herring,Semenova et al. (2018) Genetika 54:349-360,0,Russia,Gizhigin Bay,61.784798,,,159.093258,,,2011,1,Cha1020,1,23,4,0.935,,geo coordinates pulled from place name
Clupea pallasii,Pacific herring,Semenova et al. (2018) Genetika 54:349-360,0,Russia,Central Sea of Okhotsk,57,,,150,17,,2014,1,Cpa110,0,50,4,0.503,,
Clupea pallasii,Pacific herring,Semenova et al. (2018) Genetika 54:349-360,0,Russia,Central Sea of Okhotsk,57,,,150,17,,2014,1,Cpa113,0,45,4,0.901,,
Clupea pallasii,Pacific herring,Semenova et al. (2018) Genetika 54:349-360,0,Russia,Central Sea of Okhotsk,57,,,150,17,,2014,1,Cpa4,0,49,4,0.898,,
Clupea pallasii,Pacific herring,Semenova et al. (2018) Genetika 54:349-360,0,Russia,Central Sea of Okhotsk,57,,,150,17,,2014,1,Cpa27,0,49,4,0.763,,
Clupea pallasii,Pacific herring,Semenova et al. (2018) Genetika 54:349-360,0,Russia,Central Sea of Okhotsk,57,,,150,17,,2014,1,Cha1059,1,50,4,0.693,,
Clupea pallasii,Pacific herring,Semenova et al. (2018) Genetika 54:349-360,0,Russia,Central Sea of Okhotsk,57,,,150,17,,2014,1,Cha1020,1,50,4,0.89,,
Clupea pallasii,Pacific herring,Semenova et al. (2018) Genetika 54:349-360,0,Russia,BER13_1,59,42,,170,20,,2013,1,Cpa110,0,48,4,0.523,,
Clupea pallasii,Pacific herring,Semenova et al. (2018) Genetika 54:349-360,0,Russia,BER13_1,59,42,,170,20,,2013,1,Cpa113,0,44,4,0.922,,
Clupea pallasii,Pacific herring,Semenova et al. (2018) Genetika 54:349-360,0,Russia,BER13_1,59,42,,170,20,,2013,1,Cpa4,0,48,4,0.891,,
Clupea pallasii,Pacific herring,Semenova et al. (2018) Genetika 54:349-360,0,Russia,BER13_1,59,42,,170,20,,2013,1,Cpa7,0,48,4,0.929,,
Clupea pallasii,Pacific herring,Semenova et al. (2018) Genetika 54:349-360,0,Russia,BER13_1,59,42,,170,20,,2013,1,Cpa27,0,47,4,0.84,,
Clupea pallasii,Pacific herring,Semenova et al. (2018) Genetika 54:349-360,0,Russia,BER13_1,59,42,,170,20,,2013,1,Cha1059,1,48,4,0.749,,
Clupea pallasii,Pacific herring,Semenova et al. (2018) Genetika 54:349-360,0,Russia,BER13_1,59,42,,170,20,,2013,1,Cha1020,1,48,4,0.903,,
