spp,CommonName,Source,PrimerNote,Country,Site,lat_deg,lat_min,lat_sec,lon_deg,lon_min,lon_sec,CollectionYear,NumMarkers,MarkerName,CrossSpp,n,Repeat,He,Hese,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68
Carcharhinus limbatus,Blacktip shark,Keeney et al. 2005. Mol Ecol 14:1911-1923,0,Belize,Belize City ,17.502,,,-88.177887,,,2001,1,Cli-108,0,10,2,0.484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carcharhinus limbatus,Blacktip shark,Keeney et al. 2005. Mol Ecol 14:1911-1923,0,Belize,Dangriga,16.97,,,-88.216524,,,2002,1,Cli-2,0,19,2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carcharhinus limbatus,Blacktip shark,Keeney et al. 2005. Mol Ecol 14:1911-1923,0,Belize,Dangriga,16.97,,,-88.216524,,,2002,1,Cli-7,0,19,2,0.952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carcharhinus limbatus,Blacktip shark,Keeney et al. 2005. Mol Ecol 14:1911-1923,0,Belize,Dangriga,16.97,,,-88.216524,,,2002,1,Cli-12,0,19,2,0.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carcharhinus limbatus,Blacktip shark,Keeney et al. 2005. Mol Ecol 14:1911-1923,0,Belize,Dangriga,16.97,,,-88.216524,,,2002,1,Cli-13,0,19,2,0.939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carcharhinus limbatus,Blacktip shark,Keeney et al. 2005. Mol Ecol 14:1911-1923,0,Belize,Dangriga,16.97,,,-88.216524,,,2002,1,Cli-55,0,19,2,0.474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carcharhinus limbatus,Blacktip shark,Keeney et al. 2005. Mol Ecol 14:1911-1923,0,Belize,Dangriga,16.97,,,-88.216524,,,2002,1,Cli-100,0,19,2,0.479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carcharhinus limbatus,Blacktip shark,Keeney et al. 2005. Mol Ecol 14:1911-1923,0,Belize,Dangriga,16.97,,,-88.216524,,,2002,1,Cli-107,0,19,2,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carcharhinus limbatus,Blacktip shark,Keeney et al. 2005. Mol Ecol 14:1911-1923,0,Belize,Dangriga,16.97,,,-88.216524,,,2002,1,Cli-108,0,19,2,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Bankulu B,-1.77,,,123.103,,,2000,1,Pka03,0,16,4,0.843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Bankulu B,-1.77,,,123.103,,,2000,1,Pka06,0,16,4,0.583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Bankulu B,-1.77,,,123.103,,,2000,1,Pka07,0,14,4,0.907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Bankulu B,-1.77,,,123.103,,,2000,1,Pka09,0,13,4,0.837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Bankulu B,-1.77,,,123.103,,,2000,1,Pka11,0,17,2,0.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Bankulu B,-1.77,,,123.103,,,2000,1,Pka13,0,15,4,0.922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Bankulu B,-1.77,,,123.103,,,2000,1,Pka16,0,15,4,0.936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Bankulu B,-1.77,,,123.103,,,2000,1,Pka19,0,16,4,0.853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Bankulu B,-1.77,,,123.103,,,2000,1,Pka21,0,16,4,0.808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Bankulu B,-1.77,,,123.103,,,2000,1,Pka24,0,17,4,0.563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Bankulu B,-1.77,,,123.103,,,2000,1,Pka25,0,18,4,0.838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Bankulu C,-1.775,,,123.122,,,2000,1,Pka03,0,32,4,0.715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Bankulu C,-1.775,,,123.122,,,2000,1,Pka06,0,36,4,0.774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Bankulu C,-1.775,,,123.122,,,2000,1,Pka07,0,28,4,0.883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Bankulu C,-1.775,,,123.122,,,2000,1,Pka09,0,29,4,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Bankulu C,-1.775,,,123.122,,,2000,1,Pka11,0,27,2,0.107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Bankulu C,-1.775,,,123.122,,,2000,1,Pka13,0,36,4,0.853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Bankulu C,-1.775,,,123.122,,,2000,1,Pka16,0,32,4,0.873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Bankulu C,-1.775,,,123.122,,,2000,1,Pka19,0,37,4,0.815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Bankulu C,-1.775,,,123.122,,,2000,1,Pka21,0,35,4,0.655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Bankulu C,-1.775,,,123.122,,,2000,1,Pka24,0,25,4,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Bankulu C,-1.775,,,123.122,,,2000,1,Pka25,0,30,4,0.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Bankulu E,-1.797,,,123.139,,,2000,1,Pka03,0,19,4,0.612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Bankulu E,-1.797,,,123.139,,,2000,1,Pka06,0,20,4,0.755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Bankulu E,-1.797,,,123.139,,,2000,1,Pka07,0,19,4,0.885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Bankulu E,-1.797,,,123.139,,,2000,1,Pka09,0,19,4,0.836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Bankulu E,-1.797,,,123.139,,,2000,1,Pka11,0,19,2,0.102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Bankulu E,-1.797,,,123.139,,,2000,1,Pka13,0,20,4,0.737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Bankulu E,-1.797,,,123.139,,,2000,1,Pka16,0,20,4,0.841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Bankulu E,-1.797,,,123.139,,,2000,1,Pka19,0,20,4,0.876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Bankulu E,-1.797,,,123.139,,,2000,1,Pka21,0,20,4,0.809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Bankulu E,-1.797,,,123.139,,,2000,1,Pka24,0,19,4,0.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Bankulu E,-1.797,,,123.139,,,2000,1,Pka25,0,19,4,0.777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Banggai H,-1.723,,,123.529,,,2000,1,Pka03,0,15,4,0.749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Banggai H,-1.723,,,123.529,,,2000,1,Pka06,0,13,4,0.369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Banggai H,-1.723,,,123.529,,,2000,1,Pka07,0,12,4,0.895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Banggai H,-1.723,,,123.529,,,2000,1,Pka09,0,14,4,0.717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Banggai H,-1.723,,,123.529,,,2000,1,Pka11,0,12,2,0.649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Banggai H,-1.723,,,123.529,,,2000,1,Pka13,0,15,4,0.915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Banggai H,-1.723,,,123.529,,,2000,1,Pka16,0,10,4,0.916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Banggai H,-1.723,,,123.529,,,2000,1,Pka19,0,13,4,0.858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Banggai H,-1.723,,,123.529,,,2000,1,Pka21,0,16,4,0.893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Banggai H,-1.723,,,123.529,,,2000,1,Pka24,0,12,4,0.931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Banggai H,-1.723,,,123.529,,,2000,1,Pka25,0,13,4,0.932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Banggai L,-1.723,,,123.529,,,2000,1,Pka03,0,17,4,0.734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Banggai L,-1.723,,,123.529,,,2000,1,Pka06,0,19,4,0.737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Banggai L,-1.723,,,123.529,,,2000,1,Pka07,0,13,4,0.849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Banggai L,-1.723,,,123.529,,,2000,1,Pka09,0,19,4,0.819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Banggai L,-1.723,,,123.529,,,2000,1,Pka11,0,17,2,0.499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Banggai L,-1.723,,,123.529,,,2000,1,Pka13,0,18,4,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Banggai L,-1.723,,,123.529,,,2000,1,Pka16,0,13,4,0.849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Banggai L,-1.723,,,123.529,,,2000,1,Pka19,0,20,4,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Banggai L,-1.723,,,123.529,,,2000,1,Pka21,0,19,4,0.818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Banggai L,-1.723,,,123.529,,,2000,1,Pka24,0,19,4,0.743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Banggai L,-1.723,,,123.529,,,2000,1,Pka25,0,20,4,0.762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Peleng O,-1.563,,,123.127,,,2000,1,Pka03,0,31,4,0.892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Peleng O,-1.563,,,123.127,,,2000,1,Pka07,0,29,4,0.898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Peleng O,-1.563,,,123.127,,,2000,1,Pka09,0,43,4,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Peleng O,-1.563,,,123.127,,,2000,1,Pka13,0,43,4,0.818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Peleng O,-1.563,,,123.127,,,2000,1,Pka16,0,42,4,0.904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Peleng O,-1.563,,,123.127,,,2000,1,Pka19,0,44,4,0.878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Peleng O,-1.563,,,123.127,,,2000,1,Pka21,0,43,4,0.735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Peleng O,-1.563,,,123.127,,,2000,1,Pka24,0,16,4,0.784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,Peleng O,-1.563,,,123.127,,,2000,1,Pka25,0,34,4,0.894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,East coast of Sulawesi R,-0.95,,,122.8,,,2000,1,Pka03,0,19,4,0.859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,East coast of Sulawesi R,-0.95,,,122.8,,,2000,1,Pka06,0,20,4,0.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,East coast of Sulawesi R,-0.95,,,122.8,,,2000,1,Pka07,0,18,4,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,East coast of Sulawesi R,-0.95,,,122.8,,,2000,1,Pka09,0,20,4,0.887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,East coast of Sulawesi R,-0.95,,,122.8,,,2000,1,Pka11,0,20,2,0.644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,East coast of Sulawesi R,-0.95,,,122.8,,,2000,1,Pka13,0,20,4,0.849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,East coast of Sulawesi R,-0.95,,,122.8,,,2000,1,Pka19,0,20,4,0.849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,East coast of Sulawesi R,-0.95,,,122.8,,,2000,1,Pka21,0,20,4,0.913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pterapogon kauderni,Banggai cardinal fish,Hoffman et al. 2005. Mol Ecol 14:1367-1375,0,Indonesia,East coast of Sulawesi R,-0.95,,,122.8,,,2000,1,Pka24,0,15,4,0.864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
