"","spp","CommonName","Source","PrimerNote","Country","Site","lat","lon","stockid","CollectionYear","NumMarkers","MarkerName","CrossSpp","n","Repeat","He","Hese","file"
"5738","Merluccius merluccius","European hake","Lundy et al. 2000 Mol Ecol",0,"Spain","Bay of Biscay south 1999",43.31944444,-7.339513889,"HAKENRTN","1999",1,"UEAW01",1,100,"3",0.9,NA,"ppdat"
"5739","Merluccius merluccius","European hake","Moran et al. 1999 Mol Ecol",1,"North Atlantic and Mediterranean Sea","North Atlantic and Mediterranean Sea",45.089036,-15.043947,"HAKENRTN","",1,"Mmer-hk20",0,480,NA,0.91,NA,"ppdat"
"5740","Merluccius merluccius","European hake","Moran et al. 1999 Mol Ecol",1,"North Atlantic and Mediterranean Sea","North Atlantic and Mediterranean Sea",45.089036,-15.043947,"HAKENRTN","",1,"Mmer-hk29",0,480,NA,0.88,NA,"ppdat"
"5741","Merluccius merluccius","European hake","Moran et al. 1999 Mol Ecol",1,"North Atlantic and Mediterranean Sea","North Atlantic and Mediterranean Sea",45.089036,-15.043947,"HAKENRTN","",1,"Mmer-hk34b",0,480,NA,0.89,NA,"ppdat"
"5742","Merluccius merluccius","European hake","Moran et al. 1999 Mol Ecol",1,"North Atlantic and Mediterranean Sea","North Atlantic and Mediterranean Sea",45.089036,-15.043947,"HAKENRTN","",1,"Mmer-hk3b",0,480,NA,0.69,NA,"ppdat"
"5743","Merluccius merluccius","European hake","Moran et al. 1999 Mol Ecol",1,"North Atlantic and Mediterranean Sea","North Atlantic and Mediterranean Sea",45.089036,-15.043947,"HAKENRTN","",1,"Mmer-hk7",0,10,NA,0.92,NA,"ppdat"
"5744","Merluccius merluccius","European hake","Moran et al. 1999 Mol Ecol",1,"North Atlantic and Mediterranean Sea","North Atlantic and Mediterranean Sea",45.089036,-15.043947,"HAKENRTN","",1,"Mmer-hk9b",0,480,NA,0.96,NA,"ppdat"
"5745","Merluccius merluccius","European hake","Pita et al. 2011 Continental Shelf Research 31:376-387",0,"Spain","Cantabric Sea",43.66341463,-5.55203252,"HAKENRTN","2002",1,"Mmer-hk20b",0,41,"2",0.931,NA,"msats001"
"5746","Merluccius merluccius","European hake","Pita et al. 2011 Continental Shelf Research 31:376-387",0,"Spain","Cantabric Sea",43.66341463,-5.55203252,"HAKENRTN","2002",1,"Mmer-hk3b",0,41,"2",0.774,NA,"msats001"
"5747","Merluccius merluccius","European hake","Pita et al. 2011 Continental Shelf Research 31:376-387",0,"Spain/France","Bay of Biscay",43.43787879,-2.162121212,"HAKENRTN","2002",1,"Mmer-hk20b",0,55,"2",0.897,NA,"msats001"
"5748","Merluccius merluccius","European hake","Pita et al. 2011 Continental Shelf Research 31:376-387",0,"Spain/France","Bay of Biscay",43.43787879,-2.162121212,"HAKENRTN","2002",1,"Mmer-hk3b",0,55,"2",0.803,NA,"msats001"
"5749","Merluccius merluccius","European hake","Pita et al. 2011 Continental Shelf Research 31:376-387",0,"Spain/Portugal","Atlantic Iberia",42.54814815,-9.483333333,"HAKENRTN","2002",1,"Mmer-hk20b",0,45,"2",0.936,NA,"msats001"
"5750","Merluccius merluccius","European hake","Pita et al. 2011 Continental Shelf Research 31:376-387",0,"Spain/Portugal","Atlantic Iberia",42.54814815,-9.483333333,"HAKENRTN","2002",1,"Mmer-hk3b",0,45,"2",0.849,NA,"msats001"
"5751","Merluccius merluccius","European hake","Pita et al. 2011 Continental Shelf Research 31:376-387",0,"UK","Great Sole",50.91242938,-10.95762712,"HAKENRTN","2001",1,"Mmer-hk20b",0,59,"2",0.904,NA,"msats001"
"5752","Merluccius merluccius","European hake","Pita et al. 2011 Continental Shelf Research 31:376-387",0,"UK","Great Sole",50.91242938,-10.95762712,"HAKENRTN","2001",1,"Mmer-hk3b",0,59,"2",0.819,NA,"msats001"
"5753","Merluccius merluccius","European hake","Pita et al. 2011 Continental Shelf Research 31:376-387",0,"UK","Little Sole",49.1666666666667,-3.91666666666667,"HAKENRTN","2000",1,"Mmer-hk20b",0,27,"2",0.901,NA,"msats001"
"5754","Merluccius merluccius","European hake","Pita et al. 2011 Continental Shelf Research 31:376-387",0,"UK","Little Sole",49.1666666666667,-3.91666666666667,"HAKENRTN","2000",1,"Mmer-hk3b",0,27,"2",0.785,NA,"msats001"
"5755","Merluccius merluccius","European hake","Pita et al. 2011 Continental Shelf Research 31:376-387",0,"UK","Porcupine Bank",52.39297386,-13.42924837,"HAKENRTN","2002",1,"Mmer-hk20b",0,102,"2",0.935,NA,"msats001"
"5756","Merluccius merluccius","European hake","Pita et al. 2011 Continental Shelf Research 31:376-387",0,"UK","Porcupine Bank",52.39297386,-13.42924837,"HAKENRTN","2002",1,"Mmer-hk3b",0,102,"2",0.843,NA,"msats001"
"5757","Microchirus azevia","","Catanese et al. 2008 Mol Ecol Res",1,"Spain","Atlantic (Gulf of Cadiz)",36.835668,-7.004242,NA,"",1,"Maz1",0,24,"2",0.85,NA,"ppdat"
"5758","Microchirus azevia","","Catanese et al. 2008 Mol Ecol Res",1,"Spain","Atlantic (Gulf of Cadiz)",36.835668,-7.004242,NA,"",1,"Maz2",0,24,"2",0.94,NA,"ppdat"
"5759","Microchirus azevia","","Catanese et al. 2008 Mol Ecol Res",1,"Spain","Atlantic (Gulf of Cadiz)",36.835668,-7.004242,NA,"",1,"Maz3",0,24,"2",0.88,NA,"ppdat"
"5760","Microchirus azevia","","Catanese et al. 2008 Mol Ecol Res",1,"Spain","Atlantic (Gulf of Cadiz)",36.835668,-7.004242,NA,"",1,"Maz4",0,24,"2",0.94,NA,"ppdat"
"5761","Microchirus azevia","","Catanese et al. 2008 Mol Ecol Res",1,"Spain","Atlantic (Gulf of Cadiz)",36.835668,-7.004242,NA,"",1,"Maz6",0,24,"3",0.79,NA,"ppdat"
"5762","Microchirus azevia","","Catanese et al. 2008 Mol Ecol Res",1,"Spain","Atlantic (Gulf of Cadiz)",36.835668,-7.004242,NA,"",1,"Maz7",0,24,"2",0.93,NA,"ppdat"
"5763","Microchirus azevia","","Catanese et al. 2008 Mol Ecol Res",1,"Spain","Atlantic (Gulf of Cadiz)",36.835668,-7.004242,NA,"",1,"Maz8",0,24,"3",0.79,NA,"ppdat"
"5764","Microchirus azevia","","Catanese et al. 2008 Mol Ecol Res",1,"Spain","Atlantic (Gulf of Cadiz)",36.835668,-7.004242,NA,"",1,"Maz9",0,24,"3",0.76,NA,"ppdat"
"5765","Microchirus azevia","","Catanese et al. 2008 Mol Ecol Res",1,"Spain","Mediterranean (Malaga and Estepona)",36.493078,-4.636459,NA,"",1,"Maz1",0,30,"2",0.84,NA,"ppdat"
"5766","Microchirus azevia","","Catanese et al. 2008 Mol Ecol Res",1,"Spain","Mediterranean (Malaga and Estepona)",36.493078,-4.636459,NA,"",1,"Maz2",0,30,"2",0.91,NA,"ppdat"
"5767","Microchirus azevia","","Catanese et al. 2008 Mol Ecol Res",1,"Spain","Mediterranean (Malaga and Estepona)",36.493078,-4.636459,NA,"",1,"Maz3",0,30,"2",0.82,NA,"ppdat"
"5768","Microchirus azevia","","Catanese et al. 2008 Mol Ecol Res",1,"Spain","Mediterranean (Malaga and Estepona)",36.493078,-4.636459,NA,"",1,"Maz4",0,30,"2",0.88,NA,"ppdat"
"5769","Microchirus azevia","","Catanese et al. 2008 Mol Ecol Res",1,"Spain","Mediterranean (Malaga and Estepona)",36.493078,-4.636459,NA,"",1,"Maz6",0,30,"3",0.51,NA,"ppdat"
"5770","Microchirus azevia","","Catanese et al. 2008 Mol Ecol Res",1,"Spain","Mediterranean (Malaga and Estepona)",36.493078,-4.636459,NA,"",1,"Maz7",0,30,"2",0.9,NA,"ppdat"
"5771","Microchirus azevia","","Catanese et al. 2008 Mol Ecol Res",1,"Spain","Mediterranean (Malaga and Estepona)",36.493078,-4.636459,NA,"",1,"Maz8",0,30,"3",0.85,NA,"ppdat"
"5772","Microchirus azevia","","Catanese et al. 2008 Mol Ecol Res",1,"Spain","Mediterranean (Malaga and Estepona)",36.493078,-4.636459,NA,"",1,"Maz9",0,30,"3",0.77,NA,"ppdat"
"5773","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Great Britain","10PB(04)",55.36666667,-10.08333333,"BWHITNEA","2004",1,"MmerUEAW01",1,50,NA,0.87,NA,"ppdat"
"5774","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Great Britain","10PB(04)",55.36666667,-10.08333333,"BWHITNEA","2004",1,"MpouBW13",0,50,NA,0.81,NA,"ppdat"
"5775","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Great Britain","10PB(04)",55.36666667,-10.08333333,"BWHITNEA","2004",1,"MpouBW7",0,50,NA,0.88,NA,"ppdat"
"5776","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Great Britain","10PB(04)",55.36666667,-10.08333333,"BWHITNEA","2004",1,"MpouBW8",0,50,NA,0.89,NA,"ppdat"
"5777","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Great Britain","10PB(04)",55.36666667,-10.08333333,"BWHITNEA","2004",1,"Tch10",1,50,NA,0.73,NA,"ppdat"
"5778","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Great Britain","1PpB",60.55,-4.3,"BWHITNEA","2003",1,"MmerUEAW01",1,44,NA,0.86,NA,"ppdat"
"5779","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Great Britain","1PpB",60.55,-4.3,"BWHITNEA","2003",1,"MpouBW13",0,44,NA,0.77,NA,"ppdat"
"5780","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Great Britain","1PpB",60.55,-4.3,"BWHITNEA","2003",1,"MpouBW7",0,44,NA,0.86,NA,"ppdat"
"5781","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Great Britain","1PpB",60.55,-4.3,"BWHITNEA","2003",1,"MpouBW8",0,44,NA,0.85,NA,"ppdat"
"5782","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Great Britain","1PpB",60.55,-4.3,"BWHITNEA","2003",1,"Tch10",1,44,NA,0.72,NA,"ppdat"
"5783","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Great Britain","2SB",59.35,-6.716666667,"BWHITNEA","2003",1,"MmerUEAW01",1,52,NA,0.87,NA,"ppdat"
"5784","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Great Britain","2SB",59.35,-6.716666667,"BWHITNEA","2003",1,"MpouBW13",0,52,NA,0.84,NA,"ppdat"
"5785","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Great Britain","2SB",59.35,-6.716666667,"BWHITNEA","2003",1,"MpouBW7",0,52,NA,0.88,NA,"ppdat"
"5786","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Great Britain","2SB",59.35,-6.716666667,"BWHITNEA","2003",1,"MpouBW8",0,52,NA,0.86,NA,"ppdat"
"5787","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Great Britain","2SB",59.35,-6.716666667,"BWHITNEA","2003",1,"Tch10",1,52,NA,0.77,NA,"ppdat"
"5788","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Great Britain","3RB(03)",58.96666667,-13.3,"BWHITNEA","2003",1,"MmerUEAW01",1,48,NA,0.86,NA,"ppdat"
"5789","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Great Britain","3RB(03)",58.96666667,-13.3,"BWHITNEA","2003",1,"MpouBW13",0,48,NA,0.83,NA,"ppdat"
"5790","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Great Britain","3RB(03)",58.96666667,-13.3,"BWHITNEA","2003",1,"MpouBW7",0,48,NA,0.83,NA,"ppdat"
"5791","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Great Britain","3RB(03)",58.96666667,-13.3,"BWHITNEA","2003",1,"MpouBW8",0,48,NA,0.87,NA,"ppdat"
"5792","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Great Britain","3RB(03)",58.96666667,-13.3,"BWHITNEA","2003",1,"Tch10",1,48,NA,0.58,NA,"ppdat"
"5793","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Great Britain","4RB(04)",58.75,-13.05,"BWHITNEA","2004",1,"MmerUEAW01",1,50,NA,0.88,NA,"ppdat"
"5794","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Great Britain","4RB(04)",58.75,-13.05,"BWHITNEA","2004",1,"MpouBW13",0,50,NA,0.76,NA,"ppdat"
"5795","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Great Britain","4RB(04)",58.75,-13.05,"BWHITNEA","2004",1,"MpouBW7",0,50,NA,0.83,NA,"ppdat"
"5796","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Great Britain","4RB(04)",58.75,-13.05,"BWHITNEA","2004",1,"MpouBW8",0,50,NA,0.84,NA,"ppdat"
"5797","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Great Britain","4RB(04)",58.75,-13.05,"BWHITNEA","2004",1,"Tch10",1,50,NA,0.73,NA,"ppdat"
"5798","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Great Britain","5RB(05)",58.46666667,-15.4,"BWHITNEA","2005",1,"MmerUEAW01",1,23,NA,0.88,NA,"ppdat"
"5799","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Great Britain","5RB(05)",58.46666667,-15.4,"BWHITNEA","2005",1,"MpouBW13",0,23,NA,0.79,NA,"ppdat"
"5800","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Great Britain","5RB(05)",58.46666667,-15.4,"BWHITNEA","2005",1,"MpouBW7",0,23,NA,0.85,NA,"ppdat"
"5801","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Great Britain","5RB(05)",58.46666667,-15.4,"BWHITNEA","2005",1,"MpouBW8",0,23,NA,0.86,NA,"ppdat"
"5802","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Great Britain","5RB(05)",58.46666667,-15.4,"BWHITNEA","2005",1,"Tch10",1,23,NA,0.48,NA,"ppdat"
"5803","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Great Britain","6RB(03)",55,-16.43333333,"BWHITNEA","2003",1,"MmerUEAW01",1,50,NA,0.89,NA,"ppdat"
"5804","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Great Britain","6RB(03)",55,-16.43333333,"BWHITNEA","2003",1,"MpouBW13",0,50,NA,0.83,NA,"ppdat"
"5805","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Great Britain","6RB(03)",55,-16.43333333,"BWHITNEA","2003",1,"MpouBW7",0,50,NA,0.84,NA,"ppdat"
"5806","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Great Britain","6RB(03)",55,-16.43333333,"BWHITNEA","2003",1,"MpouBW8",0,50,NA,0.87,NA,"ppdat"
"5807","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Great Britain","6RB(03)",55,-16.43333333,"BWHITNEA","2003",1,"Tch10",1,50,NA,0.69,NA,"ppdat"
"5808","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Great Britain","7HS(04)",57.91666667,-10.03333333,"BWHITNEA","2004",1,"MmerUEAW01",1,50,NA,0.88,NA,"ppdat"
"5809","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Great Britain","7HS(04)",57.91666667,-10.03333333,"BWHITNEA","2004",1,"MpouBW13",0,50,NA,0.79,NA,"ppdat"
"5810","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Great Britain","7HS(04)",57.91666667,-10.03333333,"BWHITNEA","2004",1,"MpouBW7",0,50,NA,0.86,NA,"ppdat"
"5811","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Great Britain","7HS(04)",57.91666667,-10.03333333,"BWHITNEA","2004",1,"MpouBW8",0,50,NA,0.86,NA,"ppdat"
"5812","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Great Britain","7HS(04)",57.91666667,-10.03333333,"BWHITNEA","2004",1,"Tch10",1,50,NA,0.71,NA,"ppdat"
"5813","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Great Britain","8HS(05)",57.06666667,-10.35,"BWHITNEA","2005",1,"MmerUEAW01",1,49,NA,0.84,NA,"ppdat"
"5814","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Great Britain","8HS(05)",57.06666667,-10.35,"BWHITNEA","2005",1,"MpouBW13",0,49,NA,0.78,NA,"ppdat"
"5815","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Great Britain","8HS(05)",57.06666667,-10.35,"BWHITNEA","2005",1,"MpouBW7",0,49,NA,0.84,NA,"ppdat"
"5816","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Great Britain","8HS(05)",57.06666667,-10.35,"BWHITNEA","2005",1,"MpouBW8",0,49,NA,0.85,NA,"ppdat"
"5817","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Great Britain","8HS(05)",57.06666667,-10.35,"BWHITNEA","2005",1,"Tch10",1,49,NA,0.55,NA,"ppdat"
"5818","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Great Britain","9PB(03)",55.2,-10.05,"BWHITNEA","2003",1,"MmerUEAW01",1,49,NA,0.88,NA,"ppdat"
"5819","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Great Britain","9PB(03)",55.2,-10.05,"BWHITNEA","2003",1,"MpouBW13",0,49,NA,0.82,NA,"ppdat"
"5820","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Great Britain","9PB(03)",55.2,-10.05,"BWHITNEA","2003",1,"MpouBW7",0,49,NA,0.84,NA,"ppdat"
"5821","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Great Britain","9PB(03)",55.2,-10.05,"BWHITNEA","2003",1,"MpouBW8",0,49,NA,0.85,NA,"ppdat"
"5822","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Great Britain","9PB(03)",55.2,-10.05,"BWHITNEA","2003",1,"Tch10",1,49,NA,0.7,NA,"ppdat"
"5823","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Ireland","11PB(05)",54.08333333,-14.51666667,"BWHITNEA","2005",1,"MmerUEAW01",1,50,NA,0.83,NA,"ppdat"
"5824","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Ireland","11PB(05)",54.08333333,-14.51666667,"BWHITNEA","2005",1,"MpouBW13",0,50,NA,0.85,NA,"ppdat"
"5825","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Ireland","11PB(05)",54.08333333,-14.51666667,"BWHITNEA","2005",1,"MpouBW7",0,50,NA,0.85,NA,"ppdat"
"5826","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Ireland","11PB(05)",54.08333333,-14.51666667,"BWHITNEA","2005",1,"MpouBW8",0,50,NA,0.89,NA,"ppdat"
"5827","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Ireland","11PB(05)",54.08333333,-14.51666667,"BWHITNEA","2005",1,"Tch10",1,50,NA,0.68,NA,"ppdat"
"5828","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Ireland","12PB(03)",53.18333333,-17.58333333,"BWHITNEA","2003",1,"MmerUEAW01",1,50,NA,0.87,NA,"ppdat"
"5829","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Ireland","12PB(03)",53.18333333,-17.58333333,"BWHITNEA","2003",1,"MpouBW13",0,50,NA,0.79,NA,"ppdat"
"5830","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Ireland","12PB(03)",53.18333333,-17.58333333,"BWHITNEA","2003",1,"MpouBW7",0,50,NA,0.85,NA,"ppdat"
"5831","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Ireland","12PB(03)",53.18333333,-17.58333333,"BWHITNEA","2003",1,"MpouBW8",0,50,NA,0.87,NA,"ppdat"
"5832","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Ireland","12PB(03)",53.18333333,-17.58333333,"BWHITNEA","2003",1,"Tch10",1,50,NA,0.71,NA,"ppdat"
"5833","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Ireland","13PB(03)",51,-16.33333333,"BWHITNEA","2003",1,"MmerUEAW01",1,40,NA,0.84,NA,"ppdat"
"5834","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Ireland","13PB(03)",51,-16.33333333,"BWHITNEA","2003",1,"MpouBW13",0,40,NA,0.85,NA,"ppdat"
"5835","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Ireland","13PB(03)",51,-16.33333333,"BWHITNEA","2003",1,"MpouBW7",0,40,NA,0.85,NA,"ppdat"
"5836","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Ireland","13PB(03)",51,-16.33333333,"BWHITNEA","2003",1,"MpouBW8",0,40,NA,0.87,NA,"ppdat"
"5837","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Ireland","13PB(03)",51,-16.33333333,"BWHITNEA","2003",1,"Tch10",1,40,NA,0.69,NA,"ppdat"
"5838","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Ireland","14CS(03)",51.6,-11.55,"BWHITNEA","2003",1,"MmerUEAW01",1,49,NA,0.89,NA,"ppdat"
"5839","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Ireland","14CS(03)",51.6,-11.55,"BWHITNEA","2003",1,"MpouBW13",0,49,NA,0.78,NA,"ppdat"
"5840","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Ireland","14CS(03)",51.6,-11.55,"BWHITNEA","2003",1,"MpouBW7",0,49,NA,0.85,NA,"ppdat"
"5841","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Ireland","14CS(03)",51.6,-11.55,"BWHITNEA","2003",1,"MpouBW8",0,49,NA,0.91,NA,"ppdat"
"5842","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Ireland","14CS(03)",51.6,-11.55,"BWHITNEA","2003",1,"Tch10",1,49,NA,0.78,NA,"ppdat"
"5843","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Ireland","15CS(04)",50.33333333,-10.93333333,"BWHITNEA","2004",1,"MmerUEAW01",1,53,NA,0.86,NA,"ppdat"
"5844","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Ireland","15CS(04)",50.33333333,-10.93333333,"BWHITNEA","2004",1,"MpouBW13",0,53,NA,0.86,NA,"ppdat"
"5845","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Ireland","15CS(04)",50.33333333,-10.93333333,"BWHITNEA","2004",1,"MpouBW7",0,53,NA,0.83,NA,"ppdat"
"5846","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Ireland","15CS(04)",50.33333333,-10.93333333,"BWHITNEA","2004",1,"MpouBW8",0,53,NA,0.86,NA,"ppdat"
"5847","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Ireland","15CS(04)",50.33333333,-10.93333333,"BWHITNEA","2004",1,"Tch10",1,53,NA,0.78,NA,"ppdat"
"5848","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Spain","16BB",44,-11,"BWHITNEA","2004",1,"MmerUEAW01",1,48,NA,0.86,NA,"ppdat"
"5849","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Spain","16BB",44,-11,"BWHITNEA","2004",1,"MpouBW13",0,48,NA,0.77,NA,"ppdat"
"5850","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Spain","16BB",44,-11,"BWHITNEA","2004",1,"MpouBW7",0,48,NA,0.87,NA,"ppdat"
"5851","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Spain","16BB",44,-11,"BWHITNEA","2004",1,"MpouBW8",0,48,NA,0.85,NA,"ppdat"
"5852","Micromesistius poutassou","Blue whiting","Was et al. 2008 ICES J Mar Sci",0,"Spain","16BB",44,-11,"BWHITNEA","2004",1,"Tch10",1,48,NA,0.79,NA,"ppdat"
"5853","Micropogonias furnieri","Whitemouth croaker","D'Anatro et al. 2011 Env Biol Fish",0,"Uruguay","La Paloma",-34.65833333,-54.14166667,NA,"",1,"Soc049",1,31,NA,0.95,NA,"ppdat"
"5854","Micropogonias furnieri","Whitemouth croaker","D'Anatro et al. 2011 Env Biol Fish",0,"Uruguay","La Paloma",-34.65833333,-54.14166667,NA,"",1,"Soc050",1,31,NA,0.861,NA,"ppdat"
"5855","Micropogonias furnieri","Whitemouth croaker","D'Anatro et al. 2011 Env Biol Fish",0,"Uruguay","La Paloma",-34.65833333,-54.14166667,NA,"",1,"Soc085",1,31,NA,0.801,NA,"ppdat"
"5856","Micropogonias furnieri","Whitemouth croaker","D'Anatro et al. 2011 Env Biol Fish",0,"Uruguay","La Paloma",-34.65833333,-54.14166667,NA,"",1,"Soc201",1,31,NA,0.776,NA,"ppdat"
"5857","Micropogonias furnieri","Whitemouth croaker","D'Anatro et al. 2011 Env Biol Fish",0,"Uruguay","La Paloma",-34.65833333,-54.14166667,NA,"",1,"Soc204",1,31,NA,0.71,NA,"ppdat"
"5858","Micropogonias furnieri","Whitemouth croaker","D'Anatro et al. 2011 Env Biol Fish",0,"Uruguay","La Paloma",-34.65833333,-54.14166667,NA,"",1,"Soc243",1,31,NA,0.68,NA,"ppdat"
"5859","Micropogonias furnieri","Whitemouth croaker","D'Anatro et al. 2011 Env Biol Fish",0,"Uruguay","La Paloma",-34.65833333,-54.14166667,NA,"",1,"Soc252",1,31,NA,0.877,NA,"ppdat"
"5860","Micropogonias furnieri","Whitemouth croaker","D'Anatro et al. 2011 Env Biol Fish",0,"Uruguay","Laguna de Castillos",-34.3,-53.91666667,NA,"",1,"Soc049",1,21,NA,0.953,NA,"ppdat"
"5861","Micropogonias furnieri","Whitemouth croaker","D'Anatro et al. 2011 Env Biol Fish",0,"Uruguay","Laguna de Castillos",-34.3,-53.91666667,NA,"",1,"Soc050",1,21,NA,0.89,NA,"ppdat"
