"lat","lon"
31.3166666666667,-113.536944444444
31.328427,122.266494
31.379729,131.116519
31.381201,131.156528
31.3936111111111,121.983055555556
31.40346,130.64446
31.414109,-114.753207
31.442499,130.114159
31.542845,-81.248817
31.662225,130.226099
31.6866666666667,-114.499722222222
31.705368,122.554328
31.75,124.083333333333
31.8,122.666666666667
31.85,-116.63
31.85,122.683333333333
31.8666666666667,-117.2
32,-79
32.103184,121.604378
32.248665,121.69075
32.25,121.75
32.294722,-80.704722
32.300355,-117.04439
32.303833,-9.263647
32.3049,129.9182
32.321955,-64.761372
32.324276,-80.782871
32.335961,34.36301
32.462267,-80.452995
32.5,135.583333333333
32.586164,130.558319
32.6166666666667,-117.133333333333
32.63441,-79.114852
32.634604,-80.007963
32.649782,-79.82881
32.687498,-117.254877
32.688108,-117.254991
32.6896166666667,-117.16415
32.69371,129.755475
32.700411,-16.877083
32.709231,-16.517584
32.712778,129.793053
32.713066,129.8388
32.7296,-16.6534
32.73333333,-119.2
32.736907,128.822954
32.73718,133.0214
32.748301,-79.894996
32.751507,-117.310883
32.759562,130.123087
32.770966,-79.894323
32.787385,-79.109024
32.802165,-79.369516
32.8065,-79.5043
32.81,-117.209816
32.835462,-79.990454
32.907,132.661856
32.907839,-79.840422
32.9166666666667,122.55
32.924106,-118.455902
32.92481,130.19225
32.925707,-16.931763
32.972,129.542615
32.99,-79.539894
32.995091,-79.526354
33.004633,-79.352989
33.02,132.16
33.027088,131.969285
33.19388,129.560165
33.215712,132.314283
33.2365,133.8858
33.239,134.153808
33.247876,-25.100099
33.255776,-78.962192
33.26876,-119.488572
33.292652,133.613491
33.319077,11.346252
33.3333333333333,124.466666666667
33.38423,133.2875
33.4,-118.308001
33.4166666666667,126.933333333333
33.420061,-117.62886
33.4333333333333,-118.5
33.436537,-118.440526
33.470113,135.791302
33.48,-8.35
33.4833333333333,123.483333333333
33.5,-118.87234
33.522077,126.525049
33.530986,126.410951
33.535494,-79.020026
33.56305556,126.5313889
33.567039,126.655396
33.578147,131.339543
33.5916666666667,-71.6166666666667
33.5919444444444,-117.877777777778
33.6043,-77.39228
33.6166666666667,124
33.6333333333333,127.45
33.7,-118.05
33.7,124.7
33.703142,-118.268941
33.708633,135.358572
33.70875,130.252978
33.730776,-118.380716
33.7333333333333,-118.1
33.780393,-77.375808
33.8166666666667,126.883333333333
33.879745,-118.652777
33.9,121.116666666667
