"","spp","CommonName","Source","PrimerNote","Country","Site","lat","lon","stockid","CollectionYear","NumMarkers","MarkerName","CrossSpp","n","Repeat","He","Hese","file"
"8452","Hoplostethus atlanticus","Orange roughy","Carlsson et al. (2011) 58:627-636",0,"Ireland","Mound 6",54.0666666666667,-12.3333333333333,NA,"2004-2005",1,"Hat58",0,"48","4",0.885,NA,"msats301"
"8453","Hoplostethus atlanticus","Orange roughy","Couglan et al. 2010 Mol Ecol Res/Anderson et al. 2010 Mol Ecol Res",1,"Ireland","Porcupine Bank",53.363665,-13.394165,NA,"",1,"Hat2j",0,"48","4",0.899,NA,"ppdat"
"8454","Hoplostethus atlanticus","Orange roughy","Couglan et al. 2010 Mol Ecol Res/Anderson et al. 2010 Mol Ecol Res",1,"Ireland","Porcupine Bank",53.363665,-13.394165,NA,"",1,"Hat54",0,"48","2",0.099,NA,"ppdat"
"8455","Hoplostethus atlanticus","Orange roughy","Couglan et al. 2010 Mol Ecol Res/Anderson et al. 2010 Mol Ecol Res",1,"Ireland","Porcupine Bank",53.363665,-13.394165,NA,"",1,"Hat6",0,"48","4",0.293,NA,"ppdat"
"8456","Hoplostethus atlanticus","Orange roughy","Couglan et al. 2010 Mol Ecol Res/Anderson et al. 2010 Mol Ecol Res",1,"Ireland","Porcupine Bank",53.363665,-13.394165,NA,"",1,"Hat14",0,"48","4",0.875,NA,"ppdat"
"8457","Hoplostethus atlanticus","Orange roughy","Couglan et al. 2010 Mol Ecol Res/Anderson et al. 2010 Mol Ecol Res",1,"Ireland","Porcupine Bank",53.363665,-13.394165,NA,"",1,"Hat16",0,"48","4",0.921,NA,"ppdat"
"8458","Hoplostethus atlanticus","Orange roughy","Couglan et al. 2010 Mol Ecol Res/Anderson et al. 2010 Mol Ecol Res",1,"Ireland","Porcupine Bank",53.363665,-13.394165,NA,"",1,"Hat23",0,"48","4",0.88,NA,"ppdat"
"8459","Hoplostethus atlanticus","Orange roughy","Couglan et al. 2010 Mol Ecol Res/Anderson et al. 2010 Mol Ecol Res",1,"Ireland","Porcupine Bank",53.363665,-13.394165,NA,"",1,"Hat58",0,"48","4",0.888,NA,"ppdat"
"8460","Hoplostethus atlanticus","Orange roughy","Couglan et al. 2010 Mol Ecol Res/Anderson et al. 2010 Mol Ecol Res",1,"Ireland","Porcupine Bank",53.363665,-13.394165,NA,"",1,"Hat25",0,"48","4",0.913,NA,"ppdat"
"8471","Hoplostethus atlanticus","Orange roughy","Varela, Ritchie, & Smith (2013) Fisheries Research 140: 83â€“90 ",0,"Australia","Albany",-36.568772,113.693496,NA,"2008",9,"",0,"25","2.22",0.86,NA,"msats305"
"8472","Hoplostethus atlanticus","Orange roughy","Varela, Ritchie, & Smith (2013) Fisheries Research 140: 83â€“90 ",0,"Australia","North Tasmania",-40.76485,153.050624,NA,"2008",9,"",0,"22","2.22",0.87,NA,"msats305"
"8473","Hoplostethus atlanticus","Orange roughy","Varela, Ritchie, & Smith (2013) Fisheries Research 140: 83â€“90 ",0,"Chile","Juan Fernandez",-30.033634,-79.81686,NA,"2008",9,"",0,"46","2.22",0.86,NA,"msats305"
"8474","Hoplostethus atlanticus","Orange roughy","Varela, Ritchie, & Smith (2013) Fisheries Research 140: 83â€“90 ",0,"Namibia","Namibia",-15.091642,5.894503,NA,"2008",9,"",0,"48","2.22",0.86,NA,"msats305"
"8475","Hoplostethus atlanticus","Orange roughy","Varela, Ritchie, & Smith (2013) Fisheries Research 140: 83â€“90 ",0,"New Zealand","Birdflue",-34.402897,173.836638,NA,"2010",9,"",0,"36","2.22",0.87,NA,"msats305"
"8476","Hoplostethus atlanticus","Orange roughy","Varela, Ritchie, & Smith (2013) Fisheries Research 140: 83â€“90 ",0,"New Zealand","Boulder Ridge",-34.458776,173.841118,NA,"2010",9,"",0,"22","2.22",0.87,NA,"msats305"
"8477","Hoplostethus atlanticus","Orange roughy","Varela, Ritchie, & Smith (2013) Fisheries Research 140: 83â€“90 ",0,"New Zealand","Challenger Plateau",-39.094957,169.008116,NA,"2008",9,"",0,"25","2.22",0.87,NA,"msats305"
"8478","Hoplostethus atlanticus","Orange roughy","Varela, Ritchie, & Smith (2013) Fisheries Research 140: 83â€“90 ",0,"New Zealand","Chatham Rise",-43.678847,179.835933,NA,"2008",9,"",0,"24","2.22",0.86,NA,"msats305"
"8479","Hoplostethus atlanticus","Orange roughy","Varela, Ritchie, & Smith (2013) Fisheries Research 140: 83â€“90 ",0,"New Zealand","Clark",-36.514471,178.224058,NA,"2008",9,"",0,"24","2.22",0.88,NA,"msats305"
"8480","Hoplostethus atlanticus","Orange roughy","Varela, Ritchie, & Smith (2013) Fisheries Research 140: 83â€“90 ",0,"New Zealand","Colville Knoll",-36.242944,177.028815,NA,"2010",9,"",0,"24","2.22",0.86,NA,"msats305"
"8481","Hoplostethus atlanticus","Orange roughy","Varela, Ritchie, & Smith (2013) Fisheries Research 140: 83â€“90 ",0,"New Zealand","Explorer Hill",-34.923693,170.754881,NA,"2010",9,"",0,"24","2.22",0.86,NA,"msats305"
"8482","Hoplostethus atlanticus","Orange roughy","Varela, Ritchie, & Smith (2013) Fisheries Research 140: 83â€“90 ",0,"New Zealand","Kaipara Flats",-36.486367,174.088008,NA,"2010",9,"",0,"37","2.22",0.86,NA,"msats305"
"8483","Hoplostethus atlanticus","Orange roughy","Varela, Ritchie, & Smith (2013) Fisheries Research 140: 83â€“90 ",0,"New Zealand","Mercury Knoll",-36.532248,176.516564,NA,"2008",9,"",0,"24","2.22",0.87,NA,"msats305"
"8484","Hoplostethus atlanticus","Orange roughy","Varela, Ritchie, & Smith (2013) Fisheries Research 140: 83â€“90 ",0,"New Zealand","Milanâ€™s",-34.474702,175.567938,NA,"2010",9,"",0,"36","2.22",0.86,NA,"msats305"
"8485","Hoplostethus atlanticus","Orange roughy","Varela, Ritchie, & Smith (2013) Fisheries Research 140: 83â€“90 ",0,"New Zealand","Nukuhou Knoll",-37.421544,177.718583,NA,"2008",9,"",0,"22","2.22",0.86,NA,"msats305"
"8486","Hoplostethus atlanticus","Orange roughy","Varela, Ritchie, & Smith (2013) Fisheries Research 140: 83â€“90 ",0,"New Zealand","Puysegur",-48.325732,164.153792,NA,"2008",9,"",0,"36","2.22",0.85,NA,"msats305"
"8487","Hoplostethus atlanticus","Orange roughy","Varela, Ritchie, & Smith (2013) Fisheries Research 140: 83â€“90 ",0,"New Zealand","Ritchie Bank",-39.631628,178.336358,NA,"2008",9,"",0,"24","2.22",0.86,NA,"msats305"
"8488","Hoplostethus atlanticus","Orange roughy","Varela, Ritchie, & Smith (2013) Fisheries Research 140: 83â€“90 ",0,"New Zealand","Tauroa Knoll",-34.850559,171.698203,NA,"2010",9,"",0,"24","2.22",0.85,NA,"msats305"
"8489","Hoplostethus atlanticus","Orange roughy","Varela, Ritchie, & Smith (2013) Fisheries Research 140: 83â€“90 ",0,"New Zealand","Tony B",-34.35406,167.861104,NA,"2010",9,"",0,"24","2.22",0.86,NA,"msats305"
"8490","Hoplostethus atlanticus","Orange roughy","Varela, Ritchie, & Smith (2013) Fisheries Research 140: 83â€“90 ",0,"New Zealand","Yasmin",-34.532174,168.187856,NA,"2008",9,"",0,"24","2.22",0.86,NA,"msats305"
"8491","Hoplostethus atlanticus","Orange roughy","Varela, Ritchie, & Smith (2013) Fisheries Research 140: 83â€“90 ",0,"Northeast Atlantic","Porcupine Bank",53.333495,-13.500087,NA,"2008",9,"",0,"23","2.22",0.86,NA,"msats305"
"8492","Hoplostethus atlanticus","Orange roughy","Varela, Ritchie, & Smith (2013) Fisheries Research 140: 83â€“90 ",0,"Northeast Atlantic","Sedlo",44.658178,-16.35322,NA,"2008",9,"",0,"26","2.22",0.85,NA,"msats305"
"8502","Hoplostethus atlanticus","Orange roughy","White et al. 2009 Mol Ecol",0,"Atlantic","Faraday",47.3992,-28.5417,NA,"",14,"",0,"20","2",0.73,NA,"ppdat"
"8503","Hoplostethus atlanticus","Orange roughy","White et al. 2009 Mol Ecol",0,"Atlantic","Sedlo Bank",38.1396,-25.8407,NA,"",14,"",0,"50","2",0.72,NA,"ppdat"
"8504","Hoplostethus atlanticus","Orange roughy","White et al. 2009 Mol Ecol",0,"France","Biscay",45.4605,-7.5279,NA,"",14,"",0,"70","2",0.72,NA,"ppdat"
"8505","Hoplostethus atlanticus","Orange roughy","White et al. 2009 Mol Ecol",0,"Ireland","Hebrides",53.9176,-10.2669,NA,"",14,"",0,"51","2",0.73,NA,"ppdat"
"8506","Hoplostethus atlanticus","Orange roughy","White et al. 2009 Mol Ecol",0,"Ireland","Porcupine",48.0379,-11.7744,NA,"",14,"",0,"45","2",0.72,NA,"ppdat"
"8507","Hoplostethus atlanticus","Orange roughy","White et al. 2009 Mol Ecol",0,"Namibia","Namibia",-22.771427,14.090842,NA,"",14,"",0,"58","2",0.71,NA,"ppdat"
"8582","Hypoplectrus nigricans","Black hamlet","Puebla et al. 2008 Mol Ecol",0,"Barbados","Barbados",13.124194,-59.680326,NA,"2005",1,"E2",0,"46","2",0.548,NA,"ppdat"
"8583","Hypoplectrus nigricans","Black hamlet","Puebla et al. 2008 Mol Ecol",0,"Barbados","Barbados",13.124194,-59.680326,NA,"2005",1,"G2",0,"46","2",0.806,NA,"ppdat"
"8584","Hypoplectrus nigricans","Black hamlet","Puebla et al. 2008 Mol Ecol",0,"Barbados","Barbados",13.124194,-59.680326,NA,"2005",1,"Gag010",1,"46","2",0.846,NA,"ppdat"
"8585","Hypoplectrus nigricans","Black hamlet","Puebla et al. 2008 Mol Ecol",0,"Barbados","Barbados",13.124194,-59.680326,NA,"2005",1,"H24",0,"46","2",0.883,NA,"ppdat"
"8586","Hypoplectrus nigricans","Black hamlet","Puebla et al. 2008 Mol Ecol",0,"Barbados","Barbados",13.124194,-59.680326,NA,"2005",1,"Hyp001",0,"46","2",0.801,NA,"ppdat"
"8587","Hypoplectrus nigricans","Black hamlet","Puebla et al. 2008 Mol Ecol",0,"Barbados","Barbados",13.124194,-59.680326,NA,"2005",1,"Hyp008",0,"46","2",0.688,NA,"ppdat"
"8588","Hypoplectrus nigricans","Black hamlet","Puebla et al. 2008 Mol Ecol",0,"Barbados","Barbados",13.124194,-59.680326,NA,"2005",1,"Hyp015",0,"46","2",0.444,NA,"ppdat"
"8589","Hypoplectrus nigricans","Black hamlet","Puebla et al. 2008 Mol Ecol",0,"Barbados","Barbados",13.124194,-59.680326,NA,"2005",1,"Hyp016",0,"46","2",0.79,NA,"ppdat"
"8590","Hypoplectrus nigricans","Black hamlet","Puebla et al. 2008 Mol Ecol",0,"Barbados","Barbados",13.124194,-59.680326,NA,"2005",1,"Hyp018",0,"46","2",0.661,NA,"ppdat"
"8591","Hypoplectrus nigricans","Black hamlet","Puebla et al. 2008 Mol Ecol",0,"Barbados","Barbados",13.124194,-59.680326,NA,"2005",1,"Pam013",1,"46","2",0.928,NA,"ppdat"
"8592","Hypoplectrus nigricans","Black hamlet","Puebla et al. 2008 Mol Ecol",0,"Belize","Carrie Bow Cay",16.794393,-88.067213,NA,"2004",1,"H24",0,"50","2",0.916,NA,"ppdat"
"8593","Hypoplectrus nigricans","Black hamlet","Puebla et al. 2008 Mol Ecol",0,"Belize","Carrie Bow Cay",16.794393,-88.067213,NA,"2004",1,"Hyp001",0,"50","2",0.764,NA,"ppdat"
"8594","Hypoplectrus nigricans","Black hamlet","Puebla et al. 2008 Mol Ecol",0,"Belize","Carrie Bow Cay",16.794393,-88.067213,NA,"2004",1,"Hyp008",0,"50","2",0.868,NA,"ppdat"
"8595","Hypoplectrus nigricans","Black hamlet","Puebla et al. 2008 Mol Ecol",0,"Belize","Carrie Bow Cay",16.794393,-88.067213,NA,"2004",1,"Hyp015",0,"50","2",0.562,NA,"ppdat"
"8596","Hypoplectrus nigricans","Black hamlet","Puebla et al. 2008 Mol Ecol",0,"Belize","Carrie Bow Cay",16.794393,-88.067213,NA,"2004",1,"Hyp016",0,"50","2",0.957,NA,"ppdat"
"8597","Hypoplectrus nigricans","Black hamlet","Puebla et al. 2008 Mol Ecol",0,"Belize","Carrie Bow Cay",16.794393,-88.067213,NA,"2004",1,"Hyp018",0,"50","2",0.634,NA,"ppdat"
"8598","Hypoplectrus nigricans","Black hamlet","Puebla et al. 2008 Mol Ecol",0,"Belize","Carrie Bow Cay",16.794393,-88.067213,NA,"2004",1,"Pam013",1,"50","2",0.945,NA,"ppdat"
"8599","Hypoplectrus nigricans","Black hamlet","Puebla et al. 2008 Mol Ecol",0,"Belize","Carrie Bow Cay",16.794393,-88.067213,NA,"2004",1,"E2",0,"50","2",0.692,NA,"ppdat"
"8600","Hypoplectrus nigricans","Black hamlet","Puebla et al. 2008 Mol Ecol",0,"Belize","Carrie Bow Cay",16.794393,-88.067213,NA,"2004",1,"G2",0,"50","2",0.857,NA,"ppdat"
"8601","Hypoplectrus nigricans","Black hamlet","Puebla et al. 2008 Mol Ecol",0,"Belize","Carrie Bow Cay",16.794393,-88.067213,NA,"2004",1,"Gag010",1,"50","2",0.874,NA,"ppdat"
"8602","Hypoplectrus nigricans","Black hamlet","Puebla et al. 2008 Mol Ecol",0,"Panama","Bocas del Toro",9.392639,-82.21182,NA,"2004",1,"E2",0,"50","2",0.543,NA,"ppdat"
"8603","Hypoplectrus nigricans","Black hamlet","Puebla et al. 2008 Mol Ecol",0,"Panama","Bocas del Toro",9.392639,-82.21182,NA,"2004",1,"G2",0,"50","2",0.807,NA,"ppdat"
"8604","Hypoplectrus nigricans","Black hamlet","Puebla et al. 2008 Mol Ecol",0,"Panama","Bocas del Toro",9.392639,-82.21182,NA,"2004",1,"Gag010",1,"50","2",0.899,NA,"ppdat"
"8605","Hypoplectrus nigricans","Black hamlet","Puebla et al. 2008 Mol Ecol",0,"Panama","Bocas del Toro",9.392639,-82.21182,NA,"2004",1,"H24",0,"50","2",0.834,NA,"ppdat"
"8606","Hypoplectrus nigricans","Black hamlet","Puebla et al. 2008 Mol Ecol",0,"Panama","Bocas del Toro",9.392639,-82.21182,NA,"2004",1,"Hyp001",0,"50","2",0.829,NA,"ppdat"
"8607","Hypoplectrus nigricans","Black hamlet","Puebla et al. 2008 Mol Ecol",0,"Panama","Bocas del Toro",9.392639,-82.21182,NA,"2004",1,"Hyp008",0,"50","2",0.804,NA,"ppdat"
"8608","Hypoplectrus nigricans","Black hamlet","Puebla et al. 2008 Mol Ecol",0,"Panama","Bocas del Toro",9.392639,-82.21182,NA,"2004",1,"Hyp015",0,"50","2",0.56,NA,"ppdat"
"8609","Hypoplectrus nigricans","Black hamlet","Puebla et al. 2008 Mol Ecol",0,"Panama","Bocas del Toro",9.392639,-82.21182,NA,"2004",1,"Hyp016",0,"50","2",0.925,NA,"ppdat"
"8610","Hypoplectrus nigricans","Black hamlet","Puebla et al. 2008 Mol Ecol",0,"Panama","Bocas del Toro",9.392639,-82.21182,NA,"2004",1,"Hyp018",0,"50","2",0.498,NA,"ppdat"
"8611","Hypoplectrus nigricans","Black hamlet","Puebla et al. 2008 Mol Ecol",0,"Panama","Bocas del Toro",9.392639,-82.21182,NA,"2004",1,"Pam013",1,"50","2",0.934,NA,"ppdat"
"8622","Hypoplectrus puella","Barred hamlet","Puebla et al. 2008 Mol Ecol",0,"Barbados","Barbados",13.124194,-59.680326,NA,"2005",1,"Gag010",1,"50","2",0.908,NA,"ppdat"
"8623","Hypoplectrus puella","Barred hamlet","Puebla et al. 2008 Mol Ecol",0,"Barbados","Barbados",13.124194,-59.680326,NA,"2005",1,"H24",0,"50","2",0.941,NA,"ppdat"
"8624","Hypoplectrus puella","Barred hamlet","Puebla et al. 2008 Mol Ecol",0,"Barbados","Barbados",13.124194,-59.680326,NA,"2005",1,"Hyp001",0,"50","2",0.838,NA,"ppdat"
"8625","Hypoplectrus puella","Barred hamlet","Puebla et al. 2008 Mol Ecol",0,"Barbados","Barbados",13.124194,-59.680326,NA,"2005",1,"Hyp008",0,"50","2",0.912,NA,"ppdat"
"8626","Hypoplectrus puella","Barred hamlet","Puebla et al. 2008 Mol Ecol",0,"Barbados","Barbados",13.124194,-59.680326,NA,"2005",1,"Hyp015",0,"50","2",0.615,NA,"ppdat"
"8627","Hypoplectrus puella","Barred hamlet","Puebla et al. 2008 Mol Ecol",0,"Barbados","Barbados",13.124194,-59.680326,NA,"2005",1,"Hyp016",0,"50","2",0.951,NA,"ppdat"
"8628","Hypoplectrus puella","Barred hamlet","Puebla et al. 2008 Mol Ecol",0,"Barbados","Barbados",13.124194,-59.680326,NA,"2005",1,"Hyp018",0,"50","2",0.692,NA,"ppdat"
"8629","Hypoplectrus puella","Barred hamlet","Puebla et al. 2008 Mol Ecol",0,"Barbados","Barbados",13.124194,-59.680326,NA,"2005",1,"Pam013",1,"50","2",0.955,NA,"ppdat"
"8630","Hypoplectrus puella","Barred hamlet","Puebla et al. 2008 Mol Ecol",0,"Barbados","Barbados",13.124194,-59.680326,NA,"2005",1,"G2",0,"50","2",0.887,NA,"ppdat"
"8631","Hypoplectrus puella","Barred hamlet","Puebla et al. 2008 Mol Ecol",0,"Barbados","Barbados",13.124194,-59.680326,NA,"2005",1,"E2",0,"50","2",0.604,NA,"ppdat"
"8632","Hypoplectrus puella","Barred hamlet","Puebla et al. 2008 Mol Ecol",0,"Belize","Carrie Bow Cay",16.794393,-88.067213,NA,"2004",1,"E2",0,"50","2",0.589,NA,"ppdat"
"8633","Hypoplectrus puella","Barred hamlet","Puebla et al. 2008 Mol Ecol",0,"Belize","Carrie Bow Cay",16.794393,-88.067213,NA,"2004",1,"G2",0,"50","2",0.891,NA,"ppdat"
"8634","Hypoplectrus puella","Barred hamlet","Puebla et al. 2008 Mol Ecol",0,"Belize","Carrie Bow Cay",16.794393,-88.067213,NA,"2004",1,"Gag010",1,"50","2",0.917,NA,"ppdat"
"8635","Hypoplectrus puella","Barred hamlet","Puebla et al. 2008 Mol Ecol",0,"Belize","Carrie Bow Cay",16.794393,-88.067213,NA,"2004",1,"H24",0,"50","2",0.939,NA,"ppdat"
"8636","Hypoplectrus puella","Barred hamlet","Puebla et al. 2008 Mol Ecol",0,"Belize","Carrie Bow Cay",16.794393,-88.067213,NA,"2004",1,"Hyp001",0,"50","2",0.845,NA,"ppdat"
"8637","Hypoplectrus puella","Barred hamlet","Puebla et al. 2008 Mol Ecol",0,"Belize","Carrie Bow Cay",16.794393,-88.067213,NA,"2004",1,"Hyp008",0,"50","2",0.91,NA,"ppdat"
"8638","Hypoplectrus puella","Barred hamlet","Puebla et al. 2008 Mol Ecol",0,"Belize","Carrie Bow Cay",16.794393,-88.067213,NA,"2004",1,"Hyp015",0,"50","2",0.593,NA,"ppdat"
"8639","Hypoplectrus puella","Barred hamlet","Puebla et al. 2008 Mol Ecol",0,"Belize","Carrie Bow Cay",16.794393,-88.067213,NA,"2004",1,"Hyp016",0,"50","2",0.956,NA,"ppdat"
"8640","Hypoplectrus puella","Barred hamlet","Puebla et al. 2008 Mol Ecol",0,"Belize","Carrie Bow Cay",16.794393,-88.067213,NA,"2004",1,"Pam013",1,"50","2",0.949,NA,"ppdat"
"8641","Hypoplectrus puella","Barred hamlet","Puebla et al. 2008 Mol Ecol",0,"Belize","Carrie Bow Cay",16.794393,-88.067213,NA,"2004",1,"Hyp018",0,"50","2",0.668,NA,"ppdat"
"8642","Hypoplectrus puella","Barred hamlet","Puebla et al. 2008 Mol Ecol",0,"Panama","Bocas del Toro 2004",9.392639,-82.21182,NA,"2004",1,"H24",0,"50","2",0.923,NA,"ppdat"
"8643","Hypoplectrus puella","Barred hamlet","Puebla et al. 2008 Mol Ecol",0,"Panama","Bocas del Toro 2004",9.392639,-82.21182,NA,"2004",1,"Hyp001",0,"50","2",0.839,NA,"ppdat"
"8644","Hypoplectrus puella","Barred hamlet","Puebla et al. 2008 Mol Ecol",0,"Panama","Bocas del Toro 2004",9.392639,-82.21182,NA,"2004",1,"Hyp008",0,"50","2",0.913,NA,"ppdat"
"8645","Hypoplectrus puella","Barred hamlet","Puebla et al. 2008 Mol Ecol",0,"Panama","Bocas del Toro 2004",9.392639,-82.21182,NA,"2004",1,"Hyp015",0,"50","2",0.532,NA,"ppdat"
"8646","Hypoplectrus puella","Barred hamlet","Puebla et al. 2008 Mol Ecol",0,"Panama","Bocas del Toro 2004",9.392639,-82.21182,NA,"2004",1,"Hyp016",0,"50","2",0.911,NA,"ppdat"
"8647","Hypoplectrus puella","Barred hamlet","Puebla et al. 2008 Mol Ecol",0,"Panama","Bocas del Toro 2004",9.392639,-82.21182,NA,"2004",1,"Hyp018",0,"50","2",0.529,NA,"ppdat"
"8648","Hypoplectrus puella","Barred hamlet","Puebla et al. 2008 Mol Ecol",0,"Panama","Bocas del Toro 2004",9.392639,-82.21182,NA,"2004",1,"Pam013",1,"50","2",0.951,NA,"ppdat"
"8649","Hypoplectrus puella","Barred hamlet","Puebla et al. 2008 Mol Ecol",0,"Panama","Bocas del Toro 2004",9.392639,-82.21182,NA,"2004",1,"E2",0,"50","2",0.667,NA,"ppdat"
"8650","Hypoplectrus puella","Barred hamlet","Puebla et al. 2008 Mol Ecol",0,"Panama","Bocas del Toro 2004",9.392639,-82.21182,NA,"2004",1,"G2",0,"50","2",0.87,NA,"ppdat"
"8651","Hypoplectrus puella","Barred hamlet","Puebla et al. 2008 Mol Ecol",0,"Panama","Bocas del Toro 2004",9.392639,-82.21182,NA,"2004",1,"Gag010",1,"50","2",0.885,NA,"ppdat"
"8672","Hypoplectrus puella","Barred hamlet","Puebla et al. 2009 Ecol",0,"Honduras","Becerros",15.956048,-83.315735,NA,"2006",1,"gag010",1,"55","2",0.919,NA,"ppdat"
"8673","Hypoplectrus puella","Barred hamlet","Puebla et al. 2009 Ecol",0,"Honduras","Becerros",15.956048,-83.315735,NA,"2006",1,"h24",0,"55","2",0.943,NA,"ppdat"
"8674","Hypoplectrus puella","Barred hamlet","Puebla et al. 2009 Ecol",0,"Honduras","Becerros",15.956048,-83.315735,NA,"2006",1,"hyp001",0,"55","2",0.84,NA,"ppdat"
"8675","Hypoplectrus puella","Barred hamlet","Puebla et al. 2009 Ecol",0,"Honduras","Becerros",15.956048,-83.315735,NA,"2006",1,"hyp008",0,"55","2",0.913,NA,"ppdat"
"8676","Hypoplectrus puella","Barred hamlet","Puebla et al. 2009 Ecol",0,"Honduras","Becerros",15.956048,-83.315735,NA,"2006",1,"hyp015",0,"55","2",0.554,NA,"ppdat"
"8677","Hypoplectrus puella","Barred hamlet","Puebla et al. 2009 Ecol",0,"Honduras","Becerros",15.956048,-83.315735,NA,"2006",1,"hyp016",0,"55","2",0.959,NA,"ppdat"
"8678","Hypoplectrus puella","Barred hamlet","Puebla et al. 2009 Ecol",0,"Honduras","Becerros",15.956048,-83.315735,NA,"2006",1,"hyp018",0,"55","2",0.605,NA,"ppdat"
"8679","Hypoplectrus puella","Barred hamlet","Puebla et al. 2009 Ecol",0,"Honduras","Becerros",15.956048,-83.315735,NA,"2006",1,"pam013",0,"55","2",0.946,NA,"ppdat"
"8680","Hypoplectrus puella","Barred hamlet","Puebla et al. 2009 Ecol",0,"Honduras","Becerros",15.956048,-83.315735,NA,"2006",1,"e2",0,"55","2",0.609,NA,"ppdat"
"8681","Hypoplectrus puella","Barred hamlet","Puebla et al. 2009 Ecol",0,"Honduras","Becerros",15.956048,-83.315735,NA,"2006",1,"g2",0,"55","2",0.904,NA,"ppdat"
"8682","Hypoplectrus puella","Barred hamlet","Puebla et al. 2009 Ecol",0,"Honduras","Guanaja",16.444647,-85.883617,NA,"2006",1,"e2",0,"55","2",0.588,NA,"ppdat"
"8683","Hypoplectrus puella","Barred hamlet","Puebla et al. 2009 Ecol",0,"Honduras","Guanaja",16.444647,-85.883617,NA,"2006",1,"g2",0,"55","2",0.867,NA,"ppdat"
"8684","Hypoplectrus puella","Barred hamlet","Puebla et al. 2009 Ecol",0,"Honduras","Guanaja",16.444647,-85.883617,NA,"2006",1,"gag010",1,"55","2",0.891,NA,"ppdat"
"8685","Hypoplectrus puella","Barred hamlet","Puebla et al. 2009 Ecol",0,"Honduras","Guanaja",16.444647,-85.883617,NA,"2006",1,"hyp016",0,"55","2",0.96,NA,"ppdat"
"8686","Hypoplectrus puella","Barred hamlet","Puebla et al. 2009 Ecol",0,"Honduras","Guanaja",16.444647,-85.883617,NA,"2006",1,"hyp018",0,"55","2",0.675,NA,"ppdat"
"8687","Hypoplectrus puella","Barred hamlet","Puebla et al. 2009 Ecol",0,"Honduras","Guanaja",16.444647,-85.883617,NA,"2006",1,"pam013",0,"55","2",0.946,NA,"ppdat"
"8688","Hypoplectrus puella","Barred hamlet","Puebla et al. 2009 Ecol",0,"Honduras","Guanaja",16.444647,-85.883617,NA,"2006",1,"hyp015",0,"55","2",0.623,NA,"ppdat"
"8689","Hypoplectrus puella","Barred hamlet","Puebla et al. 2009 Ecol",0,"Honduras","Guanaja",16.444647,-85.883617,NA,"2006",1,"h24",0,"55","2",0.94,NA,"ppdat"
"8690","Hypoplectrus puella","Barred hamlet","Puebla et al. 2009 Ecol",0,"Honduras","Guanaja",16.444647,-85.883617,NA,"2006",1,"hyp001",0,"55","2",0.817,NA,"ppdat"
"8691","Hypoplectrus puella","Barred hamlet","Puebla et al. 2009 Ecol",0,"Honduras","Guanaja",16.444647,-85.883617,NA,"2006",1,"hyp008",0,"55","2",0.915,NA,"ppdat"
"8692","Hypoplectrus puella","Barred hamlet","Puebla et al. 2009 Ecol",0,"Honduras","Utila",16.091506,-86.898279,NA,"2006",1,"e2",0,"55","2",0.609,NA,"ppdat"
"8693","Hypoplectrus puella","Barred hamlet","Puebla et al. 2009 Ecol",0,"Honduras","Utila",16.091506,-86.898279,NA,"2006",1,"g2",0,"55","2",0.893,NA,"ppdat"
"8694","Hypoplectrus puella","Barred hamlet","Puebla et al. 2009 Ecol",0,"Honduras","Utila",16.091506,-86.898279,NA,"2006",1,"gag010",1,"55","2",0.91,NA,"ppdat"
"8695","Hypoplectrus puella","Barred hamlet","Puebla et al. 2009 Ecol",0,"Honduras","Utila",16.091506,-86.898279,NA,"2006",1,"h24",0,"55","2",0.94,NA,"ppdat"
"8696","Hypoplectrus puella","Barred hamlet","Puebla et al. 2009 Ecol",0,"Honduras","Utila",16.091506,-86.898279,NA,"2006",1,"hyp001",0,"55","2",0.786,NA,"ppdat"
"8697","Hypoplectrus puella","Barred hamlet","Puebla et al. 2009 Ecol",0,"Honduras","Utila",16.091506,-86.898279,NA,"2006",1,"hyp008",0,"55","2",0.93,NA,"ppdat"
"8698","Hypoplectrus puella","Barred hamlet","Puebla et al. 2009 Ecol",0,"Honduras","Utila",16.091506,-86.898279,NA,"2006",1,"hyp015",0,"55","2",0.584,NA,"ppdat"
"8699","Hypoplectrus puella","Barred hamlet","Puebla et al. 2009 Ecol",0,"Honduras","Utila",16.091506,-86.898279,NA,"2006",1,"hyp016",0,"55","2",0.946,NA,"ppdat"
"8700","Hypoplectrus puella","Barred hamlet","Puebla et al. 2009 Ecol",0,"Honduras","Utila",16.091506,-86.898279,NA,"2006",1,"hyp018",0,"55","2",0.645,NA,"ppdat"
"8701","Hypoplectrus puella","Barred hamlet","Puebla et al. 2009 Ecol",0,"Honduras","Utila",16.091506,-86.898279,NA,"2006",1,"pam013",0,"55","2",0.943,NA,"ppdat"
"8702","Hypoplectrus puella","Barred hamlet","Puebla et al. 2009 Ecol",0,"Nicaragua","Media L.",15.146369,-82.634583,NA,"2006",1,"gag010",1,"54","2",0.914,NA,"ppdat"
"8703","Hypoplectrus puella","Barred hamlet","Puebla et al. 2009 Ecol",0,"Nicaragua","Media L.",15.146369,-82.634583,NA,"2006",1,"g2",0,"54","2",0.872,NA,"ppdat"
