"","X","Site","lat","lon","sst.BO_sstmean","sst.BO_sstrange","sst.BO_sstmax","sst.BO_sstmin","BO_dissox","chloroA.BO_chlomean","chloroA.BO_chlorange","chloroA.BO_chlomax","chloroA.BO_chlomin"
"1105",1140,"Tybee Island, GA",32,-80.57,21.8040008544922,15.3559999465942,28.9290008544922,13.5729999542236,5.16800022125244,1.79700005054474,1.00499999523163,2.41599988937378,1.41100001335144
"1106",1141,"Waquoit Bay, MA",41.35,-70.31,11.5,19.9440002441406,21.6949996948242,1.75100004673004,6.46999979019165,4.66499996185303,1.50800001621246,5.50299978256226,3.99499988555908
"1107",1142,"ParaÌba",-6.88774,-34.86246,28.2189998626709,3.53900003433228,30.0109996795654,26.4720001220703,4.625,2.30800008773804,3.15199995040894,3.7720000743866,0.620000004768372
"1108",1143,"PiauÌ",-2.83758,-41.68686,28.701000213623,2.42899990081787,29.9710006713867,27.5419998168945,4.66699981689453,2.61700010299683,4.86800003051758,5.65000009536743,0.782000005245209
"1109",1144,"Bahia",-13.37118,-38.87249,27.3840007781982,3.6489999294281,29.1979999542236,25.548999786377,4.76700019836426,0.935000002384186,2.05399990081787,2.36700010299683,0.312999993562698
"1110",1145,"Santa Catarina",-20.29703,-40.28698,24.5349998474121,3.1470000743866,26.3939990997314,23.2469997406006,4.91300010681152,6.29500007629395,9.11400032043457,10.8590002059937,1.74500000476837
"1111",1146,"Par·",-0.82902,-46.60465,28.6569995880127,1.33299994468689,29.3880004882812,28.0550003051758,4.58799982070923,6.63000011444092,9.42000007629395,13.6940002441406,4.27400016784668
"1112",1147,"Iceland",64.65,-23.0666666666667,7.48199987411499,8.76700019836426,12.5740003585815,3.80699992179871,7.0310001373291,1.2610000371933,1.50100004673004,2.24399995803833,0.742999970912933
"1113",1148,"Norway",70.061166,21.569725,6.2480001449585,9.87800025939941,12.1789999008179,2.30100011825562,5.97700023651123,1.01900005340576,3.13499999046326,3.29500007629395,0.159999996423721
"1114",1149,"Ma-C",37.5,-74,17.7280006408691,15.298999786377,26.1240005493164,10.8249998092651,5.77400016784668,0.518999993801117,1.09500002861023,1.33000004291534,0.234999999403954
"1115",1150,"Ma-N",40,-70,14.3870000839233,17.4400005340576,23.6359996795654,6.19600009918213,5.99399995803833,0.611000001430511,0.717999994754791,0.981000006198883,0.263000011444092
"1116",1151,"Ma-S",35.5,-74.5,24.5900001525879,8.80399990081787,28.55299949646,19.7490005493164,5.10500001907349,0.215000003576279,0.25900000333786,0.388000011444092,0.12899999320507
"1117",1152,"Mb-CN",41,-69,11.1940002441406,14.5179996490479,19.2490005493164,4.73099994659424,6.44399976730347,1.21099996566772,1.53299999237061,2.3510000705719,0.818000018596649
"1118",1153,"Mb-CS",39.5,-72,15.7259998321533,16.8339996337891,24.9150009155273,8.08100032806396,5.92700004577637,0.597000002861023,0.912999987602234,1.14499998092651,0.23199999332428
"1119",1154,"Mb-N",43,-66.5,8.37600040435791,12.5369997024536,15.0600004196167,2.52300000190735,6.55999994277954,0.950999975204468,1.03699994087219,1.51900005340576,0.48199999332428
"1120",1155,"Mb-S",37.5,-74,17.7280006408691,15.298999786377,26.1240005493164,10.8249998092651,5.77400016784668,0.518999993801117,1.09500002861023,1.33000004291534,0.234999999403954
"1121",1156,"Namibia",-27.5,14.809363,16.5970001220703,3.92700004577637,18.7259998321533,14.798999786377,5.60699987411499,1.13699996471405,2.53999996185303,2.96799993515015,0.428000003099442
"1122",1157,"SA1",-30,16.523231,15.8109998703003,3.84599995613098,17.8729991912842,14.0270004272461,5.98999977111816,3.91300010681152,3.09299993515015,5.31599998474121,2.22300004959106
"1123",1158,"SA2",-33.5,17.621864,17.1879997253418,2.93300008773804,18.7740001678467,15.8409996032715,6.00099992752075,2.42600011825562,4.30000019073486,4.93599987030029,0.635999977588654
"1124",1159,"Namibia",-28,15.018104,16.5639991760254,4.68699979782104,19.0900001525879,14.4029998779297,5.66200017929077,1.54900002479553,2.3289999961853,2.98300004005432,0.653999984264374
"1125",1160,"SA2B",-33.5,17.731727,16.8229999542236,2.84999990463257,18.4549999237061,15.6049995422363,6.05000019073486,3.22300004959106,5.40500020980835,6.19399976730347,0.788999974727631
"1126",1161,"SA1B",-30,16.31449,16.2000007629395,3.91400003433228,18.2870006561279,14.3730001449585,5.9229998588562,2.77999997138977,2.27800011634827,3.88899993896484,1.61099994182587
"1127",1162,"Bahia Blanca",-39.05,-61.8,16.2129993438721,13.625,22.8929996490479,9.26799964904785,5.34100008010864,5.63899993896484,2.54299998283386,6.97100019454956,4.42799997329712
"1128",1163,"Atlantic Ocean",-33.6,-53.06,18.5860004425049,11.0920000076294,24.1539993286133,13.0620002746582,5.60400009155273,6.45900011062622,5.84499979019165,10.3599996566772,4.5149998664856
"1129",1164,"Rio de la Plata",-34.7,-57.08,18.6879997253418,13.0150003433228,24.9810009002686,11.9659996032715,5.58400011062622,22.367000579834,41.3880004882812,52.9749984741211,11.5869998931885
"1130",1165,"Apalachicola",29.719077,-84.968155,23.9290008544922,14.8529996871948,30.988000869751,16.1350002288818,4.96400022506714,15.2410001754761,4.40299987792969,17.5259990692139,13.1230001449585
"1131",1166,"Bay St. Louis",30.30666,-89.311634,23.4249992370605,16.0410003662109,31.1809997558594,15.1400003433228,5.12799978256226,14.5240001678467,3.82800006866455,16.371000289917,12.5430002212524
"1132",1167,"Cedar Lakes",28.827367,-95.528208,23.8649997711182,15.6350002288818,31.4150009155273,15.7799997329712,5.31799983978271,7.30800008773804,6.73099994659424,11.9370002746582,5.20599985122681
"1133",1168,"Jacksonville",30.403458,-81.38047,22.8969993591309,12.7930002212524,28.9330005645752,16.1399993896484,5.01900005340576,9.23999977111816,11.7740001678467,16.8770008087158,5.10300016403198
"1134",1169,"Laguna Madre",26.726098,-97.43534,25.1900005340576,12.2799997329712,30.6609992980957,18.3810005187988,4.89200019836426,3.20000004768372,2.91899991035461,4.85200023651123,1.93299996852875
"1135",1170,"Sabine Lake",29.686301,-93.832946,23.4340000152588,15.6049995422363,30.7520008087158,15.1470003128052,5.53999996185303,12.6239995956421,13.5699996948242,21.2520008087158,7.68200016021729
"1136",1171,"Cape Mendocino, Northern California",40,-124,11.2779998779297,3.41300010681152,12.9350004196167,9.52200031280518,6.03900003433228,4.55200004577637,13.6169996261597,14.4930000305176,0.875999987125397
"1137",1172,"Seward, Bering Sea, Alaska",58.573926,-149.248033,7.96400022506714,8.79199981689453,13.3660001754761,4.57399988174438,7.09499979019165,1.56299996376038,3.96199989318848,4.3289999961853,0.367000013589859
"1138",1173,"Ruian ",27.031518,120.330339,21.632999420166,16.1310005187988,29.3910007476807,13.2600002288818,5.19500017166138,6.07499980926514,2.84999990463257,7.3270001411438,4.47700023651123
"1139",1174,"Wenling",28.05,121.068055555556,21.3969993591309,17.3880004882812,29.503999710083,12.1160001754761,5.40299987792969,6.04400014877319,1.38699996471405,6.73799991607666,5.35099983215332
"1140",1175,"Wenzhou",28,121,21.0799999237061,17.7779998779297,28.9729995727539,11.1949996948242,5.38899993896484,5.91699981689453,1.47099995613098,6.75699996948242,5.28599977493286
"1141",1176,"Xiangshan",29.05,122.018055555556,20.1299991607666,16.246000289917,28.621000289917,12.375,5.48600006103516,8.59799957275391,24.3859996795654,28.9839992523193,4.59800004959106
"1142",1177,"Yueqing",28.0166666666667,121.033333333333,21.3969993591309,17.3880004882812,29.503999710083,12.1160001754761,5.40299987792969,6.04400014877319,1.38699996471405,6.73799991607666,5.35099983215332
"1143",1178,"Zhoushan",30,122.05,18.8419990539551,18.5699996948242,28.0310001373291,9.46100044250488,5.61399984359741,3.97900009155273,0,3.97900009155273,3.97900009155273
"1144",1179,"Chongming",31.508755,122.056126,18.1100006103516,22.181999206543,28.9839992523193,6.80200004577637,5.82600021362305,6.15500020980835,0.737999975681305,6.52400016784668,5.78599977493286
"1145",1180,"Ningde",26.636358,119.58223,21.5739994049072,16.6749992370605,29.7590007781982,13.0839996337891,5.10200023651123,4.67999982833862,0.690999984741211,4.95800018310547,4.26700019836426
"1146",1181,"Qingdao",36.040304,120.318091,14.6160001754761,21.8379993438721,25.742000579834,3.90400004386902,5.72700023651123,4.37599992752075,1.32700002193451,5.10200023651123,3.77500009536743
"1147",1182,"Zhoushan",29.967071,122.199894,18.8320007324219,18.4169998168945,28.1639995574951,9.74699974060059,5.59299993515015,4.11899995803833,0,4.11899995803833,4.11899995803833
"1148",1183,"Rarotonga",-21.23,-159.78,26.2789993286133,3.53600001335144,28.0179996490479,24.4820003509521,4.72200012207031,0.0280000008642673,0.0179999992251396,0.0370000004768372,0.0189999993890524
"1149",1184,"Djibouti",11.75,43.21,29.253999710083,4.75899982452393,31.3250007629395,26.5659999847412,4.59200000762939,1.39300000667572,2.33800005912781,2.63800001144409,0.300000011920929
"1150",1185,"Mo'orea",-17.53,-149.83,28.1889991760254,2.96600008010864,29.7240009307861,26.757999420166,4.6729998588562,0.0610000006854534,0.0260000005364418,0.068000003695488,0.0419999994337559
"1151",1186,"Gulf of Aqaba/Eilat",29.508262,34.972604,24.1840000152588,6.63600015640259,28.1040000915527,21.4680004119873,4.47499990463257,0.187000006437302,0.377000004053116,0.460999995470047,0.0839999988675117
"1152",1187,"Yoron",27.05,128.43,25.1229991912842,8.11800003051758,29.3279991149902,21.2099990844727,4.75600004196167,0.159999996423721,0.14300000667572,0.226999998092651,0.0839999988675117
"1153",1188,"Madagascar",-25.32,46.17,24.5499992370605,4.59200000762939,26.9610004425049,22.3689994812012,4.78299999237061,0.980000019073486,0.864000022411346,1.37199997901917,0.508000016212463
"1154",1189,"Farasan Banks",16.75,41.49,29.3719997406006,5.91499996185303,31.9729995727539,26.0580005645752,4.26200008392334,0.643999993801117,0.587999999523163,0.941999971866608,0.354000002145767
"1155",1190,"Jeddah",21.49,39.11,28.5130004882812,5.86399984359741,31.238000869751,25.3740005493164,4.27199983596802,0.356000006198883,0.319000005722046,0.551999986171722,0.232999995350838
"1156",1191,"Thuwal",22.33,38.85,28.2900009155273,6.17000007629395,31.2290000915527,25.0590000152588,4.28900003433228,0.245000004768372,0.158999994397163,0.349000006914139,0.189999997615814
"1157",1192,"MahÈ",-4.68,55.48,28.8610000610352,4.77799987792969,30.7549991607666,25.9769992828369,4.60500001907349,0.277999997138977,0.681999981403351,0.791999995708466,0.109999999403954
"1158",1193,"Sudan",21.02,37.13,27.7689990997314,8.56599998474121,31.8299999237061,23.2639999389648,4.31599998474121,0.727999985218048,1.25699996948242,1.58399999141693,0.326999992132187
"1159",1194,"Big Island",20.071581,-155.054492,25.5249996185303,2.67400002479553,26.8999996185303,24.2259998321533,4.8769998550415,0.0670000016689301,0.0270000007003546,0.0839999988675117,0.0570000000298023
"1160",1195,"Johnston Atoll",16.73,-169.53,26.8059997558594,2.3970000743866,28.0830001831055,25.6860008239746,4.75299978256226,0.296000003814697,0.42399999499321,0.578999996185303,0.155000001192093
"1161",1196,"Palmyra",5.87,-162.08,28.4050006866455,1.98500001430511,29.4230003356934,27.4379997253418,4.61199998855591,0.151999995112419,0.135000005364418,0.221000000834465,0.0860000029206276
"1162",1198,"Malta",35.951019,14.361835,20.5279998779297,11.7030000686646,26.69700050354,14.9940004348755,5.10699987411499,0.215000003576279,0.129999995231628,0.282999992370605,0.152999997138977
"1163",1199,"Malta",35.951019,14.361835,20.5279998779297,11.7030000686646,26.69700050354,14.9940004348755,5.10699987411499,0.215000003576279,0.129999995231628,0.282999992370605,0.152999997138977
"1164",1200,"Malta",35.951019,14.361835,20.5279998779297,11.7030000686646,26.69700050354,14.9940004348755,5.10699987411499,0.215000003576279,0.129999995231628,0.282999992370605,0.152999997138977
"1165",1203,"Canton Island",-2.8,-171.550505,28.7700004577637,1.44200003147125,29.2970008850098,27.8549995422363,4.57800006866455,0.144999995827675,0.025000000372529,0.158999994397163,0.13400000333786
"1166",1204,"Kiribati",1.82,-157.096621,27.55299949646,1.91799998283386,28.4029998779297,26.4850006103516,4.57999992370605,0.165999993681908,0.0480000004172325,0.194999992847443,0.146999999880791
"1167",1205,"Lizard Island",-14.65,145.410793,26.8560009002686,5.92199993133545,29.9389991760254,24.0170001983643,4.71500015258789,0.310999989509583,0.237000003457069,0.453999996185303,0.216999992728233
"1168",1206,"Marquesas",-9.45,-139.05401,28.0230007171631,1.51600003242493,28.8169994354248,27.3010005950928,4.56799983978271,0.196999996900558,0.0560000017285347,0.221000000834465,0.165000006556511
"1169",1207,"Moorea",-17.5,-149.978141,28.253999710083,2.83599996566772,29.6089992523193,26.7730007171631,4.67399978637695,0.0480000004172325,0.0209999997168779,0.061999998986721,0.0410000011324883
"1170",1208,"Clipperton",10.3,-109.249751,28.2880001068115,2.15599989891052,29.5879993438721,27.431999206543,4.68699979782104,0.158000007271767,0.162000000476837,0.257999986410141,0.096000000834465
"1171",1209,"Panama",7.69,-82.636009,29.1720008850098,2.75300002098083,30.6490001678467,27.8959999084473,4.78999996185303,0.388999998569489,0.409999996423721,0.630999982357025,0.221000000834465
"1172",1210,"French Frigate Shoals",23.75,-166.178168,25.3500003814697,4.26700019836426,27.625,23.3579998016357,4.82499980926514,0.458999991416931,0.275999993085861,0.625999987125397,0.349999994039536
"1173",1211,"Hawaii",19.93,-156.296867,26.0319995880127,2.38199996948242,27.2859992980957,24.9039993286133,4.83199977874756,0.068000003695488,0.0189999993890524,0.0769999995827675,0.0579999983310699
"1174",1212,"Kure",28.39,-178.336444,23.4699993133545,7.80800008773804,27.4120006561279,19.6040000915527,4.91599988937378,0.130999997258186,0.150999993085861,0.222000002861023,0.0710000023245811
"1175",1213,"Lanai",20.82,-157.142693,26.1669998168945,2.6470000743866,27.5389995574951,24.8920001983643,4.78700017929077,0.0640000030398369,0.0230000000447035,0.0790000036358833,0.0560000017285347
"1176",1214,"Midway",28.22,-177.507787,23.6909999847412,7.42500019073486,27.4909992218018,20.0659999847412,4.8899998664856,0.0829999968409538,0.0979999974370003,0.150000005960464,0.0520000010728836
"1177",1215,"Molokai",21.13,-157.47715,25.746000289917,2.74300003051758,27.2830009460449,24.5400009155273,4.77099990844727,0.0729999989271164,0.028999999165535,0.0890000015497208,0.0599999986588955
"1178",1216,"Niihau",21.87,-160.341981,25.8500003814697,2.90199995040894,27.3159999847412,24.4139995574951,4.75799989700317,0.0659999996423721,0.0329999998211861,0.0860000029206276,0.0529999993741512
"1179",1217,"Pearl & Hermes",27.84,-175.80274,23.8570003509521,7.46099996566772,27.7399997711182,20.2789993286133,4.86299991607666,1.00499999523163,0.39300000667572,1.22800004482269,0.834999978542328
"1180",1218,"Cocos-Keeling",-12.1,96.769297,27.7040004730225,3.1029999256134,29.4029998779297,26.2999992370605,4.55800008773804,0.159999996423721,0.386000007390976,0.476000010967255,0.0900000035762787
"1181",1219,"Seychelles",-4.68,55.291537,28.4979991912842,4.72300004959106,30.6900005340576,25.9669990539551,4.60500001907349,0.261000007390976,0.623000025749207,0.725000023841858,0.101999998092651
"1182",1220,"Akajima",38.39,141.518794,14.4670000076294,15.375,22.3430004119873,6.96799993515015,6.2960000038147,1.32700002193451,4.91900014877319,5.25500011444092,0.335999995470047
"1183",1221,"Okinawa",26.34,128.225279,25.4459991455078,7.90100002288818,29.4580001831055,21.556999206543,4.74499988555908,0.123999997973442,0.120999999344349,0.195999994874001,0.0750000029802322
"1184",1222,"Europa ",-22.167813,40.365264,26.7740001678467,5.34700012207031,29.4979991912842,24.1509990692139,4.73299980163574,0.130999997258186,0.0920000001788139,0.184000000357628,0.0920000001788139
"1185",1223,"Geyser ",-13.119451,45.656996,28.2910003662109,4.59000015258789,30.4710006713867,25.8810005187988,4.66400003433228,0.127000004053116,0.0610000006854534,0.163000002503395,0.101999998092651
"1186",1224,"Glorieuses ",-12.212411,46.54919,28.068000793457,4.00500011444092,30.0240001678467,26.0189990997314,4.65500020980835,0.149000003933907,0.0370000004768372,0.166999995708466,0.129999995231628
"1187",1225,"Juan de Nova ",-16.936367,42.833112,28.0400009155273,4.72900009155273,30.3589992523193,25.6299991607666,4.67199993133545,0.153999999165535,0.046000000089407,0.17399999499321,0.128000006079674
"1188",1226,"Kenya",-3.306071,40.516287,27.3290004730225,4.09100008010864,29.4139995574951,25.3229999542236,4.67799997329712,0.223000004887581,0.263000011444092,0.400999993085861,0.137999996542931
"1189",1227,"Madagascar",-17.113171,50.133192,26.92799949646,5.07200002670288,29.3020000457764,24.2299995422363,4.60599994659424,0.135000005364418,0.164000004529953,0.252000004053116,0.0879999995231628
"1190",1228,"Mayotte ",-12.444792,44.926579,28.1580009460449,4.37099981307983,30.3430004119873,25.9720001220703,4.65299987792969,0.136000007390976,0.0599999986588955,0.160999998450279,0.101000003516674
"1191",1229,"Moheli ",-12.416251,43.765684,28.011999130249,4.58099985122681,30.1679992675781,25.5869998931885,4.62099981307983,0.344999998807907,0.200000002980232,0.453999996185303,0.254000008106232
"1192",1230,"Moroni ",-12.078651,43.171645,27.9629993438721,4.64200019836426,30.1690006256104,25.5270004272461,4.59899997711182,0.129999995231628,0.0949999988079071,0.185000002384186,0.0900000035762787
"1193",1231,"Reunion ",-20.699116,54.897288,26.0909996032715,4.99200010299683,28.5860004425049,23.5939998626709,4.72499990463257,0.0719999969005585,0.0509999990463257,0.101000003516674,0.0500000007450581
"1194",1232,"Brazil",-9.406,-33.756674,27.6040000915527,2.45900011062622,28.9230003356934,26.4640007019043,4.61899995803833,0.063000001013279,0.0359999984502792,0.0829999968409538,0.0469999983906746
"1195",1233,"Ascension",-7.929,-14.197362,25.8479995727539,3.75999999046326,27.8099994659424,24.0499992370605,4.69099998474121,0.104000002145767,0.138999998569489,0.204999998211861,0.0659999996423721
"1196",1234,"Grenada",12.297,-61.775228,27.9729995727539,2.76500010490417,29.6340007781982,26.8689994812012,4.59899997711182,0.398999989032745,0.583999991416931,0.808000028133392,0.224000006914139
"1197",1235,"Sao Tome",0.324,6.860847,27.306999206543,3.58500003814697,28.9459991455078,25.3610000610352,4.76700019836426,0.216000005602837,0.178000003099442,0.312000006437302,0.13400000333786
"1198",1236,"Florida",25.086,-81.841437,25.9740009307861,10.2930002212524,30.9500007629395,20.6569995880127,4.76300001144409,0.75900000333786,1.04200005531311,1.51900005340576,0.476999998092651
"1199",1237,"Asan",13.476482,144.7136,28.9179992675781,2.19000005722046,29.8419990539551,27.6520004272461,4.49399995803833,0.0410000011324883,0.0489999987185001,0.0729999989271164,0.0240000002086163
"1200",1238,"Cocos",13.239967,144.652838,28.8169994354248,2.60400009155273,30.0799999237061,27.4759998321533,4.49200010299683,0.0509999990463257,0.025000000372529,0.063000001013279,0.0379999987781048
"1201",1239,"Ipan",13.360093,144.771698,28.8159999847412,2.36100006103516,29.9260005950928,27.5650005340576,4.49300003051758,0.0370000004768372,0.0260000005364418,0.0529999993741512,0.0270000007003546
"1202",1240,"Pago",13.423933,144.789269,29.0179996490479,2.96499991416931,30.8400001525879,27.875,4.49399995803833,0.0379999987781048,0.0320000015199184,0.0570000000298023,0.025000000372529
"1203",1241,"Saipan",15.209056,145.742519,28.7569999694824,2.47099995613098,29.9179992675781,27.44700050354,4.54199981689453,0.0769999995827675,0,0.0769999995827675,0.0769999995827675
"1204",1242,"Tanguison",13.54346,144.807945,29.1560001373291,2.81500005722046,30.6679992675781,27.8530006408691,4.49499988555908,0.0549999997019768,0.0320000015199184,0.0719999969005585,0.0399999991059303
"1205",1243,"Fangchenggang",21.660433,108.339258,25.3430004119873,14.0240001678467,31.8560009002686,17.8320007324219,4.86499977111816,4.90799999237061,3.76900005340576,7.0479998588562,3.27900004386902
"1206",1244,"Leizhou Bay of Zhanjiang",20.944844,110.359368,25.6660003662109,12.2180004119873,30.9099998474121,18.6919994354248,4.95699977874756,6.32299995422363,3.17700004577637,8.22599983215332,5.04899978637695
"1207",1245,"Lianzhou Bay of Beihai",21.528536,109.021783,25.753999710083,12.3929996490479,31.1569995880127,18.7639999389648,4.79099988937378,11.0729999542236,18.6070003509521,25.0930004119873,6.48600006103516
"1208",1246,"Shantou",23.319399,116.786672,24.5809993743896,9.65999984741211,28.9440002441406,19.2840003967285,4.96000003814697,9.51700019836426,14.2089996337891,18.9360008239746,4.72700023651123
"1209",1247,"Xiamen",24.439131,118.162752,22.9930000305176,13.5729999542236,28.826000213623,15.2530002593994,4.84600019454956,6.16699981689453,12.039999961853,15.8950004577637,3.85500001907349
"1210",1248,"Zhuhai",22.284529,113.611623,25.2700004577637,10.8190002441406,30.2269992828369,19.4080009460449,5.19899988174438,10.076000213623,11.0200004577637,18.5890007019043,7.56899976730347
"1211",1249,"Mabini",13.700853,120.876967,28.6439990997314,3.72499990463257,30.0470008850098,26.32200050354,4.45300006866455,0.428999990224838,0.638999998569489,0.893999993801117,0.254999995231628
"1212",1250,"Tingloy",13.658826,120.882568,28.5249996185303,3.62100005149841,29.886999130249,26.2660007476807,4.4539999961853,0.386999994516373,0.493000000715256,0.699000000953674,0.206000000238419
"1213",1251,"East China Sea",32.844298,130.488813,20.8929996490479,16.7199993133545,29.1140003204346,12.3940000534058,5.44399976730347,6.94199991226196,15.5349998474121,19.0659999847412,3.53099989891052
"1214",1252,"Osaka Bay",34.50296,135.186743,19.5209999084473,16.9799995422363,27.7980003356934,10.8179998397827,5.57000017166138,8.64400005340576,13.7440004348755,19.1730003356934,5.42899990081787
"1215",1253,"Bodega Bay, California",38.334,-123.096967,12.1359996795654,3.71600008010864,14.6429996490479,10.9270000457764,6.19700002670288,7.35300016403198,11.5159997940063,13.6140003204346,2.09800004959106
"1216",1254,"Eureka, California",40.820319,-124.225185,11.6319999694824,2.59200000762939,13.0780000686646,10.4860000610352,6.09999990463257,2.5699999332428,3.89499998092651,4.73899984359741,0.843999981880188
"1217",1255,"Kodiak Island, Alaska",57.017,-152.806854,7.37200021743774,9.15200042724609,12.8409996032715,3.68899989128113,7.59000015258789,1.49500000476837,3.12199997901917,3.50600004196167,0.38400000333786
"1218",1256,"Monterey Bay, California",36.614,-122.153004,13.1789999008179,3.56100010871887,15.1490001678467,11.5880002975464,6.14900016784668,3.16100001335144,5.16699981689453,5.86800003051758,0.700999975204468
"1219",1257,"Point Defiance, Washington",47.413,-122.377085,10.8159999847412,7.9060001373291,15.1879997253418,7.28200006484985,6.07999992370605,7.55499982833862,0,7.55499982833862,7.55499982833862
"1220",1258,"San Francisco, California",37.818,-122.544719,13.326000213623,4.54899978637695,15.8009996414185,11.2519998550415,6.3439998626709,6.05100011825562,4.10699987411499,7.94899988174438,3.84200000762939
"1221",1259,"San Juan Islands, Washington",48.517,-122.953711,8.94200038909912,12.7349996566772,12.914999961853,0.180000007152557,5.76999998092651,2.55699992179871,1.69200003147125,3.7279999256134,2.03600001335144
"1222",1260,"Straits of Juan de Fuca, Washington",48.316,-123.28435,9.83199977874756,4.77500009536743,12.3950004577637,7.61999988555908,5.45300006866455,2.29500007629395,2.90499997138977,4.02699995040894,1.12199997901917
"1223",1261,"Bimini ",25.59,-79.315,26.8239994049072,6.7979998588562,30.4640007019043,23.6660003662109,4.66200017929077,0.753000020980835,1.49399995803833,1.66799998283386,0.17399999499321
"1224",1262,"Aruba ",12.852,-70.057,27.5769996643066,2.83500003814697,29.1590003967285,26.3239994049072,4.43800020217896,0.157000005245209,0.101000003516674,0.211999997496605,0.111000001430511
"1225",1263,"South Florida ",25.349,-80.259,26.7910003662109,9.06099987030029,31.2670001983643,22.2059993743896,4.6710000038147,7.06500005722046,6.71700000762939,10.7559995651245,4.03900003433228
"1226",1264,"St. Thomas ",18.318,-64.99,27.9160003662109,3.32399988174438,29.5779991149902,26.253999710083,4.71799993515015,0.181999996304512,0.0869999974966049,0.23199999332428,0.144999995827675
"1227",1265,"Jiaonan",35.8333333333333,120.75,15.3050003051758,21.242000579834,26.378999710083,5.13700008392334,5.76200008392334,2.23900008201599,2.4449999332428,3.34699988365173,0.90200001001358
"1228",1266,"Jiaonan",35.8333333333333,120.75,15.3050003051758,21.242000579834,26.378999710083,5.13700008392334,5.76200008392334,2.23900008201599,2.4449999332428,3.34699988365173,0.90200001001358
"1229",1267,"Jiaonan",35.8333333333333,120.75,15.3050003051758,21.242000579834,26.378999710083,5.13700008392334,5.76200008392334,2.23900008201599,2.4449999332428,3.34699988365173,0.90200001001358
"1230",1268,"Zhoushan",31,122.5,18.2749996185303,19.806999206543,28.3740005493164,8.56700038909912,5.67999982833862,7.9980001449585,18.4629993438721,22.9249992370605,4.46199989318848
"1231",1269,"Zhoushan",31,122.5,18.2749996185303,19.806999206543,28.3740005493164,8.56700038909912,5.67999982833862,7.9980001449585,18.4629993438721,22.9249992370605,4.46199989318848
"1232",1270,"Zhoushan",31,122.5,18.2749996185303,19.806999206543,28.3740005493164,8.56700038909912,5.67999982833862,7.9980001449585,18.4629993438721,22.9249992370605,4.46199989318848
"1233",1271,"Taiwan",25.3166666666667,119.75,21.8209991455078,13.1389999389648,27.8250007629395,14.6859998703003,4.76700019836426,3.15499997138977,2.09999990463257,4.07000017166138,1.97000002861023
"1234",1272,"Acitrezza",38.0333333333333,17.5,20.1100006103516,12.6020002365112,27.0130004882812,14.41100025177,5.1729998588562,0.156000003218651,0.160999998450279,0.244000002741814,0.0829999968409538
"1235",1273,"Alghero",40.5333333333333,8.18333333333333,18.4290008544922,10.9429998397827,24.2029991149902,13.2600002288818,5.23400020599365,0.252000004053116,0.368999987840652,0.497000008821487,0.128000006079674
"1236",1274,"Ancona",44.2,13.25,18.0319995880127,14.4820003509521,25.8899993896484,11.4079999923706,5.58400011062622,0.328000009059906,0.215000003576279,0.444000005722046,0.229000002145767
"1237",1275,"Bari",41.4166666666667,16.1666666666667,18.4850006103516,14.6339998245239,26.3050003051758,11.6709995269775,5.29400014877319,0.871999979019165,1.18599998950958,1.66199994087219,0.476000010967255
"1238",1276,"Cagliari",38.8666666666667,8.75,18.8229999542236,12.0459995269775,25.548999786377,13.5030002593994,5.24499988555908,0.231000006198883,0.430000007152557,0.523000001907349,0.0930000022053719
"1239",1277,"Castel Sardo",41.4,8.56666666666667,18.6550006866455,11.9079999923706,25.1550006866455,13.2469997406006,5.23000001907349,0.226999998092651,0.354000002145767,0.465999990701675,0.112000003457069
"1240",1278,"Elba",42.9833333333333,10.3666666666667,18.8349990844727,12.1350002288818,25.3780002593994,13.2430000305176,5.45100021362305,0.300000011920929,0.33899998664856,0.474000006914139,0.135000005364418
"1241",1279,"Fiumicino",41.769427,12.111857,19.1599998474121,12.66100025177,25.8379993438721,13.1770000457764,5.3730001449585,1.48599994182587,1.75899994373322,2.59100008010864,0.832000017166138
"1242",1280,"Gaeta",41.1833333333333,13.4333333333333,19.6159992218018,12.4980001449585,26.1849994659424,13.6870002746582,5.24399995803833,0.583000004291534,1.21200001239777,1.38900005817413,0.177000001072884
"1243",1281,"Montalto di Castro",42.1333333333333,11.2,19.0030002593994,11.8690004348755,25.4890003204346,13.6199998855591,5.39200019836426,0.231000006198883,0.254000008106232,0.377000004053116,0.123000003397465
"1244",1282,"Porto Cervo",40.9166666666667,10.0333333333333,18.5900001525879,11.923999786377,25.2089996337891,13.2849998474121,5.19799995422363,0.237000003457069,0.433999985456467,0.545000016689301,0.111000001430511
"1245",1283,"Vibo Marina",38.75,17.3333333333333,19.7040004730225,12.625,26.5170001983643,13.8920001983643,5.20699977874756,0.199000000953674,0.284999996423721,0.398000001907349,0.112999998033047
"1246",1284,"Portim„o",36.9666666666667,7.93333333333333,19.9270000457764,11.4139995574951,26.2560005187988,14.8420000076294,5.37400007247925,0.712999999523163,1.53400003910065,1.71000003814697,0.175999999046326
"1247",1285,"Bizerte",37.2666666666667,9.91666666666667,19.6520004272461,12.0570001602173,26.2530002593994,14.1960000991821,5.23000001907349,0.46900001168251,0.830999970436096,0.992999970912933,0.162000000476837
