,spp,fbsci,Country,Site,stockid,CommonName,Source,PrimerNote,CollectionYear,NumMarkers,MarkerName,CrossSpp,n,Repeat,He,Hese,file,lat,lon
2125,Hippoglossus hippoglossus,Hippoglossus hippoglossus,,,NA,Atlantic halibut,Miao et al. 2009 Cons Gen Platichthys stellatus,NA,,1,Plst12,1,8,NA,NA,NA,ppdat,NA,NA
2126,Hippoglossus hippoglossus,Hippoglossus hippoglossus,,,NA,Atlantic halibut,Miao et al. 2009 Cons Gen Platichthys stellatus,NA,,1,Plst24,1,0,NA,NA,NA,ppdat,NA,NA
2127,Hippoglossus stenolepis,Hippoglossus stenolepis,USA,"St. Paul, AK",PHALNPAC,Pacific halibut,Hauser et al. 2006 Intl Pacific Halibut Commission Sci Report 81:1-28,0,2002,1,Hhi53,1,84,2,0.9724,NA,msats000,57.142946,-170.371327
2128,Hippoglossus stenolepis,Hippoglossus stenolepis,USA,"St. Paul, AK",PHALNPAC,Pacific halibut,Hauser et al. 2006 Intl Pacific Halibut Commission Sci Report 81:1-28,0,2002,1,Hhi3,1,74,2,0.9551,NA,msats000,57.142946,-170.371327
2129,Hippoglossus stenolepis,Hippoglossus stenolepis,USA,"St. Paul, AK",PHALNPAC,Pacific halibut,Hauser et al. 2006 Intl Pacific Halibut Commission Sci Report 81:1-28,0,2002,1,Hhi59,1,92,2,0.8071,NA,msats000,57.142946,-170.371327
2130,Hippoglossus stenolepis,Hippoglossus stenolepis,USA,"St. Paul, AK",PHALNPAC,Pacific halibut,Hauser et al. 2006 Intl Pacific Halibut Commission Sci Report 81:1-28,0,2002,1,Hhi63,1,90,2,0.9639,NA,msats000,57.142946,-170.371327
2131,Hippoglossus stenolepis,Hippoglossus stenolepis,USA,"Adak, AK",PHALNPAC,Pacific halibut,Hauser et al. 2006 Intl Pacific Halibut Commission Sci Report 81:1-28,0,2002,1,Hhi63,1,78,2,0.9589,NA,msats000,51.884968,-176.581631
2132,Hippoglossus stenolepis,Hippoglossus stenolepis,USA,"Adak, AK",PHALNPAC,Pacific halibut,Hauser et al. 2006 Intl Pacific Halibut Commission Sci Report 81:1-28,0,2002,1,Hhi59,1,96,2,0.7979,NA,msats000,51.884968,-176.581631
2133,Hippoglossus stenolepis,Hippoglossus stenolepis,USA,"Newport, Oregon",PHALNPAC,Pacific halibut,Hauser et al. 2006 Intl Pacific Halibut Commission Sci Report 81:1-28,0,2002,1,Hhi3,1,43,2,0.9511,NA,msats000,44.618822,-124.087515
2134,Hippoglossus stenolepis,Hippoglossus stenolepis,USA,"Newport, Oregon",PHALNPAC,Pacific halibut,Hauser et al. 2006 Intl Pacific Halibut Commission Sci Report 81:1-28,0,2002,1,Hhi59,1,43,2,0.8202,NA,msats000,44.618822,-124.087515
2135,Hippoglossus stenolepis,Hippoglossus stenolepis,USA,"Newport, Oregon",PHALNPAC,Pacific halibut,Hauser et al. 2006 Intl Pacific Halibut Commission Sci Report 81:1-28,0,2002,1,Hhi57,1,44,2,0.9233,NA,msats000,44.618822,-124.087515
2136,Hippoglossus stenolepis,Hippoglossus stenolepis,USA,"Adak, AK",PHALNPAC,Pacific halibut,Hauser et al. 2006 Intl Pacific Halibut Commission Sci Report 81:1-28,0,2002,1,HhiD34,1,93,2,0.9205,NA,msats000,51.884968,-176.581631
2137,Hippoglossus stenolepis,Hippoglossus stenolepis,USA,"St. Paul, AK",PHALNPAC,Pacific halibut,Hauser et al. 2006 Intl Pacific Halibut Commission Sci Report 81:1-28,0,2002,1,HhiD34,1,93,2,0.9083,NA,msats000,57.142946,-170.371327
2138,Hippoglossus stenolepis,Hippoglossus stenolepis,USA,"Newport, Oregon",PHALNPAC,Pacific halibut,Hauser et al. 2006 Intl Pacific Halibut Commission Sci Report 81:1-28,0,2002,1,HhiA44,1,44,2,0.9403,NA,msats000,44.618822,-124.087515
2139,Hippoglossus stenolepis,Hippoglossus stenolepis,USA,"Newport, Oregon",PHALNPAC,Pacific halibut,Hauser et al. 2006 Intl Pacific Halibut Commission Sci Report 81:1-28,0,2002,1,Hhi53,1,44,2,0.9628,NA,msats000,44.618822,-124.087515
2140,Hippoglossus stenolepis,Hippoglossus stenolepis,USA,"Adak, AK",PHALNPAC,Pacific halibut,Hauser et al. 2006 Intl Pacific Halibut Commission Sci Report 81:1-28,0,2002,1,HhiC17,1,94,2,0.9633,NA,msats000,51.884968,-176.581631
2141,Hippoglossus stenolepis,Hippoglossus stenolepis,USA,"Newport, Oregon",PHALNPAC,Pacific halibut,Hauser et al. 2006 Intl Pacific Halibut Commission Sci Report 81:1-28,0,2002,1,HhiD34,1,43,2,0.8899,NA,msats000,44.618822,-124.087515
2142,Hippoglossus stenolepis,Hippoglossus stenolepis,USA,"St. Paul, AK",PHALNPAC,Pacific halibut,Hauser et al. 2006 Intl Pacific Halibut Commission Sci Report 81:1-28,0,2002,1,HhiC17,1,95,2,0.9608,NA,msats000,57.142946,-170.371327
2143,Hippoglossus stenolepis,Hippoglossus stenolepis,USA,"Newport, Oregon",PHALNPAC,Pacific halibut,Hauser et al. 2006 Intl Pacific Halibut Commission Sci Report 81:1-28,0,2002,1,Hhi63,1,44,2,0.9535,NA,msats000,44.618822,-124.087515
2144,Hippoglossus stenolepis,Hippoglossus stenolepis,USA,"Gulf of Alaska, AK",PHALNPAC,Pacific halibut,Nielsen et al. 2010 Cons Gen 11:999-1012,0,2001,9,,0.6,105,2,0.687,NA,msats001,59.689926,-149.319647
2145,Hippoglossus stenolepis,Hippoglossus stenolepis,USA,"St. Paul, AK",PHALNPAC,Pacific halibut,Hauser et al. 2006 Intl Pacific Halibut Commission Sci Report 81:1-28,0,2002,1,HhiA44,1,72,2,0.9519,NA,msats000,57.142946,-170.371327
2146,Hippoglossus stenolepis,Hippoglossus stenolepis,USA,"Newport, Oregon",PHALNPAC,Pacific halibut,Hauser et al. 2006 Intl Pacific Halibut Commission Sci Report 81:1-28,0,2002,1,HhiC17,1,43,2,0.9608,NA,msats000,44.618822,-124.087515
2147,Hippoglossus stenolepis,Hippoglossus stenolepis,USA,"Adak, AK",PHALNPAC,Pacific halibut,Hauser et al. 2006 Intl Pacific Halibut Commission Sci Report 81:1-28,0,2002,1,Hhi57,1,93,2,0.9237,NA,msats000,51.884968,-176.581631
2148,Hippoglossus stenolepis,Hippoglossus stenolepis,USA,"St. Paul, AK",PHALNPAC,Pacific halibut,Hauser et al. 2006 Intl Pacific Halibut Commission Sci Report 81:1-28,0,2002,1,Hhi57,1,95,2,0.9141,NA,msats000,57.142946,-170.371327
2149,Hippoglossus stenolepis,Hippoglossus stenolepis,USA,"Adak, AK",PHALNPAC,Pacific halibut,Hauser et al. 2006 Intl Pacific Halibut Commission Sci Report 81:1-28,0,2002,1,Hhi3,1,76,2,0.9559,NA,msats000,51.884968,-176.581631
2150,Hippoglossus stenolepis,Hippoglossus stenolepis,USA,"Adak, AK",PHALNPAC,Pacific halibut,Hauser et al. 2006 Intl Pacific Halibut Commission Sci Report 81:1-28,0,2002,1,HhiA44,1,74,2,0.9491,NA,msats000,51.884968,-176.581631
2151,Hippoglossus stenolepis,Hippoglossus stenolepis,USA,"Aleutian Islands, AK",PHALNPAC,Pacific halibut,Nielsen et al. 2010 Cons Gen 11:999-1012,0,2003,9,,0.6,66,2,0.683,NA,msats001,53.328011,173.359797
2152,Hippoglossus stenolepis,Hippoglossus stenolepis,USA,"Newport, Oregon",PHALNPAC,Pacific halibut,Hauser et al. 2006 Intl Pacific Halibut Commission Sci Report 81:1-28,0,2002,1,HhiJ42,1,38,2,0.9522,NA,msats000,44.618822,-124.087515
2153,Hippoglossus stenolepis,Hippoglossus stenolepis,USA,"Adak, AK",PHALNPAC,Pacific halibut,Hauser et al. 2006 Intl Pacific Halibut Commission Sci Report 81:1-28,0,2002,1,Hhi53,1,88,2,0.9728,NA,msats000,51.884968,-176.581631
2154,Hippoglossus stenolepis,Hippoglossus stenolepis,USA,"Adak, AK",PHALNPAC,Pacific halibut,Hauser et al. 2006 Intl Pacific Halibut Commission Sci Report 81:1-28,0,2002,1,HhiJ42,1,62,2,0.9585,NA,msats000,51.884968,-176.581631
2155,Hippoglossus stenolepis,Hippoglossus stenolepis,USA,"St. Paul, AK",PHALNPAC,Pacific halibut,Hauser et al. 2006 Intl Pacific Halibut Commission Sci Report 81:1-28,0,2002,1,HhiJ42,1,66,2,0.9622,NA,msats000,57.142946,-170.371327
2156,Hoplostethus atlanticus,Hoplostethus atlanticus,Ireland,Porcupine Bank,NA,Orange roughy,Couglan et al. 2010 Mol Ecol Res/Anderson et al. 2010 Mol Ecol Res,NA,,1,Hat54,0,48,2,0.099,NA,ppdat,53.363665,-13.394165
2157,Hoplostethus atlanticus,Hoplostethus atlanticus,"Ireland, France","Hebrides, Bay of Biscay",NA,Orange roughy,White et al. 2009 Cons Gen,NA,,1,HopAt1,0,89,2,0.686,NA,ppdat,52.214339,-5.720216
2158,Hoplostethus atlanticus,Hoplostethus atlanticus,Ireland,Porcupine Bank,NA,Orange roughy,Couglan et al. 2010 Mol Ecol Res/Anderson et al. 2010 Mol Ecol Res,NA,,1,Hat2j,0,48,4,0.899,NA,ppdat,53.363665,-13.394165
2159,Hoplostethus atlanticus,Hoplostethus atlanticus,Ireland,Porcupine,NA,Orange roughy,White et al. 2009 Mol Ecol,NA,,14,,0,45,NA,0.72,NA,ppdat,48.0379,-11.7744
2160,Hoplostethus atlanticus,Hoplostethus atlanticus,Atlantic,Faraday,NA,Orange roughy,White et al. 2009 Mol Ecol,NA,,14,,0,20,NA,0.73,NA,ppdat,47.3992,-28.5417
2161,Hoplostethus atlanticus,Hoplostethus atlanticus,"Ireland, France","Hebrides, Bay of Biscay",NA,Orange roughy,White et al. 2009 Cons Gen,NA,,1,HopAt10,0,89,2,0.793,NA,ppdat,52.214339,-5.720216
2162,Hoplostethus atlanticus,Hoplostethus atlanticus,Global,"Australia, North Atlantic, Namibia",NA,Orange roughy,Oke et al. 1999 Mol Ecol,NA,"1991, 1997, 1998",1,Hat9a,0,183,2,0.89,NA,ppdat,NA,NA
2163,Hoplostethus atlanticus,Hoplostethus atlanticus,Namibia,Namibia,NA,Orange roughy,White et al. 2009 Mol Ecol,NA,,14,,0,58,NA,0.71,NA,ppdat,-22.771427,14.090842
2164,Hoplostethus atlanticus,Hoplostethus atlanticus,France,Biscay,NA,Orange roughy,White et al. 2009 Mol Ecol,NA,,14,,0,70,NA,0.72,NA,ppdat,45.4605,-7.5279
2165,Hoplostethus atlanticus,Hoplostethus atlanticus,"Ireland, France","Hebrides, Bay of Biscay",NA,Orange roughy,White et al. 2009 Cons Gen,NA,,1,HopAt9,0,89,2,0.625,NA,ppdat,52.214339,-5.720216
2166,Hoplostethus atlanticus,Hoplostethus atlanticus,Ireland,Porcupine Bank,NA,Orange roughy,Couglan et al. 2010 Mol Ecol Res/Anderson et al. 2010 Mol Ecol Res,NA,,1,Hat25,0,48,4,0.913,NA,ppdat,53.363665,-13.394165
2167,Hoplostethus atlanticus,Hoplostethus atlanticus,Ireland,Porcupine Bank,NA,Orange roughy,Couglan et al. 2010 Mol Ecol Res/Anderson et al. 2010 Mol Ecol Res,NA,,1,Hat23,0,48,4,0.88,NA,ppdat,53.363665,-13.394165
2168,Hoplostethus atlanticus,Hoplostethus atlanticus,Global,"Australia, North Atlantic, Namibia",NA,Orange roughy,Oke et al. 1999 Mol Ecol,NA,"1991, 1997, 1998",1,Hat49,0,87,2,0.764,NA,ppdat,NA,NA
2169,Hoplostethus atlanticus,Hoplostethus atlanticus,"Ireland, France","Hebrides, Bay of Biscay",NA,Orange roughy,White et al. 2009 Cons Gen,NA,,1,HopAt11,0,89,2,0.851,NA,ppdat,52.214339,-5.720216
2170,Hoplostethus atlanticus,Hoplostethus atlanticus,Ireland,Porcupine Bank,NA,Orange roughy,Couglan et al. 2010 Mol Ecol Res/Anderson et al. 2010 Mol Ecol Res,NA,,1,Hat6,0,48,4,0.293,NA,ppdat,53.363665,-13.394165
2171,Hoplostethus atlanticus,Hoplostethus atlanticus,Global,"Australia, North Atlantic, Namibia",NA,Orange roughy,Oke et al. 1999 Mol Ecol,NA,"1991, 1997, 1998",1,Hat78b,0,174,2,0.862,NA,ppdat,NA,NA
2172,Hoplostethus atlanticus,Hoplostethus atlanticus,Ireland,Porcupine Bank,NA,Orange roughy,Couglan et al. 2010 Mol Ecol Res/Anderson et al. 2010 Mol Ecol Res,NA,,1,Hat58,0,48,4,0.888,NA,ppdat,53.363665,-13.394165
2173,Hoplostethus atlanticus,Hoplostethus atlanticus,Ireland,Hebrides,NA,Orange roughy,White et al. 2009 Mol Ecol,NA,,14,,0,51,NA,0.73,NA,ppdat,53.9176,-10.2669
2174,Hoplostethus atlanticus,Hoplostethus atlanticus,Ireland,Porcupine Bank,NA,Orange roughy,Couglan et al. 2010 Mol Ecol Res/Anderson et al. 2010 Mol Ecol Res,NA,,1,Hat14,0,48,4,0.875,NA,ppdat,53.363665,-13.394165
2175,Hoplostethus atlanticus,Hoplostethus atlanticus,Global,"Australia, North Atlantic, Namibia",NA,Orange roughy,Oke et al. 1999 Mol Ecol,NA,"1991, 1997, 1998",1,Hat19,0,192,2,0.7,NA,ppdat,NA,NA
2176,Hoplostethus atlanticus,Hoplostethus atlanticus,Global,"Australia, North Atlantic, Namibia",NA,Orange roughy,Oke et al. 1999 Mol Ecol,NA,"1991, 1997, 1998",1,Hat7,0,137,2,0.93,NA,ppdat,NA,NA
2177,Hoplostethus atlanticus,Hoplostethus atlanticus,Atlantic,Sedlo Bank,NA,Orange roughy,White et al. 2009 Mol Ecol,NA,,14,,0,50,NA,0.72,NA,ppdat,38.1396,-25.8407
2178,Hoplostethus atlanticus,Hoplostethus atlanticus,Global,"Australia, North Atlantic, Namibia",NA,Orange roughy,Oke et al. 1999 Mol Ecol,NA,"1991, 1997, 1998",1,Hat4,0,177,2,0.767,NA,ppdat,NA,NA
2179,Hoplostethus atlanticus,Hoplostethus atlanticus,"Ireland, France","Hebrides, Bay of Biscay",NA,Orange roughy,White et al. 2009 Cons Gen,NA,,1,HopAt2,0,89,2,0.919,NA,ppdat,52.214339,-5.720216
2180,Hoplostethus atlanticus,Hoplostethus atlanticus,Ireland,Porcupine Bank,NA,Orange roughy,Couglan et al. 2010 Mol Ecol Res/Anderson et al. 2010 Mol Ecol Res,NA,,1,Hat16,0,48,4,0.921,NA,ppdat,53.363665,-13.394165
2181,Hoplostethus atlanticus,Hoplostethus atlanticus,Global,"Australia, North Atlantic, Namibia",NA,Orange roughy,Oke et al. 1999 Mol Ecol,NA,"1991, 1997, 1998",1,Hat45,0,92,2,0.867,NA,ppdat,NA,NA
2182,Hoplostethus atlanticus,Hoplostethus atlanticus,"Ireland, France","Hebrides, Bay of Biscay",NA,Orange roughy,White et al. 2009 Cons Gen,NA,,1,HopAt5,0,89,2,0.726,NA,ppdat,52.214339,-5.720216
2183,Hoplostethus atlanticus,Hoplostethus atlanticus,Global,"Australia, North Atlantic, Namibia",NA,Orange roughy,Oke et al. 1999 Mol Ecol,NA,"1991, 1997, 1998",1,Hat2a,0,150,4,0.879,NA,ppdat,NA,NA
2184,Hoplostethus atlanticus,Hoplostethus atlanticus,"Ireland, France","Hebrides, Bay of Biscay",NA,Orange roughy,White et al. 2009 Cons Gen,NA,,1,HopAt4,0,89,2,0.81,NA,ppdat,52.214339,-5.720216
2185,Hoplostethus atlanticus,Hoplostethus atlanticus,Global,"Australia, North Atlantic, Namibia",NA,Orange roughy,Oke et al. 1999 Mol Ecol,NA,"1991, 1997, 1998",1,Hat41,0,96,2,0.864,NA,ppdat,NA,NA
2186,Hoplostethus atlanticus,Hoplostethus atlanticus,"Ireland, France","Hebrides, Bay of Biscay",NA,Orange roughy,White et al. 2009 Cons Gen,NA,,1,HopAt7,0,89,2,0.087,NA,ppdat,52.214339,-5.720216
2187,Hoplostethus atlanticus,Hoplostethus atlanticus,Global,"Australia, North Atlantic, Namibia",NA,Orange roughy,Oke et al. 1999 Mol Ecol,NA,"1991, 1997, 1998",1,Hat3,0,458,2,0.77,NA,ppdat,NA,NA
2188,Hoplostethus atlanticus,Hoplostethus atlanticus,"Ireland, France","Hebrides, Bay of Biscay",NA,Orange roughy,White et al. 2009 Cons Gen,NA,,1,HopAt6,0,89,2,0.94,NA,ppdat,52.214339,-5.720216
2189,Katsuwonus pelamis,Katsuwonus pelamis,Sri Lanka,Negombo,SKJCIO,Skipjack tuna,Dammannagoda et al. 2011 CJFAS 68:210-223,0,2001-2004,1,UTD73,0,37,4,0.727,NA,msats001,6.083333333,79.3
2190,Katsuwonus pelamis,Katsuwonus pelamis,Sri Lanka,Tangalle 2003,SKJCIO,Skipjack tuna,Dammannagoda 2007 Thesis,NA,2003,1,UTD73,0,25,4,0.493,NA,ppdat,5.7,81.23333333
2191,Katsuwonus pelamis,Katsuwonus pelamis,Sri Lanka,Negombo,SKJCIO,Skipjack tuna,Dammannagoda et al. 2011 CJFAS 68:210-223,0,2001-2004,1,UTD535,0,36,4,0.916,NA,msats001,6.083333333,79.3
2192,Katsuwonus pelamis,Katsuwonus pelamis,Sri Lanka,Trincomalee,SKJCIO,Skipjack tuna,Dammannagoda et al. 2011 CJFAS 68:210-223,0,2001-2004,1,UTD535,0,35,4,0.913,NA,msats001,8.1,81.85
2193,Katsuwonus pelamis,Katsuwonus pelamis,India,Loccadive,SKJCIO,Skipjack tuna,Dammannagoda 2007 Thesis,NA,2002,1,UTD203,0,49,3,0.432,NA,ppdat,11.01666667,72.51666667
2194,Katsuwonus pelamis,Katsuwonus pelamis,Sri Lanka,Kalmunei,SKJCIO,Skipjack tuna,Dammannagoda 2007 Thesis,NA,2002,1,UTD73,0,48,4,0.757,NA,ppdat,7.133333333,82.48333333
2195,Katsuwonus pelamis,Katsuwonus pelamis,India,Minicoy,SKJCIO,Skipjack tuna,Menezes et al. 2008 J Fish Bio,NA,2005,1,SK-5,0,50,2,0.818,NA,ppdat,8.166666667,73
2196,Katsuwonus pelamis,Katsuwonus pelamis,India,Minicoy,SKJCIO,Skipjack tuna,Menezes et al. 2008 J Fish Bio,NA,2005,1,SK-4,0,50,2,0.895,NA,ppdat,8.166666667,73
2197,Katsuwonus pelamis,Katsuwonus pelamis,India,Laccadive Islands,SKJCIO,Skipjack tuna,Dammannagoda et al. 2011 CJFAS 68:210-223,0,2001-2004,1,UTD328,0,48,3,0.932,NA,msats001,11.01666667,72.51666667
2198,Katsuwonus pelamis,Katsuwonus pelamis,India,Kochi,SKJCIO,Skipjack tuna,Menezes et al. 2008 J Fish Bio,NA,2005,1,SK-3,0,49,2,0.784,NA,ppdat,9.966666667,76.28333333
2199,Katsuwonus pelamis,Katsuwonus pelamis,India,Kochi,SKJCIO,Skipjack tuna,Menezes et al. 2008 J Fish Bio,NA,2005,1,SK-2,0,43,2,0.887,NA,ppdat,9.966666667,76.28333333
2200,Katsuwonus pelamis,Katsuwonus pelamis,India,Loccadive,SKJCIO,Skipjack tuna,Dammannagoda 2007 Thesis,NA,2002,1,UTD328,0,49,3,0.88,NA,ppdat,11.01666667,72.51666667
2201,Katsuwonus pelamis,Katsuwonus pelamis,India,Laccadive Islands,SKJCIO,Skipjack tuna,Dammannagoda et al. 2011 CJFAS 68:210-223,0,2001-2004,1,UTD203,0,48,3,0.409,NA,msats001,11.01666667,72.51666667
2202,Katsuwonus pelamis,Katsuwonus pelamis,Sri Lanka,Kalmunei,SKJCIO,Skipjack tuna,Dammannagoda 2007 Thesis,NA,2002,1,UTD328,0,52,3,0.857,NA,ppdat,7.133333333,82.48333333
2203,Katsuwonus pelamis,Katsuwonus pelamis,Sri Lanka,Negombo,SKJCIO,Skipjack tuna,Dammannagoda et al. 2011 CJFAS 68:210-223,0,2001-2004,1,UTD523,0,36,4,0.949,NA,msats001,6.083333333,79.3
2204,Katsuwonus pelamis,Katsuwonus pelamis,Sri Lanka,Tangalle 2003,SKJCIO,Skipjack tuna,Dammannagoda 2007 Thesis,NA,2003,1,UTD328,0,26,3,0.829,NA,ppdat,5.7,81.23333333
2205,Katsuwonus pelamis,Katsuwonus pelamis,India,Loccadive,SKJCIO,Skipjack tuna,Dammannagoda 2007 Thesis,NA,2002,1,UTD73,0,48,4,0.734,NA,ppdat,11.01666667,72.51666667
2206,Katsuwonus pelamis,Katsuwonus pelamis,Sri Lanka,Kalmunai,SKJCIO,Skipjack tuna,Dammannagoda et al. 2011 CJFAS 68:210-223,0,2001-2004,1,UTD535,0,45,4,0.912,NA,msats001,7.016666667,82.48333333
2207,Katsuwonus pelamis,Katsuwonus pelamis,Sri Lanka,Trincomalee,SKJCIO,Skipjack tuna,Dammannagoda et al. 2011 CJFAS 68:210-223,0,2001-2004,1,UTD73,0,33,4,0.881,NA,msats001,8.1,81.85
2208,Katsuwonus pelamis,Katsuwonus pelamis,Sri Lanka,Kalmunai,SKJCIO,Skipjack tuna,Dammannagoda et al. 2011 CJFAS 68:210-223,0,2001-2004,1,UTD73,0,45,4,0.845,NA,msats001,7.016666667,82.48333333
2209,Katsuwonus pelamis,Katsuwonus pelamis,Sri Lanka,Trincomalee,SKJCIO,Skipjack tuna,Dammannagoda et al. 2011 CJFAS 68:210-223,0,2001-2004,1,UTD523,0,32,4,0.938,NA,msats001,8.1,81.85
2210,Katsuwonus pelamis,Katsuwonus pelamis,Maldives,Maldives,SKJCIO,Skipjack tuna,Dammannagoda 2007 Thesis,NA,2003,1,UTD203,0,53,3,0.461,NA,ppdat,4.333333333,73.15
2211,Katsuwonus pelamis,Katsuwonus pelamis,Sri Lanka,Negombo,SKJCIO,Skipjack tuna,Dammannagoda et al. 2011 CJFAS 68:210-223,0,2001-2004,1,UTD203,0,43,3,0.344,NA,msats001,6.083333333,79.3
2212,Katsuwonus pelamis,Katsuwonus pelamis,Maldives,Maldives,SKJCIO,Skipjack tuna,Dammannagoda et al. 2011 CJFAS 68:210-223,0,2001-2004,1,UTD203,0,51,3,0.463,NA,msats001,4.333333333,73.15
2213,Katsuwonus pelamis,Katsuwonus pelamis,Sri Lanka,Trincomalee 2002,SKJCIO,Skipjack tuna,Dammannagoda 2007 Thesis,NA,2002,1,UTD203,0,25,3,0.407,NA,ppdat,8.966666667,81.85
2214,Katsuwonus pelamis,Katsuwonus pelamis,Sri Lanka,Kalmunai,SKJCIO,Skipjack tuna,Dammannagoda et al. 2011 CJFAS 68:210-223,0,2001-2004,1,UTD523,0,36,4,0.931,NA,msats001,7.016666667,82.48333333
2215,Katsuwonus pelamis,Katsuwonus pelamis,Japan,Japan,SKJCWPAC,Skipjack tuna,Menezes et al. 2008 J Fish Bio,NA,2004,1,SK-3,0,48,2,0.805,NA,ppdat,30.33333333,143
2216,Katsuwonus pelamis,Katsuwonus pelamis,Sri Lanka,Negombo 2001,SKJCIO,Skipjack tuna,Dammannagoda 2007 Thesis,NA,2001,1,UTD73,0,21,4,0.731,NA,ppdat,6.95,79.3
2217,Katsuwonus pelamis,Katsuwonus pelamis,Sri Lanka,Kalmunei,SKJCIO,Skipjack tuna,Dammannagoda 2007 Thesis,NA,2002,1,UTD203,0,53,3,0.44,NA,ppdat,7.133333333,82.48333333
2218,Katsuwonus pelamis,Katsuwonus pelamis,Sri Lanka,Tangalle,SKJCIO,Skipjack tuna,Dammannagoda et al. 2011 CJFAS 68:210-223,0,2001-2004,1,UTD203,0,35,3,0.459,NA,msats001,5.066666667,81.23333333
2219,Katsuwonus pelamis,Katsuwonus pelamis,Maldives,Maldives,SKJCIO,Skipjack tuna,Dammannagoda et al. 2011 CJFAS 68:210-223,0,2001-2004,1,UTD172,0,45,4,0.826,NA,msats001,4.333333333,73.15
2220,Katsuwonus pelamis,Katsuwonus pelamis,Japan,Japan,SKJCWPAC,Skipjack tuna,Menezes et al. 2008 J Fish Bio,NA,2004,1,SK-1,0,47,2,0.965,NA,ppdat,30.33333333,143
2221,Katsuwonus pelamis,Katsuwonus pelamis,Japan,Japan,SKJCWPAC,Skipjack tuna,Menezes et al. 2008 J Fish Bio,NA,2004,1,SK-2,0,42,2,0.86,NA,ppdat,30.33333333,143
2222,Katsuwonus pelamis,Katsuwonus pelamis,India,Kochi,SKJCIO,Skipjack tuna,Menezes et al. 2008 J Fish Bio,NA,2005,1,SK-1,0,47,2,0.967,NA,ppdat,9.966666667,76.28333333
2223,Katsuwonus pelamis,Katsuwonus pelamis,India,Minicoy,SKJCIO,Skipjack tuna,Menezes et al. 2008 J Fish Bio,NA,2005,1,SK-3,0,49,2,0.798,NA,ppdat,8.166666667,73
2224,Katsuwonus pelamis,Katsuwonus pelamis,Sri Lanka,Tangalle,SKJCIO,Skipjack tuna,Dammannagoda et al. 2011 CJFAS 68:210-223,0,2001-2004,1,UTD328,0,44,3,0.899,NA,msats001,5.066666667,81.23333333
2225,Katsuwonus pelamis,Katsuwonus pelamis,Sri Lanka,Tangalle,SKJCIO,Skipjack tuna,Dammannagoda et al. 2011 CJFAS 68:210-223,0,2001-2004,1,UTD523,0,33,4,0.951,NA,msats001,5.066666667,81.23333333
2226,Katsuwonus pelamis,Katsuwonus pelamis,India,Laccadive Islands,SKJCIO,Skipjack tuna,Dammannagoda et al. 2011 CJFAS 68:210-223,0,2001-2004,1,UTD523,0,35,4,0.946,NA,msats001,11.01666667,72.51666667
2227,Katsuwonus pelamis,Katsuwonus pelamis,Sri Lanka,Trincomalee 2002,SKJCIO,Skipjack tuna,Dammannagoda 2007 Thesis,NA,2002,1,UTD328,0,23,3,0.843,NA,ppdat,8.966666667,81.85
2228,Katsuwonus pelamis,Katsuwonus pelamis,Sri Lanka,Negombo 2001,SKJCIO,Skipjack tuna,Dammannagoda 2007 Thesis,NA,2001,1,UTD328,0,22,3,0.85,NA,ppdat,6.95,79.3
2229,Katsuwonus pelamis,Katsuwonus pelamis,Maldives,Maldives,SKJCIO,Skipjack tuna,Dammannagoda et al. 2011 CJFAS 68:210-223,0,2001-2004,1,UTD73,0,51,4,0.72,NA,msats001,4.333333333,73.15
2230,Katsuwonus pelamis,Katsuwonus pelamis,Japan,Japan,SKJCWPAC,Skipjack tuna,Menezes et al. 2008 J Fish Bio,NA,2004,1,SK-5,0,47,2,0.768,NA,ppdat,30.33333333,143
2231,Katsuwonus pelamis,Katsuwonus pelamis,Sri Lanka,Negombo,SKJCIO,Skipjack tuna,Dammannagoda et al. 2011 CJFAS 68:210-223,0,2001-2004,1,UTD328,0,45,3,0.935,NA,msats001,6.083333333,79.3
2232,Katsuwonus pelamis,Katsuwonus pelamis,Sri Lanka,Kalmunai,SKJCIO,Skipjack tuna,Dammannagoda et al. 2011 CJFAS 68:210-223,0,2001-2004,1,UTD328,0,47,3,0.861,NA,msats001,7.016666667,82.48333333
2233,Katsuwonus pelamis,Katsuwonus pelamis,Sri Lanka,Weligama,SKJCIO,Skipjack tuna,Dammannagoda et al. 2011 CJFAS 68:210-223,0,2001-2004,1,UTD523,0,52,4,0.951,NA,msats001,5.05,80.3
2234,Katsuwonus pelamis,Katsuwonus pelamis,Sri Lanka,Weligama,SKJCIO,Skipjack tuna,Dammannagoda et al. 2011 CJFAS 68:210-223,0,2001-2004,1,UTD535,0,44,4,0.962,NA,msats001,5.05,80.3
2235,Katsuwonus pelamis,Katsuwonus pelamis,Sri Lanka,Weligama,SKJCIO,Skipjack tuna,Dammannagoda et al. 2011 CJFAS 68:210-223,0,2001-2004,1,UTD73,0,41,4,0.809,NA,msats001,5.05,80.3
2236,Katsuwonus pelamis,Katsuwonus pelamis,India,Laccadive Islands,SKJCIO,Skipjack tuna,Dammannagoda et al. 2011 CJFAS 68:210-223,0,2001-2004,1,UTD535,0,33,4,0.916,NA,msats001,11.01666667,72.51666667
